Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
20:56:25   0.8   0.0  14.6  84.6   0.0    3  88830  26892   35   36    2 291.60 
20:56:25   0.2   0.0   0.7  99.1   0.0   15 173850  37600   10    0    0 231.53 
20:56:26   2.7   0.0  11.5  85.8   0.0   33  74014  23838   22    0    0 280.23 
20:56:26  19.6   0.0   4.2  76.2   0.0   19  39134  14850   96    0    0 385.10 
20:56:27  47.0   0.0   8.2  44.8   0.0   33  19384  20304    0    0    0 436.83 
20:56:27  76.1   0.0   0.8  23.1   0.0   33  35712  29966    0    0    0 491.75 
20:56:28  71.9   0.0   0.3  27.8   0.0   33  30940  27760    0    0    0 480.98 
20:56:28  76.7   0.0   0.2  23.0   0.0   33  35948  28250    0    0    0 492.33 
20:56:29  71.2   0.0   0.7  28.2   0.0  129  29932  26752    0    0    0 479.68 
20:56:29  76.9   0.0   0.4  22.7   0.0   33  36824  28576    0    0    0 492.88 
20:56:30  71.2   0.0   0.5  28.4   0.0  129  30126  26174    0    0    0 480.94 
20:56:30  76.9   0.0   0.3  22.7   0.0   33  36788  28266    0    0    0 492.60 
20:56:31  70.1   0.0   0.6  29.3   0.0  120  26642  32342    0    0    0 470.35 
20:56:31  77.6   0.0   0.1  22.4   0.0   33  37960  28432    0    0    0 499.88 
20:56:32  72.2   0.0   0.3  27.4   0.0  113  30020  32084    0    0    0 480.22 
20:56:32  78.0   0.0   0.2  21.8   0.0   64  38162  28950    0    0    0 498.30 
20:56:33  71.1   0.0   0.5  28.3   0.0   80  29678  27574    0    0    0 478.64 
20:56:33  76.8   0.0   0.3  22.8   0.0   33  36694  28326    0    0    0 494.49 
20:56:34  72.4   0.0   0.1  27.5   0.0   94  30582  25870    0    0    0 482.33 
20:56:34  76.5   0.0   0.6  22.9   0.0   36  36622  29626    0    0    0 491.07 
20:56:35  72.9   0.0   0.1  27.0   0.0   33  30748  26532    0    0    0 479.92 
20:56:35  78.3   0.0   0.2  21.5   0.0   33  37596  28708    0    0    0 495.00 
