Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
14:26:36   6.0   0.0  49.7  44.2   0.0    2 141288  51320  131  132    2 408.04 
14:26:36   0.2   0.0  67.6  32.2   0.0  129 118282  60092    0    0    0 373.40 
14:26:37   0.2   0.0  74.6  25.2   0.0    1 193524  73596    1    0    1 383.25 
14:26:37   0.2   0.0   0.9  98.9   0.0    6 214324  57568    0    0    0 257.63 
14:26:38   0.1   0.0   1.0  98.9   0.0    1 203766  53692    1    0    0 254.73 
14:26:38   0.4   0.0   3.9  95.7   0.0   40 293910  57144    0    0    0 266.24 
14:26:39   0.2   0.0   5.8  94.0   0.0    3 121694  45664   12    0    0 266.38 
14:26:39   0.4   0.0   3.2  96.5   0.0   12 164506  52898   74    0    0 280.93 
14:26:40   3.5   0.0  84.8  11.7   0.0  130  43898  40292   41    0    0 406.20 
14:26:40   5.3   0.0  93.8   0.9   0.0  130   9838  36344    0    0    0 419.42 
14:26:41  80.6   0.0  19.3   0.1   0.0  131  21074  39788    0    0    0 525.09 
14:26:41  99.9   0.0   0.1   0.0   0.0  130   4790  34858    0    0    0 537.44 
14:26:42  99.9   0.0   0.1   0.0   0.0  131   4640  34878    0    0    0 538.26 
14:26:42  99.9   0.0   0.1   0.0   0.0  132   4794  34930    0    0    0 501.06 
14:26:43  99.9   0.0   0.1   0.0   0.0  131   4598  34784    0    0    0 499.12 
14:26:43  99.9   0.0   0.1   0.0   0.0  133   5040  34848    0    0    0 498.59 
14:26:44  99.9   0.0   0.1   0.0   0.0  130   4964  34822    0    0    0 498.50 
14:26:44  99.9   0.0   0.1   0.0   0.0  130   4822  34826    0    0    0 498.18 
14:26:45  99.9   0.0   0.1   0.0   0.0  130   4656  34844    0    0    0 499.19 
14:26:45  99.9   0.0   0.1   0.0   0.0  131   4756  34830    0    0    0 497.76 
14:26:46  99.9   0.0   0.1   0.0   0.0  130   5150  35096    0    0    0 499.25 
14:26:46  99.9   0.0   0.1   0.0   0.0  130   4740  34800    0    0    0 498.44 
14:26:47  99.9   0.0   0.1   0.0   0.0  130   4666  34832    0    0    0 498.80 
14:26:47  99.9   0.0   0.1   0.0   0.0  130   4986  34836    0    0    0 498.08 
14:26:48  99.9   0.0   0.1   0.0   0.0  130   4912  34824    0    0    0 499.24 
14:26:48  99.9   0.0   0.1   0.0   0.0  130   4758  34852    0    0    0 498.87 
14:26:49  99.9   0.0   0.1   0.0   0.0  130   4660  34804    0    0    0 497.70 
14:26:49  99.9   0.0   0.1   0.0   0.0  130   4754  34816    0    0    0 499.49 
14:26:50  99.9   0.0   0.1   0.0   0.0  130   4622  34810    0    0    0 498.76 
