Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
12:19:02   0.1   0.0   0.9  99.1   0.0    1  26752  17514    4    5    2 212.40 
12:19:03   0.7   0.0   9.8  89.5   0.0    8  76302  15440  128    0    0 241.25 
12:19:03  67.9   0.0   0.4  31.6   0.0  128  73012  28092    0    0    0 416.46 
12:19:04  66.5   0.0   0.4  33.2   0.0  129  71800 157554    0    0    0 409.10 
12:19:04  67.2   0.0   0.4  32.3   0.0  129  71660 169878    0    0    0 411.21 
12:19:05  66.2   0.0   0.2  33.7   0.0  129  65420  27884    0    0    0 405.01 
12:19:05  65.3   0.0   0.6  34.1   0.0   62  65520  78658    0    0    0 404.90 
12:19:06  56.4   0.0   8.4  35.2   0.0  129  58212 1428400    0    0    0 395.29 
12:19:06  69.2   0.0   0.4  30.5   0.0    1  73772  29228    0    0    0 416.02 
12:19:07  64.5   0.0   1.5  34.0   0.0  129  66632 463968    0    0    0 413.54 
12:19:07  46.7   0.0  16.3  36.9   0.0  127  55384 2504108    0    0    0 393.65 
12:19:08  68.9   0.0   0.5  30.6   0.0  126  76588  29488    0    0    0 418.05 
12:19:08  69.9   0.0   0.2  29.9   0.0  130  72834  29588    0    0    0 422.48 
12:19:09  69.3   0.0   0.2  30.4   0.0  129  74148  58800    0    0    0 419.08 
12:19:09  70.2   0.0   0.6  29.2   0.0    2  73064  29900    0    0    0 421.95 
12:19:10  69.9   0.0   0.5  29.6   0.0    2  72522 103152    0    0    0 417.20 
12:19:10  66.5   0.0   1.3  32.2   0.0   27  72200 127932    0    0    0 413.93 
12:19:11  70.1   0.0   0.6  29.2   0.0  126  75728  30058    0    0    0 421.13 
12:19:11  71.7   0.0   0.3  28.0   0.0    2  75972  30320    0    0    0 426.80 
12:19:12  71.7   0.0   0.3  28.0   0.0  129  76064  30632    0    0    0 424.52 
12:19:12  71.0   0.0   0.6  28.4   0.0  129  76486  33936    0    0    0 424.40 
12:19:13  70.6   0.0   0.3  29.2   0.0    2  77052  79550    0    0    0 424.99 
12:19:13  71.8   0.0   0.3  27.9   0.0  124  76148  44502    0    0    0 424.71 
12:19:14  69.7   0.0   4.5  25.8   0.0  128  74852 103848    0    0    0 426.46 
12:19:14  68.8   0.0   2.6  28.6   0.0   10  74180  30716    0    0    0 420.31 
12:19:15  70.4   0.0   1.3  28.2   0.0    2  76892  57360    0    0    0 424.74 
12:19:15  68.9   0.0   0.9  30.3   0.0   21  75022  49534    0    0    0 419.46 
12:19:16  67.7   0.0   0.9  31.4   0.0    3  73924  71334    0    0    0 415.03 
12:19:16  71.6   0.0   0.5  27.9   0.0  129  77696  71948    0    0    0 428.03 
12:19:17  72.6   0.0   0.2  27.2   0.0    8  74494  30786    0    0    0 423.50 
12:19:17  71.9   0.0   0.2  27.9   0.0    2  76432  45790    0    0    0 429.27 
12:19:18  67.7   0.0   2.9  29.4   0.0   31  72886 228884    0    0    0 418.46 
12:19:18  65.0   0.0   5.0  30.1   0.0    3  71416 204200    0    0    0 415.67 
12:19:19  71.3   0.0   1.0  27.7   0.0  129  75826  90134    0    0    0 427.93 
12:19:19  69.4   0.0   1.2  29.5   0.0  129  74760 116590    0    0    0 422.09 
12:19:20  71.0   0.0   0.6  28.4   0.0  129  76274  47072    0    0    0 426.07 
12:19:20  70.6   0.0   0.2  29.2   0.0  129  77986  29930    0    0    0 424.84 
12:19:21  70.4   0.0   0.3  29.2   0.0  129  76258  30528    0    0    0 422.08 
12:19:21  69.9   0.0   0.6  29.6   0.0  129  75762  29582    0    0    0 422.97 
12:19:22  70.2   0.0   0.3  29.6   0.0  129  75764  29538    0    0    0 424.09 
12:19:22  70.7   0.0   0.2  29.1   0.0   19  76480  29700    0    0    0 422.31 
12:19:23  71.5   0.0   0.3  28.1   0.0    8  76794  30862    0    0    0 430.24 
12:19:23  70.8   0.0   0.4  28.8   0.0  129  77064  30088    0    0    0 424.65 
12:19:24  71.2   0.0   0.3  28.4   0.0  127  76074  30444    0    0    0 422.75 
12:19:24  70.3   0.0   0.4  29.3   0.0   19  75504  30066    0    0    0 422.13 
12:19:25  70.8   0.0   0.3  28.8   0.0   22  76056  29950    0    0    0 427.77 
12:19:25  73.4   0.0   0.3  26.3   0.0    2  76084  30596    0    0    0 430.47 
12:19:26  71.3   0.0   0.4  28.3   0.0  129  75678  29998    0    0    0 426.08 
12:19:26  70.9   0.0   0.4  28.7   0.0  120  76776  31408    1    0    1 422.95 
12:19:27  69.9   0.0   0.3  29.8   0.0  129  76860  30032    0    0    0 419.66 
12:19:27  70.8   0.0   0.4  28.9   0.0  130  75578  30356    0    0    0 425.76 
12:19:28  70.7   0.0   0.3  29.0   0.0   70  75480  30158    0    0    0 423.74 
12:19:28  70.0   0.0   0.6  29.4   0.0  129  76762  29826    0    0    0 420.37 
12:19:29  71.3   0.0   0.3  28.4   0.0  127  74582  29864    0    0    0 423.75 
12:19:29  70.2   0.0   0.3  29.5   0.0  129  75778  29418    0    0    0 421.86 
12:19:30  70.8   0.0   0.4  28.8   0.0   87  74990  30034    0    0    0 427.31 
12:19:30  70.6   0.0   0.3  29.1   0.0  129  76836  30044    0    0    0 422.19 
12:19:31  70.0   0.0   0.2  29.8   0.0    2  75186  30344    0    0    0 423.05 
12:19:31  69.9   0.0   0.4  29.7   0.0    2  74670  29644    0    0    0 421.31 
12:19:32  70.6   0.0   0.3  29.1   0.0   61  73900  30418    0    0    0 424.75 
12:19:32  70.0   0.0   0.3  29.7   0.0  127  73904  29746    0    0    0 423.23 
12:19:33  69.8   0.0   0.3  29.9   0.0  129  75584  30068    0    0    0 422.62 
12:19:33  70.5   0.0   0.4  29.2   0.0  129  74716  30334    0    0    0 421.98 
12:19:34  70.4   0.0   0.2  29.4   0.0   16  74276  29980    0    0    0 421.50 
12:19:34  70.8   0.0   0.2  29.0   0.0    9  74120  29942    0    0    0 424.19 
12:19:35  69.9   0.0   0.5  29.5   0.0   77  74510  29630    0    0    0 423.27 
12:19:35  70.7   0.0   0.2  29.1   0.0    2  75400  30436    0    0    0 422.54 
12:19:36  70.1   0.0   0.3  29.6   0.0  125  75304  29928    0    0    0 422.59 
12:19:36  71.5   0.0   0.2  28.3   0.0    2  77426  30042    0    0    0 429.24 
12:19:37  71.0   0.0   0.5  28.5   0.0  129  74638  30304    0    0    0 425.66 
12:19:37  66.8   0.0   0.6  32.7   0.0    2  74258  29490    0    0    0 421.16 
12:19:38  67.9   0.0   0.5  31.6   0.0  129  74716  30418    0    0    0 418.85 
12:19:38  66.8   0.0   0.6  32.6   0.0  129  73720  28414    0    0    0 417.66 
12:19:39  68.1   0.0   0.5  31.4   0.0   11  72038  28846    0    0    0 417.28 
12:19:39  66.8   0.0   0.5  32.7   0.0    2  73924  28526    0    0    0 421.99 
12:19:40  70.2   0.0   0.4  29.4   0.0    2  76308  64212    0    0    0 424.07 
12:19:40  69.5   0.0   0.5  30.0   0.0  102  74512  60584    0    0    0 419.55 
12:19:41  67.8   0.0   1.2  31.0   0.0    9  75326  99486    0    0    0 420.33 
12:19:41  65.0   0.0   4.3  30.7   0.0  127  71610  44562    0    0    0 416.23 
12:19:42  69.6   0.0   1.4  29.0   0.0   20  73760  73968    0    0    0 419.21 
12:19:42  69.6   0.0   0.3  30.1   0.0  115  75644  29388    0    0    0 422.28 
12:19:43  70.5   0.0   0.7  28.8   0.0  129  74982  30464    0    0    0 427.77 
12:19:43  70.4   0.0   0.3  29.3   0.0  129  75780  30188    0    0    0 422.88 
12:19:44  69.7   0.0   0.2  30.1   0.0  129  74192  41474    0    0    0 423.83 
12:19:44  70.9   0.0   0.2  28.9   0.0  129  76008  59664    0    0    0 425.76 
12:19:45  70.3   0.0   1.2  28.5   0.0    2  75294  95354    0    0    0 423.39 
12:19:45  70.9   0.0   0.4  28.7   0.0  130  73598  44084    0    0    0 426.26 
12:19:46  71.5   0.0   0.2  28.2   0.0  130  75086  30330    0    0    0 427.08 
12:19:46  71.3   0.0   0.6  28.1   0.0   39  75632  30562    0    0    0 425.23 
12:19:47  71.0   0.0   0.4  28.6   0.0  129  77050  29966    0    0    0 428.02 
12:19:47  70.4   0.0   0.2  29.4   0.0  125  75402  29410    0    0    0 426.71 
12:19:48  69.5   0.0   0.3  30.1   0.0  130  75448  29854    0    0    0 421.84 
12:19:48  70.7   0.0   0.3  28.9   0.0   59  73126  30150    0    0    0 424.94 
12:19:49  70.1   0.0   0.3  29.6   0.0  121  75088  29618    0    0    0 425.47 
12:19:49  70.0   0.0   0.5  29.5   0.0  129  75262  30176    0    0    0 423.11 
12:19:50  70.3   0.0   0.3  29.4   0.0  129  74920  29950    0    0    0 424.89 
12:19:50  70.1   0.0   0.5  29.4   0.0  129  74976  29994    0    0    0 423.11 
12:19:51  70.0   0.0   0.2  29.7   0.0  129  75448  29760    0    0    0 421.28 
12:19:51  70.3   0.0   0.6  29.2   0.0  129  75050  30308    0    0    0 423.11 
12:19:52  70.9   0.0   0.2  28.9   0.0  129  75042  30368    0    0    0 424.76 
12:19:52  70.2   0.0   0.2  29.6   0.0  129  74464  29244    0    0    0 422.90 
12:19:53  70.9   0.0   0.3  28.8   0.0  129  74406  30540    0    0    0 421.07 
12:19:53  70.0   0.0   0.7  29.3   0.0    2  74384  30160    0    0    0 423.48 
12:19:54  70.3   0.0   0.3  29.4   0.0    2  76032  29730    0    0    0 421.85 
12:19:54  70.1   0.0   0.3  29.6   0.0    2  74148  29300    0    0    0 423.57 
12:19:55  70.1   0.0   0.3  29.6   0.0    2  74690  29986    0    0    0 420.61 
12:19:55  73.1   0.0   0.2  26.7   0.0   17  73494  30354    0    0    0 426.63 
12:19:56  70.1   0.0   0.4  29.5   0.0  127  74432  30100    0    0    0 424.47 
12:19:56  70.0   0.0   0.2  29.8   0.0  125  74908  29524    0    0    0 422.19 
12:19:57  70.4   0.0   0.6  29.0   0.0  119  74926  30472    0    0    0 423.52 
12:19:57  70.2   0.0   0.3  29.5   0.0   11  75544  29604    0    0    0 420.58 
12:19:58  69.7   0.0   0.3  30.0   0.0  130  75526  29996    0    0    0 426.08 
12:19:58  70.7   0.0   0.3  29.0   0.0  129  75386  30602    0    0    0 425.74 
12:19:59  69.4   0.0   0.5  30.1   0.0   13  74690  29778    0    0    0 419.07 
12:19:59  70.0   0.0   0.6  29.4   0.0  129  76308  29958    0    0    0 422.94 
12:20:00  71.1   0.0   0.2  28.7   0.0  109  75952  30052    0    0    0 426.29 
12:20:00  70.3   0.0   0.7  29.0   0.0    2  76136  30406    0    0    0 424.44 
12:20:01  70.7   0.0   0.2  29.1   0.0  129  76384  30450    0    0    0 426.47 
12:20:01  70.6   0.0   0.4  29.0   0.0  129  74582  30232    0    0    0 426.64 
12:20:02  71.7   0.0   0.5  27.8   0.0  129  75368  30792    0    0    0 425.96 
12:20:02  70.7   0.0   0.2  29.1   0.0  130  74970  29808    0    0    0 422.39 
12:20:03  71.2   0.0   0.2  28.6   0.0   14  75912  30266    0    0    0 423.17 
12:20:03  70.4   0.0   0.4  29.2   0.0  129  76632  30416    0    0    0 422.96 
