Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
15:20:08   0.0   0.0   0.3  99.7   0.0    2  18448   4588    4    5    2 193.16 
15:20:08   0.4   0.0   0.4  99.2   0.0    2   4134   1014    1    0    0 192.58 
15:20:09   0.3   0.0   0.5  99.2   0.0    2    262    544    0    0    0 191.93 
15:20:09   0.7   0.0   0.1  99.2   0.0    2    196    542    0    0    0 192.59 
15:20:10   0.5   0.0   0.2  99.3   0.0    2   7974   1642  127    0    0 193.70 
15:20:10   0.7   0.0   0.1  99.2   0.0    2    536    608    0    0    0 191.33 
15:20:11   0.7   0.0   0.1  99.2   0.0    2    308    560    0    0    0 194.65 
15:20:11   0.7   0.0   0.1  99.2   0.0    2    522    530    0    0    0 196.47 
15:20:12   0.7   0.0   0.0  99.2   0.0    2    178    596    0    0    0 196.30 
15:20:12   0.8   0.0   0.0  99.2   0.0    3    222    608    0    0    0 198.18 
15:20:13   0.7   0.0   0.0  99.2   0.0    2    190    558    0    0    0 197.13 
15:20:13   8.5   0.0  30.2  61.4   0.0  129   3036  65266    0    0    0 302.10 
15:20:14  28.7   0.0   2.2  69.1   0.0  129  14944  20066    0    0    0 283.21 
15:20:14  43.4   0.0   0.1  56.5   0.0    2  27048  16356    0    0    0 327.48 
15:20:15  49.2   0.0   0.1  50.7   0.0  129  28068  18566    1    1    2 343.96 
15:20:15  40.0   0.0   0.2  59.8   0.0    9  17266  13822    0    0    0 318.19 
15:20:16  44.5   0.0   0.0  55.4   0.0    2  26678  16154    0    0    0 328.24 
15:20:16  43.0   0.0   2.0  55.0   0.0  128  17418 124056    0    0    0 328.13 
15:20:17  10.9   0.0   0.1  89.0   0.0    2  13056  27366    0    0    0 228.05 
15:20:17  16.8   0.0   0.2  82.9   0.0  129   2800  93996    0    0    0 242.90 
15:20:18  42.5   0.0   0.4  57.1   0.0    2  26458  16308    0    0    0 324.04 
15:20:18  48.4   0.0   0.0  51.6   0.0  129  20672  16522    0    0    0 335.46 
15:20:19  34.6   0.0   0.2  65.2   0.0    2  22292  12172    0    0    0 303.58 
15:20:19  52.6   0.0   0.0  47.4   0.0  129  27306  18554    0    0    0 348.69 
15:20:20  34.2   0.0   0.0  65.7   0.0    2  17610  12080    0    0    0 297.50 
15:20:20   0.7   0.0   0.1  99.2   0.0    2    182    710    0    0    0 191.04 
15:20:21  32.2   0.0   2.0  65.8   0.0    1  15182 353086    0    0    0 294.00 
15:20:21  36.8   0.0   0.0  63.2   0.0   95  15654  12812    0    0    0 304.99 
15:20:22  45.4   0.0   0.2  54.4   0.0    2  27228  16254    0    0    0 335.71 
15:20:22  47.0   0.0   0.0  53.0   0.0  127  18130  16872    0    0    0 332.09 
15:20:23  36.4   0.0   0.2  63.4   0.0    2  25424  72602    0    0    0 307.29 
15:20:23  28.3   0.0   0.2  71.5   0.0    2  16704  30826    0    0    0 279.21 
15:20:24   4.2   0.0   0.0  95.8   0.0    2   1718   1648    0    0    0 205.51 
15:20:24  48.0   0.0   0.1  51.9   0.0    2  25782  16756    0    0    0 340.84 
15:20:25  34.7   0.0   0.2  65.0   0.0    2  26694 265236    0    0    0 298.63 
15:20:25  47.9   0.0   0.5  51.7   0.0    2  40412 543488    0    0    0 344.61 
15:20:26  35.0   0.0   0.3  64.6   0.0    2  33806 367708    0    0    0 298.25 
15:20:26  48.0   0.0   0.6  51.4   0.0    2  50060 651456    0    0    0 340.27 
15:20:27  34.8   0.0   0.6  64.6   0.0    2  35264 390648    0    0    0 304.85 
15:20:27  28.4   0.0   0.4  71.2   0.0    2  27914 325852    0    0    0 283.18 
15:20:28   4.2   0.0   0.0  95.7   0.0    2   1740   2338    0    0    0 203.96 
15:20:28  47.1   0.0   0.0  52.9   0.0    9  17162  16722    0    0    0 333.06 
15:20:29  36.5   0.0   0.2  63.3   0.0    2  35602 228820    0    0    0 305.42 
15:20:29  47.9   0.0   0.1  52.0   0.0    2  26094  17528    0    0    0 339.13 
15:20:30  35.1   0.0   0.0  64.9   0.0  129  17176  12362    0    0    0 296.29 
15:20:30  49.5   0.0   0.2  50.3   0.0  129  37486 241050    0    0    0 345.55 
15:20:31  33.1   0.0   0.2  66.7   0.0    2  25614 287370    0    0    0 293.99 
15:20:31   0.8   0.0   0.0  99.2   0.0    2    538    676    0    0    0 192.77 
15:20:32  28.6   0.0   2.5  68.9   0.0    2  14990 834936    0    0    0 290.80 
15:20:32  40.8   0.0   6.4  52.8   0.0  128  17832 1204668    0    0    0 333.40 
15:20:33  38.2   0.0   0.0  61.8   0.0    2  24836  14378    0    0    0 312.85 
15:20:33  49.5   0.0   0.4  50.1   0.0    2  26496  18270    0    0    0 343.36 
15:20:34  33.2   0.0   0.1  66.7   0.0    2  16356  11964    0    0    0 298.37 
15:20:34  21.4   0.0   8.3  70.3   0.0    2  16714 1478468    0    0    0 285.87 
15:20:35   3.9   0.0   0.0  96.1   0.0    2   2562   1870    0    0    0 204.40 
15:20:35  24.6   0.0   6.9  68.5   0.0  129  15118 1016840    0    0    0 294.82 
15:20:36  41.2   0.0   6.6  52.3   0.0  128  16588 1678660    0    0    0 338.06 
15:20:36  37.1   0.0   9.1  53.8   0.0    2  25332 1354388    0    0    0 333.94 
15:20:37  28.6   0.0   3.8  67.6   0.0    2  14454 1030970    0    0    0 292.55 
15:20:37  53.1   0.0   0.7  46.2   0.0    2  26578 126964    0    0    0 353.65 
15:20:38  35.1   0.0   0.0  64.9   0.0    2  16416  13256    0    0    0 302.83 
15:20:38  29.8   0.0   0.0  70.1   0.0    2  16746  12134    1    0    1 284.60 
15:20:39   4.3   0.0   0.0  95.6   0.0    2   1970   1724    0    0    0 203.16 
15:20:39  53.5   0.0   1.6  44.9   0.0    2  26010  23240    0    0    0 355.48 
15:20:40  35.0   0.0   0.1  65.0   0.0    2  16502  12022    0    0    0 302.21 
15:20:40  53.5   0.0   0.1  46.5   0.0    2  26264  19122    0    0    0 355.92 
15:20:41  36.4   0.0   0.0  63.6   0.0    2  16284  21746    0    0    0 302.22 
15:20:41  54.0   0.0   0.1  45.8   0.0    2  26240  42716    0    0    0 355.27 
15:20:42  36.0   0.0   0.4  63.6   0.0    2  16522  13224    0    0    0 302.33 
15:20:42   1.0   0.0   0.0  98.9   0.0    2   3146    862    0    0    0 194.44 
15:20:43  33.1   0.0   0.0  66.8   0.0    2  14360  12312    0    0    0 294.89 
15:20:43  53.7   0.0   0.2  46.1   0.0    2  26604  25336    0    0    0 353.51 
15:20:44  36.3   0.0   0.0  63.7   0.0    2  16400  12996    0    0    0 300.04 
15:20:44  53.6   0.0   0.1  46.4   0.0    2  26192  19318    0    0    0 355.65 
15:20:45  35.1   0.0   0.1  64.9   0.0    2  16570  13352    0    0    0 301.29 
15:20:45  53.4   0.0   1.1  45.5   0.0    2  26702  43564    0    0    0 355.65 
15:20:46  36.7   0.0   0.2  63.2   0.0    2  16658  78992    0    0    0 302.52 
15:20:46   0.7   0.0   0.1  99.2   0.0    2   2866   4748    0    0    0 193.82 
15:20:47  29.1   0.0   0.0  70.9   0.0    2  12880  38472    0    0    0 277.26 
15:20:47  38.1   0.0   0.1  61.8   0.0    2  16816  13370    0    0    0 310.40 
