Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
11:21:00   0.0   0.0   0.3  99.7   0.0    1  18572   4816    4    5    2 199.28 
11:21:01  49.0   0.0   1.1  49.9   0.0  129 285748  28024  130    0    0 347.08 
11:21:01  65.7   0.0   1.1  33.2   0.0   65 364032  35702    0    0    0 383.73 
11:21:02  67.1   0.0   0.8  32.2   0.0    3 372598  48614    0    0    0 390.65 
11:21:02  66.4   0.0   1.9  31.6   0.0  122 412400 223098    0    0    0 398.21 
11:21:03  70.8   0.0   1.4  27.8   0.0    2 467884  37164    0    0    0 407.92 
11:21:03  64.3   0.0   4.4  31.3   0.0    2 487518 453610    0    0    0 404.43 
11:21:04  66.8   0.0   0.9  32.3   0.0  119 564756  39136    0    0    0 408.78 
11:21:04  67.8   0.0   0.8  31.4   0.0   85 569396  40448    0    0    0 412.71 
11:21:05  65.8   0.0   1.1  33.0   0.0    2 568910  43334    1    0    0 412.46 
11:21:05  67.2   0.0   1.4  31.4   0.0   27 570208  38870    0    0    0 412.02 
11:21:06  67.5   0.0   1.4  31.1   0.0   63 567544  42664    0    0    0 409.72 
11:21:06  67.1   0.0   0.9  32.1   0.0    2 569128  44718    0    0    0 412.03 
11:21:07  66.8   0.0   1.2  32.0   0.0    2 565574  39768    0    0    0 409.07 
11:21:07  67.1   0.0   1.4  31.5   0.0    2 569718  41736    0    0    0 408.31 
11:21:08  64.9   0.0   2.2  32.9   0.0  129 563854  79254    0    0    0 409.42 
11:21:08  68.7   0.0   1.4  29.9   0.0  122 569608  38362    0    0    0 412.66 
11:21:09  66.7   0.0   1.3  32.0   0.0   89 563240  38336    0    0    0 409.96 
11:21:09  66.2   0.0   1.8  32.0   0.0  128 569216  38740    0    0    0 410.69 
11:21:10  68.4   0.0   1.8  29.9   0.0  100 572658  38932    0    0    0 413.95 
11:21:10  66.7   0.0   2.0  31.3   0.0    2 571762  38998    0    0    0 412.18 
11:21:11  66.8   0.0   1.0  32.2   0.0   27 566834  42190    0    0    0 410.16 
11:21:11  66.9   0.0   1.4  31.8   0.0   51 574236  38956    0    0    0 411.69 
11:21:12  67.8   0.0   0.8  31.4   0.0  129 572438  38464    0    0    0 411.15 
11:21:12  69.1   0.0   0.8  30.1   0.0    2 569740  38800    1    0    0 410.94 
11:21:13  65.8   0.0   2.6  31.6   0.0    3 559958  59440    0    0    0 411.16 
11:21:13  67.8   0.0   1.2  31.0   0.0    3 568984  39220    0    0    0 413.66 
11:21:14  66.7   0.0   1.3  32.0   0.0  128 553890  52006    0    0    0 405.30 
11:21:14  66.4   0.0   1.3  32.3   0.0    2 559306  38550    0    0    0 408.97 
11:21:15  66.1   0.0   1.4  32.5   0.0   38 570276  40634    1    0    0 410.36 
11:21:15  67.5   0.0   1.4  31.1   0.0    2 574558  38840    0    0    0 413.36 
11:21:16  67.1   0.0   1.2  31.7   0.0   11 564866  42852    0    0    0 410.57 
11:21:16  65.9   0.0   1.2  32.9   0.0  129 559328  38368    0    0    0 407.85 
11:21:17  66.2   0.0   1.2  32.6   0.0    2 573236  38200    0    0    0 410.42 
11:21:17  65.5   0.0   2.1  32.4   0.0    2 571474  41212    0    0    0 410.09 
11:21:18  67.0   0.0   1.5  31.5   0.0    2 573366  41030    0    0    0 411.46 
11:21:18  68.1   0.0   0.8  31.1   0.0    2 572146  38786    0    0    0 412.19 
11:21:19  68.2   0.0   0.8  31.0   0.0  125 568322  48200    0    0    0 411.29 
11:21:19  67.4   0.0   1.3  31.3   0.0    2 565342  38798    0    0    0 410.19 
11:21:20  66.0   0.0   2.2  31.9   0.0    2 568314  38858    0    0    0 411.12 
11:21:20  66.3   0.0   1.8  31.9   0.0    2 570950  38590    0    0    0 409.87 
11:21:21  68.0   0.0   1.4  30.7   0.0    2 570232  38748    0    0    0 410.71 
11:21:21  66.5   0.0   1.6  31.9   0.0   42 571730  38282    0    0    0 412.28 
11:21:22  67.1   0.0   1.4  31.6   0.0    2 567534  38436    0    0    0 411.63 
11:21:22  67.2   0.0   1.5  31.3   0.0   68 574128  38764    0    0    0 415.38 
11:21:23  68.0   0.0   1.0  31.0   0.0    2 574446  38870    0    0    0 413.45 
