/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220530/hwmetrics/results.instance-20220530-1006,5.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;6.520647
1;SP GFLOPS;3.650044
1;DP GFLOPS;0.693119
1;x87 GFLOPS;0.0
1;IPC;1.811025
1;Average CPU Frequency;2763305462.307982
1;Total Thread Count;
1;CPU Time;4.778312
0;Effective Physical Core Utilization;1.2% (0.742 out of 64)
1;Effective Logical Core Utilization;0.6% (0.733 out of 128)
0;Memory Bound;23.5
1;Cache Bound;18.5
1;DRAM Bound;3.2
1;NUMA: % of Remote Accesses;6.1
0;Vectorization;35.3
1;Instruction Mix;
2;SP FLOPs;6.7
3;Packed;92.3
4;128-bit;0.0
4;256-bit;15.5
4;512-bit;76.8
3;Scalar;7.7
2;DP FLOPs;12.6
3;Packed;5.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;5.2
3;Scalar;94.8
2;x87 FLOPs;0.0
2;Non-FP;80.7
1;FP Arith/Mem Rd Instr. Ratio;0.744675
1;FP Arith/Mem Wr Instr. Ratio;1.849823
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-e-7" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;4
1;Computer Name;instance-20220530-1006
1;Result Size;3286237
1;Collection start time;09:34:54 30/05/2022 UTC
1;Collection stop time;09:35:01 30/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983895
2;Logical CPU Count;128
