power.draw [W], uuid
51.74 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
51.74 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
71.51 W, GPU-82c3aeea-dc79-bdc3-5045-eeb676fdc407
