power.draw [W], uuid
46.93 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
57.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
79.24 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
80.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
80.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
