Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:10:02   0.2   0.0   0.8  99.1   0.0    2  20886   3138   37   12    0  87.38 
16:10:03   0.0   0.0   1.1  98.9   0.0    2  24579  11528   12    0    0  90.14 
16:10:04  46.3   0.0   1.1  52.6   0.0  103  10338  16765   96    0    0 146.27 
16:10:05  24.7   0.0   0.2  75.1   0.0    7   2927   7021    0    0    0 122.69 
16:10:06   5.7   0.0   0.1  94.2   0.0    7   1046   2626    0    0    1 102.74 
16:10:07   5.6   0.0   0.2  94.2   0.0    7    427   1926    0    0    0 102.44 
16:10:08   5.7   0.0   0.1  94.2   0.0    7    490   1880    0    0    0 102.65 
16:10:09   5.7   0.0   0.1  94.2   0.0    7    473   1857    0    0    0 102.51 
16:10:10   5.6   0.0   0.2  94.2   0.0    7    646   1920    0    0    0 102.50 
16:10:11   5.6   0.0   0.2  94.2   0.0    7    537   1833    0    0    0 102.50 
16:10:12   5.6   0.0   0.1  94.2   0.0    7    418   1863    0    0    0 102.54 
16:10:13   5.7   0.0   0.1  94.2   0.0    7    489   1864    0    0    0 102.49 
16:10:14   5.6   0.0   0.2  94.2   0.0    7    581   1934    0    0    0 102.41 
16:10:15   5.7   0.0   0.1  94.2   0.0    7    452   1823    0    0    0 102.55 
16:10:16   5.6   0.0   0.2  94.2   0.0    7    432   1825    0    0    1 102.49 
16:10:17   5.7   0.0   0.1  94.2   0.0    7    480   1848    0    0    0 102.58 
16:10:18   5.6   0.0   0.2  94.2   0.0    7    596   1897    0    0    0 102.54 
16:10:19   5.6   0.0   0.1  94.2   0.0    7    455   1804    0    0    0 102.65 
16:10:20   5.7   0.0   0.1  94.2   0.0    7   1018   2089    0    0    1 102.90 
16:10:21   5.6   0.0   0.2  94.2   0.0    7    792   1900    0    0    0 102.74 
16:10:22   5.6   0.0   0.2  94.2   0.0    7    587   1910    0    0    0 102.61 
16:10:23   5.7   0.0   0.1  94.2   0.0    7    461   1836    0    0    0 102.57 
16:10:24   5.7   0.0   0.1  94.2   0.0    7    433   1807    0    0    0 102.58 
16:10:25   5.7   0.0   0.2  94.1   0.0    8   1364   2170    2    0    0 102.80 
16:10:26   5.7   0.0   0.2  94.1   0.0    7    942   2065    0    0    1 102.83 
16:10:27   5.6   0.0   0.2  94.2   0.0    7    432   1823    0    0    0 102.67 
16:10:28   5.6   0.0   0.1  94.2   0.0    7    458   1843    0    0    0 102.72 
16:10:29   5.6   0.0   0.2  94.2   0.0    7    465   1898    0    0    0 102.68 
16:10:30   5.7   0.0   0.1  94.2   0.0    7    659   1953    0    0    0 102.67 
16:10:31   5.6   0.0   0.2  94.2   0.0    7    413   1851    0    0    0 102.83 
16:10:32   5.7   0.0   0.1  94.2   0.0    7    419   1829    0    0    0 102.71 
16:10:33   5.6   0.0   0.2  94.2   0.0    7    481   1890    0    0    0 102.64 
16:10:34   5.7   0.0   0.1  94.2   0.0    7    568   1914    0    0    0 102.62 
16:10:35   5.6   0.0   0.2  94.2   0.0    7    425   1810    0    0    0 102.82 
16:10:36   5.7   0.0   0.1  94.2   0.0    7    404   1806    0    0    0 102.69 
16:10:37   5.6   0.0   0.2  94.2   0.0    7    483   1881    0    0    0 102.84 
16:10:38   5.6   0.0   0.1  94.2   0.0    7    627   1933    0    0    0 102.82 
16:10:39   5.6   0.0   0.1  94.2   0.0    7    904   1985    0    0    0 102.78 
16:10:40   5.6   0.0   0.2  94.2   0.0    7    522   1848    0    0    0 102.64 
16:10:41   5.6   0.0   0.2  94.2   0.0    7    496   1821    0    0    0 102.56 
16:10:42   5.7   0.0   0.1  94.2   0.0    7    605   1945    0    0    0 102.74 
16:10:43   5.7   0.0   0.1  94.2   0.0    7    445   1818    0    0    0 102.67 
16:10:44   5.6   0.0   0.2  94.2   0.0    7    429   1810    0    0    0 102.70 
16:10:45   5.6   0.0   0.2  94.2   0.0    7    515   1851    0    0    0 102.66 
16:10:46   5.7   0.0   0.1  94.2   0.0    7    599   1888    0    0    0 102.69 
16:10:47   5.6   0.0   0.2  94.2   0.0    7    400   1811    0    0    0 102.62 
16:10:48   5.6   0.0   0.1  94.2   0.0    7    446   1830    0    0    0 102.69 
16:10:49   5.6   0.0   0.2  94.2   0.0    7    484   1817    0    0    0 102.82 
16:10:50   5.6   0.0   0.2  94.2   0.0    7    667   1989    0    0    0 102.94 
16:10:51   5.7   0.0   0.1  94.2   0.0    7    427   1829    0    0    0 102.69 
16:10:52   5.6   0.0   0.2  94.2   0.0    7    429   1837    0    0    0 102.94 
16:10:53   5.6   0.0   0.1  94.2   0.0    7    503   1859    0    0    0 102.64 
16:10:54   5.7   0.0   0.1  94.2   0.0    7    587   1890    0    0    0 102.52 
16:10:55   5.6   0.0   0.2  94.2   0.0    7    417   1780    0    0    0 102.64 
16:10:56   5.6   0.0   0.1  94.2   0.0    7    402   1792    0    0    0 102.71 
16:10:57   5.6   0.0   0.1  94.2   0.0    7    480   1818    0    0    0 102.68 
16:10:58   5.7   0.0   0.2  94.1   0.0    7    821   2062    0    0    1 102.94 
16:10:59   5.6   0.0   0.2  94.2   0.0    7    414   1831    0    0    0 102.90 
16:11:00   5.6   0.0   0.1  94.2   0.0    7    718   1885    0    0    0 102.99 
16:11:01   2.5   0.0   0.7  96.8   0.0    2   9351   6210    0    0  135  96.43 
16:11:02   1.9   0.0   2.0  96.1   0.0    2   3205   5607   80    9   78  96.13 
16:11:03   0.2   0.0   0.9  98.9   0.0    2  35815   4213   35   16    0  89.06 
16:11:04   0.0   0.0   1.2  98.8   0.0    2  19481  15265   16    0    0  90.88 
16:11:05  18.7   0.0   1.7  79.5   0.0   92  17411   9980   96    0    0 118.27 
16:11:06  64.2   0.0   0.4  35.4   0.0   10   5724  19900    0    0    0 165.50 
16:11:07   7.4   0.0   0.4  92.2   0.0    9    535   2618    0    0    0 108.38 
16:11:08   7.5   0.0   0.3  92.3   0.0    9    704   3363    0    0    0 108.56 
16:11:09   7.7   0.0   0.3  92.0   0.0   11   4045   3924   17   15   12 110.32 
16:11:10   7.8   0.0   0.4  91.7   0.0    9   3583   4249   64   64   66 112.21 
16:11:11   7.4   0.0   0.3  92.3   0.0    9    656   2499    0    0    0 108.57 
16:11:12   7.5   0.0   0.2  92.3   0.0    9    514   2423    0    0    0 108.47 
16:11:13   7.4   0.0   0.3  92.3   0.0    9    643   2554    0    0    0 108.61 
16:11:14   7.5   0.0   0.3  92.3   0.0   10    652   2402    0    0    0 108.91 
16:11:15   7.5   0.0   0.3  92.3   0.0    9    616   2399    0    0    0 109.16 
16:11:16   7.5   0.0   0.2  92.3   0.0   10    612   2437    2    0    2 109.24 
16:11:17   7.4   0.0   0.3  92.3   0.0    9    629   2479    2    0    2 109.27 
16:11:18   7.6   0.0   0.2  92.3   0.0    9    748   2534    2    0    2 109.23 
16:11:19   7.5   0.0   0.2  92.3   0.0    9    508   2362    0    0    0 109.15 
16:11:20   7.5   0.0   0.2  92.3   0.0    9    911   2603    2    0    2 109.37 
16:11:21   7.5   0.0   0.2  92.3   0.0    9   1072   2585    0    0    0 109.24 
16:11:22   7.4   0.0   0.3  92.2   0.0    9    944   2653    8    0    8 109.39 
16:11:23   7.5   0.0   0.3  92.3   0.0    9    771   2608    8    0    8 109.49 
16:11:24   7.5   0.0   0.2  92.3   0.0    9    763   2430    8    0    8 109.27 
16:11:25   7.4   0.0   0.3  92.3   0.0    9    699   2618    1    1    0 109.31 
