power.draw [W], uuid
45.96 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
45.96 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.75 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.23 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.23 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.23 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.71 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.71 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.71 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.71 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
