power.draw [W], uuid
75.96 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
78.92 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
45.03 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
42.66 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
75.96 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
78.92 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
45.03 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
42.66 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
63.87 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
65.85 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
60.96 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
60.08 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
77.36 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
80.32 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
73.01 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
72.62 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
77.36 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
80.32 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
73.50 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
72.62 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
77.36 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
80.32 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
73.50 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
72.62 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
77.36 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
80.80 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
73.50 W, GPU-1a657f4c-d132-36f9-b163-4461cc8bb285
72.62 W, GPU-c8d6ae23-bbc4-4f7f-6023-1f040f944271
77.36 W, GPU-89f3733e-8c53-b2b1-c761-65daae8bf7fa
80.32 W, GPU-50cd1b12-af4f-d604-4bc4-b6e20694340f
