Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
17:30:20   0.0   0.0   1.0  99.0   0.0    2   4848   2722   16    0    0  85.73 
17:30:21   0.4   0.0   0.8  98.8   0.0    2  41426   7866   27   16    0  87.17 
17:30:21   0.0   0.0   1.1  98.9   0.0    2  36284   2772    1    0    0  86.72 
17:30:22   0.0   0.0   1.2  98.8   0.0    3  20722   5254   10    0    0  87.59 
17:30:22   0.0   0.0   1.1  98.9   0.0    2  16926   5648    5    0    0  87.11 
17:30:23   0.5   0.0   1.3  98.1   0.0    5  22988   3398    0    0    0  89.94 
17:30:23   4.9   0.0   1.9  93.2   0.0    9   7758   4138    0    0    0 105.83 
17:30:24  40.1   0.0   3.8  56.2   0.0   10  26624  13524   96    0    0 142.19 
17:30:24   3.2   0.0   4.8  92.1   0.0    9   1702   2830    0    0    0 108.70 
17:30:25  48.5   0.0  11.1  40.4   0.0  105   5690  16504    0    0    0 176.21 
17:30:25  99.3   0.0   0.7   0.0   0.0  105   1698  26924    0    0    0 190.89 
17:30:26  99.0   0.0   1.0   0.0   0.0  105   1504  26962    0    0    0 191.35 
17:30:26  73.5   0.0   0.9  25.6   0.0  105   1790  30468    0    0    0 179.07 
17:30:27  54.7   0.0   3.1  42.2   0.0    9   8314  17922    0    0    0 158.31 
17:30:27  27.8   0.0   0.7  71.5   0.0   10   2860   8148    0    0    0 139.73 
17:30:28  17.3   0.0   0.9  81.8   0.0   11   2274   5736    0    0    0 127.16 
17:30:28  33.5   0.0   1.1  65.4   0.0  105   3202   9844    0    0    0 147.84 
17:30:29  31.9   0.0   0.8  67.2   0.0    9   2644   9486    0    0    0 142.90 
17:30:29  25.4   0.0   0.5  74.1   0.0    9   2690   7616    0    0    0 137.39 
17:30:30  28.5   0.0   0.4  71.1   0.0   81   2760   8246    0    0    0 139.35 
17:30:30  37.0   0.0   0.8  62.2   0.0    9   2960  10688    0    0    0 150.73 
17:30:31  28.1   0.0   0.3  71.6   0.0    9   2478   8072    0    0    0 140.35 
17:30:31  33.8   0.0   0.5  65.8   0.0  105   2818   9988    0    0    0 146.46 
17:30:32  36.1   0.0   0.7  63.2   0.0    9   2758  10302    0    0    0 148.44 
17:30:32  25.8   0.0   0.7  73.5   0.0    9   2138   8434    0    0    0 136.72 
17:30:33  26.3   0.0   0.7  73.0   0.0   10   2934   8010    0    0    0 136.24 
17:30:33  34.4   0.0   0.6  65.0   0.0  105   2674  10038    0    0    0 147.48 
17:30:34  33.6   0.0   0.4  66.0   0.0    9   3188  10490    0    0    0 143.36 
17:30:34  27.5   0.0   0.3  72.1   0.0    9   2732   8074    0    0    0 138.39 
