power.draw [W], uuid
46.45 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
46.45 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.31 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
77.79 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.28 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
78.76 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
