power.draw [W], uuid
87.40 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
44.06 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
86.92 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
44.06 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
89.82 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
65.80 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
71.51 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.38 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.55 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.38 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.38 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
69.58 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.38 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.55 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
63.87 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
69.58 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
70.06 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
69.58 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
64.35 W, GPU-4aa2d871-65ce-73ab-4ddc-2337f0cf1afa
69.58 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
