Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:08:00   0.1   0.0   0.8  99.2   0.0    2   9326   2601   29    4    0  85.36 
16:08:01   1.5   0.0   0.8  97.7   0.0   14  99925   4446  102    0    0  90.10 
16:08:02   2.0   0.0   0.3  97.7   0.0    3  82501   1136    0    0    0  90.84 
16:08:03   1.9   0.0   0.0  98.0   0.0    3    567   1387    0    0    0  90.30 
16:08:04   1.9   0.0   0.1  98.0   0.0    3    449    849    0    0    0  90.32 
16:08:05   1.9   0.0   0.0  98.0   0.0    4    618    888    0    0    0  90.51 
16:08:06   1.9   0.0   0.1  98.0   0.0    3    433    854    0    0    0  91.18 
16:08:07   1.9   0.0   0.0  98.1   0.0    3    342    824    0    0    0  90.89 
16:08:08   1.9   0.0   0.0  98.0   0.0    3    355    782    0    0    0  89.53 
16:08:09   1.9   0.0   0.1  98.0   0.0    3    617    932    0    0    0  90.26 
16:08:10   1.9   0.0   0.0  98.0   0.0    3    545    806    0    0    0  90.09 
16:08:11   1.9   0.0   0.1  98.0   0.0    3    392    804    0    0    0  90.53 
16:08:12   1.9   0.0   0.0  98.1   0.0    3    412    834    0    0    0  90.26 
16:08:13   1.9   0.0   0.1  98.0   0.0    3    578    885    0    0    0  90.62 
16:08:14   1.9   0.0   0.0  98.1   0.0    4    357    776    0    0    0  90.91 
16:08:15   1.9   0.0   0.1  98.0   0.0    3    395    807    0    0    0  90.25 
16:08:16   1.9   0.0   0.0  98.0   0.0    3    392    806    0    0    0  90.26 
16:08:17   1.9   0.0   0.1  98.0   0.0    3    588    907    0    0    0  90.10 
16:08:18   1.9   0.0   0.1  98.0   0.0    3    435    819    0    0    0  90.41 
16:08:19   1.9   0.0   0.0  98.1   0.0    3    330    780    0    0    0  90.22 
16:08:20   1.9   0.0   0.1  98.0   0.0    3    983   1105    0    0    0  90.39 
16:08:21   1.9   0.0   0.1  98.0   0.0    3    595    883    0    0    0  90.52 
16:08:22   1.9   0.0   0.1  98.0   0.0    3    396    829    0    0    0  90.43 
16:08:23   1.9   0.0   0.1  98.0   0.0    3    353    773    0    0    0  89.98 
16:08:24   1.9   0.0   0.0  98.1   0.0    3    359    756    0    0    0  90.83 
16:08:25   1.9   0.0   0.1  98.0   0.0    3   1285   1181    1    0    0  90.80 
16:08:26   1.9   0.0   0.0  98.1   0.0    3    390    787    0    0    0  91.16 
16:08:27   1.9   0.0   0.1  98.0   0.0    3    430    821    0    0    0  90.74 
16:08:28   1.9   0.0   0.0  98.1   0.0    3    431    834    0    0    0  91.23 
16:08:29   1.9   0.0   0.1  98.0   0.0    3    584    904    0    0    0  90.94 
16:08:30   1.9   0.0   0.0  98.0   0.0    3    442    789    0    0    0  91.13 
16:08:31   1.9   0.0   0.1  98.0   0.0    3    392    781    0    0    0  90.64 
16:08:32   1.9   0.0   0.0  98.1   0.0    4    431    817    0    0    0  90.71 
16:08:33   1.9   0.0   0.1  98.0   0.0    3    623    903    0    0    0  90.92 
16:08:34   1.9   0.0   0.0  98.0   0.0    3    375    787    0    0    0  91.03 
16:08:35   1.9   0.0   0.1  98.0   0.0    3    411    789    0    0    0  90.90 
16:08:36   1.9   0.0   0.0  98.0   0.0    3    373    788    0    0    0  90.58 
16:08:37   1.9   0.0   0.1  98.0   0.0    3    616    911    0    0    0  90.60 
16:08:38   1.9   0.0   0.0  98.0   0.0    3    376    796    0    0    0  91.05 
16:08:39   1.9   0.0   0.1  98.0   0.0    3    446    818    0    0    0  90.62 
16:08:40   1.9   0.0   0.1  98.1   0.0    3    464    825    0    0    0  90.39 
16:08:41   1.9   0.0   0.1  98.0   0.0    3    573    890    0    0    0  90.07 
16:08:42   1.9   0.0   0.0  98.0   0.0    3    448    848    0    0    3  90.65 
16:08:43   1.9   0.0   0.1  98.0   0.0    3    378    812    0    0    0  90.94 
16:08:44   1.9   0.0   0.1  98.0   0.0    3    386    826    0    0    1  90.70 
16:08:45   1.9   0.0   0.1  98.0   0.0    3    597    908    0    0    0  90.62 
16:08:46   1.9   0.0   0.1  98.0   0.0    3    384    817    0    0    0  90.77 
16:08:47   1.9   0.0   0.1  98.0   0.0    3    457   1118    0    0    6  90.76 
16:08:48   2.0   0.0   0.0  98.0   0.0    3   2617   1590    1    0    0  91.16 
16:08:49   1.9   0.0   0.0  98.1   0.0    3    602    903    0    0    0  90.26 
16:08:50   1.9   0.0   0.1  98.0   0.0    3    476    854    0    0    0  90.49 
16:08:51   1.9   0.0   0.0  98.0   0.0    3    349    797    0    0    0  90.51 
16:08:52   1.9   0.0   0.1  98.0   0.0    3    991   1040    0    0    0  90.71 
16:08:53   1.9   0.0   0.0  98.1   0.0    3    575    898    0    0    0  90.44 
16:08:54   1.9   0.0   0.1  98.0   0.0    3    411    819    0    0    0  90.27 
16:08:55   1.9   0.0   0.0  98.0   0.0    3    368    786    0    0    0  90.74 
16:08:56   1.9   0.0   0.1  98.0   0.0    3    401    789    0    0    0  90.21 
16:08:57   1.8   0.0   0.2  98.0   0.0    2   2973   1444    8    8  118  91.69 
16:08:58   1.8   0.0   2.2  96.1   0.0    2   4670   6802   82   13   94  96.11 
16:08:59   0.1   0.0   0.8  99.1   0.0    2  22272   7776   30    8    0  87.19 
16:09:00  17.3   0.0   1.1  81.6   0.0  105  13916  13151  103    0    0 109.20 
16:09:01  43.9   0.0   0.2  55.9   0.0    5   2754  13427    3    0    3 136.80 
16:09:02   3.8   0.0   0.2  96.0   0.0    5   1749   1821    0    0    0  96.99 
16:09:03   3.8   0.0   0.1  96.1   0.0    5    436   1450    0    0    4  96.58 
16:09:04   3.8   0.0   0.1  96.1   0.0    5    459   1340    0    0    3  96.61 
16:09:05   3.8   0.0   0.1  96.1   0.0    5    588   1429    0    0    0  96.47 
16:09:06   3.8   0.0   0.1  96.1   0.0    5    385   1302    0    0    0  96.54 
16:09:07   3.8   0.0   0.1  96.1   0.0    5    391   1305    0    0    1  96.59 
16:09:08   3.8   0.0   0.1  96.1   0.0    5    359   1273    0    0    0  96.48 
16:09:09   3.8   0.0   0.1  96.1   0.0    5    581   1379    0    0    0  96.46 
16:09:10   3.8   0.0   0.1  96.1   0.0    5    568   1378    0    0    2  96.53 
16:09:11   3.8   0.0   0.1  96.1   0.0    5    370   1336    0    0    0  96.41 
16:09:12   3.8   0.0   0.1  96.1   0.0    5    335   1304    0    0    0  96.55 
16:09:13   3.8   0.0   0.1  96.1   0.0    5    566   1393    0    0    0  96.32 
16:09:14   3.8   0.0   0.1  96.1   0.0    5    381   1283    0    0    0  96.43 
16:09:15   3.7   0.0   0.1  96.1   0.0    5    382   1291    0    0    0  96.46 
16:09:16   3.8   0.0   0.1  96.1   0.0    5    374   1310    0    0    1  96.47 
16:09:17   3.8   0.0   0.1  96.1   0.0    5    566   1392    0    0    0  96.33 
16:09:18   3.8   0.0   0.1  96.2   0.0    5    354   1272    0    0    0  96.58 
16:09:19   3.8   0.0   0.1  96.1   0.0    5    384   1295    0    0    1  96.57 
16:09:20   3.7   0.0   0.1  96.1   0.0    5   1100   1589    0    0    2  96.74 
16:09:21   3.8   0.0   0.1  96.1   0.0    5    637   1445    0    0    1  96.53 
