power.draw [W], uuid
47.90 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
47.90 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.68 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
66.72 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.21 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
67.16 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
122.97 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
172.78 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
173.74 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
174.70 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
175.67 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
175.18 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
175.67 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
174.70 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
176.03 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
175.55 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
175.07 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
177.59 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
173.15 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
176.99 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
177.47 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
176.51 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
176.63 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
177.96 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
178.07 W, GPU-f0deb42b-8a4b-e9ef-cdfe-95ead8ca4716
