Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
15:56:46   0.1   0.0   0.8  99.1   0.0    2  18380   3418   31    8    0  89.46 
15:56:47   3.5   0.0   1.2  95.3   0.0  102  16415   7801  108    0    0  96.82 
15:56:48  17.4   0.0   0.1  82.4   0.0    5   3834   4932    0    0    0 111.57 
15:56:49   3.8   0.0   0.0  96.2   0.0    5    368   1329    0    0    0  98.09 
15:56:50   3.8   0.0   0.0  96.1   0.0    5    486   1368    0    0    0  98.06 
15:56:51   3.8   0.0   0.0  96.1   0.0    5    531   1461    0    0    0  97.89 
15:56:52   3.9   0.0   0.0  96.1   0.0    5    352   1295    0    0    0  98.24 
15:56:53   3.8   0.0   0.0  96.2   0.0    5    348   1303    0    0    0  98.22 
15:56:54   3.8   0.0   0.0  96.1   0.0    5    432   1374    0    0    0  97.96 
15:56:55   3.8   0.0   0.0  96.1   0.0    5    510   1349    0    0    0  98.15 
15:56:56   3.8   0.0   0.0  96.1   0.0    5    351   1277    0    0    0  97.99 
15:56:57   3.8   0.0   0.0  96.1   0.0    5    346   1305    0    0    0  98.16 
15:56:58   3.8   0.0   0.0  96.1   0.0    5    409   1330    0    0    0  97.69 
15:56:59   3.8   0.0   0.0  96.1   0.0    5    538   1377    0    0    0  98.04 
15:57:00   3.8   0.0   0.0  96.1   0.0    5    656   1357    0    0    0  98.36 
15:57:01   3.8   0.0   0.0  96.1   0.0    5    354   1310    0    0    0  98.24 
15:57:02   3.8   0.0   0.0  96.1   0.0    5    404   1307    0    0    0  98.21 
15:57:03   3.8   0.0   0.0  96.1   0.0    5    526   1353    0    0    0  98.29 
15:57:04   3.8   0.0   0.0  96.1   0.0    5    390   1300    0    0    0  98.40 
15:57:05   3.8   0.0   0.0  96.1   0.0    5    362   1290    0    0    0  98.24 
15:57:06   3.8   0.0   0.0  96.1   0.0    5    420   1313    0    0    0  98.32 
15:57:07   4.0   0.0   0.0  96.0   0.0    5    763   1443    0    0    0  98.27 
15:57:08   3.8   0.0   0.0  96.1   0.0    5    332   1277    0    0    0  98.11 
15:57:09   3.8   0.0   0.0  96.1   0.0    5    372   1300    0    0    0  98.24 
15:57:10   3.9   0.0   0.0  96.1   0.0    5    590   1343    0    0    0  98.30 
15:57:11   3.8   0.0   0.0  96.1   0.0    5    535   1380    0    0    0  98.21 
15:57:12   3.8   0.0   0.0  96.1   0.0    5    361   1281    0    0    0  98.19 
15:57:13   3.8   0.0   0.0  96.1   0.0    5    350   1315    0    0    0  98.10 
15:57:14   3.8   0.0   0.0  96.1   0.0    5    436   1327    0    0    0  98.12 
15:57:15   3.9   0.0   0.0  96.1   0.0    5    518   1345    0    0    0  97.97 
15:57:16   3.8   0.0   0.0  96.1   0.0    5    346   1290    0    0    0  98.18 
15:57:17   3.8   0.0   0.0  96.1   0.0    5    371   1298    0    0    0  98.16 
15:57:18   3.8   0.0   0.0  96.1   0.0    5    405   1338    0    0    0  97.93 
15:57:19   3.8   0.0   0.0  96.1   0.0    5    545   1348    0    0    0  98.00 
15:57:20   3.9   0.0   0.0  96.1   0.0    5    932   1672    8    0    8  98.02 
15:57:21   3.9   0.0   0.0  96.1   0.0    5    632   1564    8    0    8  98.38 
15:57:22   3.8   0.0   0.0  96.1   0.0    5    665   1476    8    0    8  98.19 
15:57:23   3.9   0.0   0.0  96.1   0.0    5   1723   1855   16    0   16  98.61 
15:57:24   3.8   0.0   0.0  96.1   0.0    5    398   1295    0    0    0  98.18 
15:57:25   3.8   0.0   0.0  96.1   0.0    5    419   1314    0    0    0  98.23 
15:57:26   3.9   0.0   0.0  96.1   0.0    5   1069   1992   24    0   24  98.65 
15:57:27   3.9   0.0   0.0  96.1   0.0    5   1529   2134   33    0   32  98.94 
15:57:28   3.9   0.0   0.0  96.1   0.0    5   1055   1819   24    0   24  98.52 
15:57:29   3.9   0.0   0.0  96.1   0.0    5   1055   1880   24    0   24  98.47 
15:57:30   3.8   0.0   0.0  96.1   0.0    5   2151   2255   24    0   24  98.82 
15:57:31   3.9   0.0   0.0  96.1   0.0    5   1387   2206   24    0   24  98.94 
15:57:32   3.8   0.0   0.0  96.1   0.0    5    382   1261    0    0    0  98.17 
15:57:33   3.9   0.0   0.0  96.1   0.0    5    354   1279    0    0    0  98.19 
15:57:34   3.8   0.0   0.0  96.2   0.0    5    443   1354    0    0    0  97.86 
15:57:35   3.8   0.0   0.0  96.1   0.0    5    527   1360    0    0    0  98.14 
15:57:36   3.8   0.0   0.0  96.1   0.0    5    386   1259    0    0    0  98.27 
15:57:37   3.9   0.0   0.0  96.1   0.0    5    629   1900    2    1    2  98.57 
15:57:38   3.8   0.0   0.0  96.1   0.0    5    670   1379    0    0    0  98.40 
15:57:39   3.8   0.0   0.0  96.1   0.0    5    536   1379    0    0    0  98.08 
15:57:40   3.8   0.0   0.0  96.1   0.0    5    416   1288    0    0    0  98.19 
15:57:41   3.8   0.0   0.0  96.1   0.0    5    351   1286    0    0    0  98.36 
15:57:42   3.8   0.0   0.0  96.1   0.0    5    415   1292    0    0    0  98.14 
15:57:43   3.8   0.0   0.0  96.2   0.0    5    518   1410    0    0    0  98.38 
15:57:44   2.2   0.0   2.0  95.7   0.0    2   8201   7955   69    6  212  99.62 
15:57:45   0.3   0.0   0.7  99.1   0.0    2  16052   3089   44   19    0  89.50 
15:57:46   0.0   0.0   1.1  98.8   0.0    2  26896  10963   12    0    0  91.89 
15:57:47  23.1   0.0   1.3  75.6   0.0    7  14841  10029   96    0    0 122.53 
15:57:48   5.8   0.0   0.1  94.1   0.0    7    867   2466    1    0    0 105.44 
15:57:49   5.8   0.0   0.1  94.2   0.0    8    560   1873    0    0    0 105.21 
