Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:14:20   0.1   0.0   0.8  99.1   0.0    3  16537   3280   31    8    0  87.18 
16:14:21   0.6   0.0   1.2  98.2   0.0    4  18305  13081    8    0    0  91.60 
16:14:22  62.4   0.0   0.4  37.2   0.0    5   6308  18245  100    0    0 155.24 
16:14:23   3.8   0.0   0.1  96.1   0.0    5    624   1357    1    0    0  96.85 
16:14:24   3.7   0.0   0.2  96.1   0.0    5    505   1360    0    0    0  96.45 
16:14:25   3.8   0.0   0.1  96.1   0.0    5    883   1677    1    0    0  96.83 
16:14:26   3.8   0.0   0.1  96.1   0.0    5    469   1341    0    0    0  96.63 
16:14:27   3.8   0.0   0.1  96.1   0.0    5    445   1321    0    0    0  96.73 
16:14:28   3.8   0.0   0.2  96.1   0.0    5    521   1368    0    0    0  96.52 
16:14:29   3.8   0.0   0.1  96.1   0.0    5    589   1411    0    0    0  96.60 
16:14:30   3.8   0.0   0.1  96.1   0.0    5   1793   1880    4    4    4  97.94 
16:14:31   3.8   0.0   0.1  96.1   0.0    6    471   1349    0    0    0  96.64 
16:14:32   3.8   0.0   0.2  96.1   0.0    5    532   1384    0    0    0  96.77 
16:14:33   3.8   0.0   0.1  96.1   0.0    5    675   1464    0    0    0  96.72 
16:14:34   3.8   0.0   0.1  96.1   0.0    5    538   1364    0    0    0  96.65 
16:14:35   3.8   0.0   0.1  96.1   0.0    5    477   1373    0    0    0  96.73 
16:14:36   3.8   0.0   0.1  96.1   0.0    5    543   1345    0    0    0  96.69 
16:14:37   3.8   0.0   0.1  96.1   0.0    5    649   1394    0    0    0  96.72 
16:14:38   3.8   0.0   0.2  96.1   0.0    5    499   1403    0    0    0  96.40 
16:14:39   3.8   0.0   0.1  96.1   0.0    5    437   1307    0    0    1  96.61 
16:14:40   3.7   0.0   0.2  96.1   0.0    5    588   1394    0    0    0  96.61 
16:14:41   3.8   0.0   0.1  96.1   0.0    5    631   1399    0    0    0  96.69 
16:14:42   3.8   0.0   0.1  96.1   0.0    5    444   1350    0    0    0  96.54 
16:14:43   3.8   0.0   0.1  96.1   0.0    5    432   1302    0    0    0  96.56 
16:14:44   3.8   0.0   0.1  96.1   0.0    6    566   1377    0    0    0  96.73 
16:14:45   3.8   0.0   0.1  96.1   0.0    5    610   1390    0    0    0  96.65 
16:14:46   3.8   0.0   0.1  96.1   0.0    5    498   1333    0    0    0  96.58 
16:14:47   3.8   0.0   0.1  96.1   0.0    5    445   1293    0    0    0  96.68 
