/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,6.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;1.859367
1;SP GFLOPS;0.305409
1;DP GFLOPS;0.055112
1;x87 GFLOPS;0.0
1;IPC;1.691776
1;Average CPU Frequency;2438382269.280050
1;Total Thread Count;
1;CPU Time;0.827274
0;Effective Physical Core Utilization;0.7% (0.479 out of 64)
1;Effective Logical Core Utilization;0.3% (0.445 out of 128)
0;Memory Bound;13.7
1;Cache Bound;12.9
1;DRAM Bound;0.4
1;NUMA: % of Remote Accesses;4.6
0;Vectorization;83.8
1;Instruction Mix;
2;SP FLOPs;1.0
3;Packed;99.1
4;128-bit;0.6
4;256-bit;0.0
4;512-bit;98.5
3;Scalar;0.9
2;DP FLOPs;0.6
3;Packed;57.1
4;128-bit;0.0
4;256-bit;0.6
4;512-bit;56.6
3;Scalar;42.9
2;x87 FLOPs;0.0
2;Non-FP;98.5
1;FP Arith/Mem Rd Instr. Ratio;0.049563
1;FP Arith/Mem Wr Instr. Ratio;0.087237
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.eam" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;16
1;Computer Name;instance-20220530-1006
1;Result Size;3286178
1;Collection start time;14:55:08 31/05/2022 UTC
1;Collection stop time;14:55:10 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593984049
2;Logical CPU Count;128
