/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,14.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.925171
1;SP GFLOPS;0.497754
1;DP GFLOPS;5.197026
1;x87 GFLOPS;0.0
1;IPC;1.460689
1;Average CPU Frequency;2711799996.283180
1;Total Thread Count;
1;CPU Time;3.517098
0;Effective Physical Core Utilization;1.1% (0.726 out of 64)
1;Effective Logical Core Utilization;0.6% (0.714 out of 128)
0;Memory Bound;19.2
1;Cache Bound;14.8
1;DRAM Bound;3.0
1;NUMA: % of Remote Accesses;1.6
0;Vectorization;88.2
1;Instruction Mix;
2;SP FLOPs;1.6
3;Packed;96.0
4;128-bit;0.0
4;256-bit;84.6
4;512-bit;11.4
3;Scalar;4.0
2;DP FLOPs;20.1
3;Packed;87.6
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;87.6
3;Scalar;12.4
2;x87 FLOPs;0.0
2;Non-FP;78.3
1;FP Arith/Mem Rd Instr. Ratio;0.967082
1;FP Arith/Mem Wr Instr. Ratio;2.964529
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;10
1;Computer Name;instance-20220601-1914
1;Result Size;3286245
1;Collection start time;22:20:54 01/06/2022 UTC
1;Collection stop time;22:20:59 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979049
2;Logical CPU Count;128
