Intel(R) VTune(TM) Amplifier summary
Number of nodes;1

/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220519/hwmetrics/results.instance-20220519-1049,s.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;16.478389
1;SP GFLOPS;6.390837
1;DP GFLOPS;3.412020
1;x87 GFLOPS;0.0
1;IPC;1.117130
1;Average CPU Frequency;2556711058.391262
1;Total Thread Count;
1;CPU Time;84.825236
0;Effective Physical Core Utilization;7.8% (4.998 out of 64)
1;Effective Logical Core Utilization;4.0% (5.148 out of 128)
0;Memory Bound;28.6
1;Cache Bound;16.0
1;DRAM Bound;14.6
2;DRAM Bandwidth Bound;11.2
1;NUMA: % of Remote Accesses;0.3
1;Bandwidth Utilization;
1;Bandwidth Domain;Platform Maximum;Observed Maximum;Average;% of Elapsed Time with High BW Utilization(%)
1;DRAM, GB/sec;50.000000;51.454300;14.393590;10.6
1;DRAM Single-Package, GB/sec;25.000000;26.505000;7.378846;11.2
1;UPI Outgoing, GB/sec;[Unknown];4.166100;0.342949;100.0
0;Vectorization;40.7
1;Instruction Mix;
2;SP FLOPs;4.4
3;Packed;52.5
4;128-bit;0.0
4;256-bit;2.2
4;512-bit;50.4
3;Scalar;47.5
2;DP FLOPs;6.3
3;Packed;32.4
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;32.4
3;Scalar;67.6
2;x87 FLOPs;0.0
2;Non-FP;89.3
1;FP Arith/Mem Rd Instr. Ratio;0.403310
1;FP Arith/Mem Wr Instr. Ratio;1.099511
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.scaled.timer" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1027-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220519-1049
1;Result Size;6183162
1;Collection start time;14:01:04 19/05/2022 UTC
1;Collection stop time;14:01:21 19/05/2022 UTC
1;Collector Type;Driverless Perf system-wide counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593987121
2;Logical CPU Count;128
