/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220703/hwmetrics/results.instance-20220703-1452,45.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;125.949524
1;SP GFLOPS;9.261281
1;DP GFLOPS;0.742406
1;x87 GFLOPS;0.0
1;IPC;1.102542
1;Average CPU Frequency;2890648635.856631
1;Total Thread Count;
1;CPU Time;122.846063
0;Effective Physical Core Utilization;1.5% (0.973 out of 64)
1;Effective Logical Core Utilization;0.8% (0.975 out of 128)
0;Memory Bound;33.1
1;Cache Bound;26.3
1;DRAM Bound;6.0
1;NUMA: % of Remote Accesses;1.6
0;Vectorization;76.8
1;Instruction Mix;
2;SP FLOPs;16.3
3;Packed;92.8
4;128-bit;0.0
4;256-bit;20.4
4;512-bit;72.4
3;Scalar;7.2
2;DP FLOPs;5.6
3;Packed;30.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;30.1
3;Scalar;69.9
2;x87 FLOPs;0.0
2;Non-FP;78.1
1;FP Arith/Mem Rd Instr. Ratio;0.992026
1;FP Arith/Mem Wr Instr. Ratio;3.394973
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-long.scaled" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220703-1452
1;Result Size;3286431
1;Collection start time;23:39:57 03/07/2022 UTC
1;Collection stop time;23:42:03 03/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593977880
2;Logical CPU Count;128
