/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,52.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;11.676794
1;SP GFLOPS;0.079274
1;DP GFLOPS;0.723798
1;x87 GFLOPS;0.000000
1;IPC;1.249486
1;Average CPU Frequency;3224224761.746331
1;Total Thread Count;
1;CPU Time;9.503312
0;Effective Physical Core Utilization;1.3% (0.822 out of 64)
1;Effective Logical Core Utilization;0.6% (0.814 out of 128)
0;Memory Bound;10.8
1;Cache Bound;12.9
1;DRAM Bound;0.7
1;NUMA: % of Remote Accesses;4.4
0;Vectorization;81.3
1;Instruction Mix;
2;SP FLOPs;0.2
3;Packed;93.7
4;128-bit;0.0
4;256-bit;86.1
4;512-bit;7.6
3;Scalar;6.3
2;DP FLOPs;2.5
3;Packed;80.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;80.2
3;Scalar;19.8
2;x87 FLOPs;0.0
2;Non-FP;97.2
1;FP Arith/Mem Rd Instr. Ratio;0.109850
1;FP Arith/Mem Wr Instr. Ratio;0.192311
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;5
1;Computer Name;instance-20220530-1006
1;Result Size;3286227
1;Collection start time;15:28:02 31/05/2022 UTC
1;Collection stop time;15:28:14 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983896
2;Logical CPU Count;128
