/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,15.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;22.825397
1;SP GFLOPS;0.341973
1;DP GFLOPS;3.631526
1;x87 GFLOPS;0.000001
1;IPC;1.406271
1;Average CPU Frequency;3143506513.688145
1;Total Thread Count;
1;CPU Time;21.762336
0;Effective Physical Core Utilization;1.5% (0.953 out of 64)
1;Effective Logical Core Utilization;0.7% (0.953 out of 128)
0;Memory Bound;14.0
1;Cache Bound;12.5
1;DRAM Bound;1.9
1;NUMA: % of Remote Accesses;1.2
0;Vectorization;87.6
1;Instruction Mix;
2;SP FLOPs;0.7
3;Packed;94.7
4;128-bit;0.0
4;256-bit;79.6
4;512-bit;15.1
3;Scalar;5.3
2;DP FLOPs;9.8
3;Packed;87.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;87.1
3;Scalar;12.9
2;x87 FLOPs;0.0
2;Non-FP;89.5
1;FP Arith/Mem Rd Instr. Ratio;0.439970
1;FP Arith/Mem Wr Instr. Ratio;0.941960
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;6
1;Computer Name;instance-20220530-1006
1;Result Size;3286284
1;Collection start time;15:50:57 31/05/2022 UTC
1;Collection stop time;15:51:20 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983893
2;Logical CPU Count;128
