Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
14:05:25   5.7   0.0  54.2  40.1   0.0   61  90072  27700   67  132    2 209.51 
14:05:26   0.2   0.0  20.7  79.1   0.0    6 174706  44398    0    0    0 165.18 
14:05:26   0.4   0.0   1.6  98.0   0.0    2 245984  42676    5    0    0 148.05 
14:05:27   0.6   0.0   9.3  90.1   0.0   25 160212  35338   42    0    0 157.00 
14:05:27  30.0   0.0  65.9   4.1   0.0  129  16286  19806   81    0    0 243.64 
14:05:28  37.3   0.0  62.7   0.0   0.0  129   9420  16672    0    0    0 260.96 
14:05:28  69.4   0.0  30.6   0.0   0.0  129 2434966  16726    0    0    0 266.23 
14:05:29  60.8   0.0  39.2   0.0   0.0  129   8802  16708    0    0    0 263.64 
14:05:29  69.4   0.0  30.6   0.0   0.0  129  11812  16696    0    0    0 248.79 
14:05:30  71.4   0.0  28.6   0.0   0.0  129  10692  16684    0    0    0 249.95 
14:05:30  70.8   0.0  29.2   0.0   0.0  129  10684  16676    0    0    0 249.29 
14:05:31  71.4   0.0  28.6   0.0   0.0  129  12202  16622    0    0    0 249.45 
14:05:31  73.6   0.0  26.4   0.0   0.0  129   9720  16710    0    0    0 249.11 
14:05:32  70.2   0.0  29.8   0.0   0.0  129  11478  16632    0    0    0 249.24 
14:05:32  72.0   0.0  28.0   0.0   0.0  129  11258  16670    0    0    0 249.60 
14:05:33  71.6   0.0  28.4   0.0   0.0  129  10072  16696    0    0    0 249.47 
14:05:33  71.2   0.0  28.8   0.0   0.0  129  12012  16672    0    0    0 248.00 
14:05:34  73.1   0.0  26.9   0.0   0.0  129   9698  16670    0    0    0 250.26 
14:05:34  67.7   0.0  32.3   0.0   0.0  129  11610  16662    0    0    0 249.74 
14:05:35  74.0   0.0  26.0   0.0   0.0  129  10704  16694    0    0    0 248.74 
14:05:35  71.5   0.0  28.5   0.0   0.0  129  11156  16756    1    1    2 249.52 
14:05:36  72.0   0.0  28.0   0.0   0.0  129  12602  16780    0    0    0 249.31 
14:05:36  73.7   0.0  26.3   0.0   0.0  129   9646  16684    0    0    0 249.25 
14:05:37  70.0   0.0  30.0   0.0   0.0  130  12680  16822    1    1    0 248.92 
14:05:37  73.6   0.0  26.4   0.0   0.0  129  12682  16810    0    0    0 249.97 
14:05:38  71.8   0.0  28.2   0.0   0.0  129  11850  16670    0    0    0 249.52 
14:05:38  71.1   0.0  28.9   0.0   0.0  129  11460  16662    0    0    0 249.01 
14:05:39  71.6   0.0  28.4   0.0   0.0  129  11438  16726    0    0    1 249.30 
14:05:39  71.3   0.0  28.7   0.0   0.0  129  12416  16716    0    0    0 249.67 
14:05:40  70.7   0.0  29.3   0.0   0.0  129  11016  16792    2    2    1 249.02 
14:05:40  71.4   0.0  28.6   0.0   0.0  129  12328  16686    0    0    0 249.30 
14:05:41  73.5   0.0  26.5   0.0   0.0  129  11506  16688    0    0    0 249.42 
14:05:41  70.0   0.0  30.0   0.0   0.0  129  12076  16708    0    0    0 248.95 
14:05:42  73.6   0.0  26.4   0.0   0.0  129  11366  16672    0    0    0 249.43 
14:05:42  70.2   0.0  29.8   0.0   0.0  129  12262  16728    0    0    0 249.65 
14:05:43  72.0   0.0  28.0   0.0   0.0  129  11738  16624    0    0    0 249.24 
14:05:43  70.4   0.0  29.6   0.0   0.0  129  12534  16698    0    0    0 248.37 
14:05:44  70.9   0.0  29.1   0.0   0.0  129  11918  16702    0    0    0 249.73 
14:05:44  72.0   0.0  28.0   0.0   0.0  129  11424  16624    0    0    0 249.96 
14:05:45  71.1   0.0  28.9   0.0   0.0  129  11612  16694    0    0    0 247.84 
14:05:45  72.3   0.0  27.7   0.0   0.0  129  11522  16674    0    0    0 250.46 
14:05:46  71.9   0.0  28.1   0.0   0.0  129  15130  17718    0    0    0 249.25 
14:05:46  72.2   0.0  27.8   0.0   0.0  129  11014  16664    0    0    0 249.15 
14:05:47  69.6   0.0  30.4   0.0   0.0  129  12686  17110    0    0    0 249.00 
14:05:47  72.5   0.0  27.5   0.0   0.0  129  12478  16826    0    0    0 250.00 
14:05:48  68.9   0.0  31.1   0.0   0.0  129  11220  16702    0    0    0 248.90 
14:05:48  73.7   0.0  26.3   0.0   0.0  129  11688  16628    0    0    0 249.07 
14:05:49  70.9   0.0  29.1   0.0   0.0  129  12998  16684    0    0    0 249.00 
14:05:49  71.4   0.0  28.6   0.0   0.0  129  10966  16676    0    0    0 249.74 
14:05:50  71.6   0.0  28.4   0.0   0.0  129  12100  16650    0    0    0 250.06 
14:05:50  70.8   0.0  29.2   0.0   0.0  129  11882  16692    0    0    0 248.29 
14:05:51  71.9   0.0  28.1   0.0   0.0  129  11064  16690    0    0    0 249.66 
14:05:51  71.9   0.0  28.1   0.0   0.0  129  12272  16692    0    0    0 249.38 
14:05:52  73.7   0.0  26.3   0.0   0.0  129  11294  16658    0    0    0 249.34 
14:05:52  69.7   0.0  30.3   0.0   0.0  129  11906  16698    0    0    0 249.44 
14:05:53  72.8   0.0  27.2   0.0   0.0  129  11992  16668    0    0    0 248.88 
14:05:53  69.7   0.0  30.3   0.0   0.0  129  11294  16684    0    0    0 249.27 
14:05:54  72.3   0.0  27.7   0.0   0.0  129  11840  16664    0    0    0 249.88 
14:05:54  70.9   0.0  29.1   0.0   0.0  129  12846  16674    0    0    0 249.19 
14:05:55  71.3   0.0  28.7   0.0   0.0  129  11810  16718    0    0    0 249.60 
14:05:55  72.0   0.0  28.0   0.0   0.0  129  11066  16616    0    0    0 249.23 
14:05:56  71.7   0.0  28.3   0.0   0.0  129  13018  17092    0    0    0 249.20 
14:05:56  73.2   0.0  26.8   0.0   0.0  129  11138  16704    0    0    0 249.21 
14:05:57  70.6   0.0  29.4   0.0   0.0  129  12070  16614    0    0    0 249.20 
14:05:57  72.9   0.0  27.1   0.0   0.0  129  11718  16876    0    0    0 249.47 
14:05:58  70.3   0.0  29.7   0.0   0.0  129  12006  16634    0    0    0 249.30 
14:05:58  73.3   0.0  26.7   0.0   0.0  129  12204  16728    1    0    0 249.21 
14:05:59  71.6   0.0  28.4   0.0   0.0  129  12558  16642    0    0    0 249.02 
14:05:59  72.3   0.0  27.7   0.0   0.0  129  11628  16726    0    0    0 249.86 
14:06:00  71.5   0.0  28.5   0.0   0.0  129  11776  16890    0    0    0 249.46 
14:06:00  71.6   0.0  28.4   0.0   0.0  129  11986  16690    0    0    0 249.19 
14:06:01  71.8   0.0  28.2   0.0   0.0  129  11318  16738    0    0    0 249.36 
14:06:01  71.4   0.0  28.6   0.0   0.0  129  12126  16672    0    0    0 249.07 
14:06:02  72.7   0.0  27.3   0.0   0.0  129  11280  16700    0    0    0 249.30 
14:06:02  69.9   0.0  30.1   0.0   0.0  129  11716  16710    0    0    0 249.54 
14:06:03  73.2   0.0  26.8   0.0   0.0  129  12328  16674    0    0    0 249.11 
14:06:03  70.6   0.0  29.4   0.0   0.0  129  11292  16710    0    0    0 249.06 
14:06:04  72.4   0.0  27.6   0.0   0.0  129  11840  16664    0    0    0 249.34 
14:06:04  71.4   0.0  28.6   0.0   0.0  129  11456  16660    0    0    0 248.75 
14:06:05  71.6   0.0  28.4   0.0   0.0  129  14044  17764    4    4    4 250.26 
14:06:05  71.2   0.0  28.8   0.0   0.0  129  12710  16702    0    0    0 248.46 
14:06:06  71.3   0.0  28.7   0.0   0.0  129  11426  16690    0    0    0 249.76 
14:06:06  72.0   0.0  28.0   0.0   0.0  129  11410  16696    0    0    0 250.02 
14:06:07  71.7   0.0  28.3   0.0   0.0  129  11944  16664    0    0    0 247.59 
14:06:07  72.0   0.0  28.0   0.0   0.0  129  11156  16684    0    0    0 250.55 
14:06:08  71.6   0.0  28.4   0.0   0.0  129  12216  16688    0    0    0 249.42 
14:06:08  73.4   0.0  26.6   0.0   0.0  129  11648  16756    0    0    0 249.60 
14:06:09  70.1   0.0  29.9   0.0   0.0  129  12034  16706    0    0    0 248.96 
14:06:09  73.5   0.0  26.5   0.0   0.0  129  12328  16676    0    0    0 249.52 
14:06:10  70.9   0.0  29.1   0.0   0.0  129  12736  16662    0    0    0 249.18 
14:06:10  70.6   0.0  29.4   0.0   0.0  129  12052  16824    0    0    0 248.92 
14:06:11  72.1   0.0  27.9   0.0   0.0  129  11154  16678    0    0    0 249.68 
14:06:11  71.2   0.0  28.8   0.0   0.0  129  12378  16684    0    0    0 249.48 
14:06:12  73.9   0.0  26.1   0.0   0.0  129  11526  16702    0    0    0 249.56 
14:06:12  69.0   0.0  31.0   0.0   0.0  129  12120  16662    0    0    0 249.02 
14:06:13  72.3   0.0  27.7   0.0   0.0  129  11782  16652    0    0    0 249.34 
14:06:13  70.7   0.0  29.3   0.0   0.0  129  11420  16676    0    0    0 249.13 
14:06:14  71.8   0.0  28.2   0.0   0.0  130  12148  16686    0    0    1 247.96 
14:06:14  72.6   0.0  27.4   0.0   0.0  129  12466  16710    0    0    0 250.88 
14:06:15  70.7   0.0  29.3   0.0   0.0  129  11608  16752    0    0    0 249.29 
14:06:15  71.8   0.0  28.2   0.0   0.0  129  11422  16668    0    0    0 249.56 
14:06:16  71.5   0.0  28.5   0.0   0.0  129  12378  16710    0    0    0 249.09 
