Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
09:40:29  14.9   0.0  15.1  70.0   0.0   65  15332  13512  132    6    2 293.93 
09:40:30  86.1   0.0   8.2   5.6   0.0  129    509  35353    0    0    0 445.90 
09:40:31  97.5   0.0   2.5   0.0   0.0  129    419  32194    0    0    0 447.75 
09:40:32  97.6   0.0   2.4   0.0   0.0  129    409  32267    0    0    0 447.62 
09:40:33  97.6   0.0   2.4   0.0   0.0  129    463  32232    0    0    0 447.89 
09:40:34  97.6   0.0   2.4   0.0   0.0  129    218  32239    0    0    0 447.69 
09:40:35  97.7   0.0   2.3   0.0   0.0  129    193  32267    0    0    0 447.80 
09:40:36  97.6   0.0   2.4   0.0   0.0  129    228  32210    0    0    0 447.85 
09:40:37  90.9   0.0   2.3   6.9   0.0    2    768  41915    0    0    0 442.42 
09:40:38  22.1   0.0   0.8  77.0   0.0    2    716   7895    0    0    0 268.21 
09:40:39  24.1   0.0   6.4  69.5   0.0  129    707 2472086    0    0    0 289.95 
09:40:40  64.3   0.0   2.1  33.6   0.0   67    839 1802379    0    0    0 392.64 
09:40:41   0.5   0.0   0.5  99.0   0.0    2    588    659    0    0    0 196.84 
09:40:42   0.3   0.0   0.5  99.2   0.0    2    172    600    0    0    0 189.86 
09:40:43  24.6   0.0   0.5  74.9   0.0    2    603  14927    0    0    0 264.45 
09:40:44  67.0   0.0   1.3  31.7   0.0    2   1131 319443    0    0    0 397.13 
09:40:45   6.0   0.0   0.2  93.8   0.0  130    549   2316    0    0    0 210.36 
09:40:46  19.3   0.0   0.5  80.2   0.0    2    313   6863    0    0    0 255.47 
09:40:47  61.0   0.0   1.3  37.7   0.0    2    929  20680    0    0    0 381.39 
09:40:48   7.6   0.0   0.3  92.1   0.0  129    681   3011    0    0    0 216.89 
09:40:49  17.4   0.0   0.4  82.2   0.0    2    564   6039    0    0    0 250.01 
09:40:50  57.3   0.0   1.1  41.6   0.0    2    842  32418    0    0    0 369.02 
09:40:51  24.6   0.0   0.4  75.0   0.0    2    500   8283    0    0    0 269.13 
09:40:52  37.1   0.0   0.7  62.2   0.0  129    353 220342    0    0    0 302.86 
09:40:53  25.9   0.0   0.6  73.5   0.0    2    778 143353    0    0    0 276.33 
09:40:54  24.5   0.0   0.5  75.0   0.0    2    423   8407    0    0    0 267.02 
09:40:55  47.6   0.0   1.9  50.5   0.0  129    550  16541    0    0    0 337.32 
09:40:56  12.5   0.0   0.6  86.9   0.0    2    341   4730    0    0    0 231.02 
09:40:57  24.9   0.0   0.9  74.2   0.0    2   2510 157345    0    0    0 269.48 
09:40:58  52.1   0.0   1.6  46.3   0.0  129    481 180044    0    0    0 350.48 
09:40:59  12.6   0.0   0.9  86.5   0.0  130    451 379469    0    0    0 231.72 
09:41:00  21.1   0.0   0.7  78.2   0.0  130    543 177439    0    0    0 263.85 
09:41:01  56.5   0.0   1.1  42.4   0.0    2    694  18773    1    0    0 364.35 
09:41:02  25.3   0.0   0.4  74.3   0.0    2    491  10345    0    0    0 269.34 
09:41:03  59.4   0.0   1.3  39.3   0.0  129    300  19613    0    0    0 370.74 
09:41:04  21.5   0.0   0.3  78.2   0.0  129    461   7507    0    0    0 249.44 
09:41:05  14.4   0.0   0.2  85.4   0.0  129    641   4978    0    0    0 234.19 
09:41:06  54.9   0.0   1.2  44.0   0.0    2    577  18251    0    0    0 360.92 
