Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
12:35:45  49.2   0.0   0.8  50.0   0.0   65   1247  17306    0    0    0 499.08 
12:35:46  48.5   0.0   1.5  50.0   0.0   65   1169  17427    0    0    0 497.83 
12:35:47  49.0   0.0   1.0  50.0   0.0   65   1569  17274    0    0    0 499.11 
12:35:48  49.3   0.0   0.7  50.0   0.0   65   1213  17209    0    0    0 498.73 
12:35:49  49.2   0.0   0.8  50.0   0.0   65   1218  17250    0    0    0 497.09 
12:35:50  49.1   0.0   0.9  50.0   0.0   65   1219  17272    0    0    0 499.68 
12:35:51  48.8   0.0   1.2  50.0   0.0   65   1435  17244    0    0    0 498.81 
12:35:52  49.1   0.0   1.0  50.0   0.0   65   1205  17186    0    0    0 498.63 
12:35:53  49.5   0.0   0.5  50.0   0.0   65   1161  17412    0    0    0 498.09 
12:35:54  49.0   0.0   1.1  49.9   0.0   65   1316  17325    0    0    0 498.91 
12:35:55  49.1   0.0   0.9  50.0   0.0   65   1480  17190    0    0    0 498.55 
12:35:56  48.8   0.0   1.2  50.0   0.0   65   1160  17176    0    0    0 497.78 
12:35:57  49.1   0.0   0.9  50.0   0.0   65   1276  17261    0    0    0 499.14 
12:35:58  49.3   0.0   0.8  50.0   0.0   65   1215  17211    0    0    0 498.80 
12:35:59  48.9   0.0   1.1  50.0   0.0   65   1470  17210    0    0    0 498.63 
12:36:00  49.4   0.0   0.6  50.0   0.0   65   1157  17162    0    0    0 498.25 
12:36:01  48.8   0.0   1.2  50.0   0.0   65   1214  17287    0    0    0 498.52 
12:36:02  48.9   0.0   1.1  50.0   0.0   65   1187  17129    0    0    0 498.69 
12:36:03  49.0   0.0   1.0  50.0   0.0   65   1439  17210    0    0    0 497.93 
12:36:04  49.5   0.0   0.6  50.0   0.0   65   1362  17402    0    0    0 499.36 
12:36:05  48.4   0.0   1.7  50.0   0.0   65   1264  17229    0    0    0 498.61 
12:36:06  49.2   0.0   0.8  50.0   0.0   65   1200  17251    0    0    0 498.35 
12:36:07  49.4   0.0   0.7  50.0   0.0   65   1498  17290    0    0    0 498.66 
12:36:08  49.3   0.0   0.7  50.0   0.0   65   1259  17221    0    0    0 498.72 
12:36:09  48.6   0.0   1.4  50.0   0.0   65   1235  17212    0    0    0 498.41 
12:36:10  48.9   0.0   1.1  50.0   0.0   65   1231  17372    0    0    0 498.16 
12:36:11  49.4   0.0   0.6  50.0   0.0   65   1486  17306    0    0    0 498.82 
12:36:12  48.7   0.0   1.3  49.9   0.0   65   1166  17198    0    0    0 498.79 
12:36:13  49.4   0.0   0.7  50.0   0.0   65   1182  17228    0    0    0 498.32 
12:36:14  49.1   0.0   0.9  50.0   0.0   65   1265  17364    0    0    0 498.80 
12:36:15  49.4   0.0   0.6  50.0   0.0   65   1528  17342    0    0    0 498.32 
12:36:16  48.5   0.0   1.5  50.0   0.0   65   1172  17182    0    0    0 498.77 
12:36:17  49.1   0.0   0.9  50.0   0.0   65   1256  17214    0    0    0 498.26 
12:36:18  49.3   0.0   0.7  50.0   0.0   65   1233  17298    0    0    0 498.59 
12:36:19  49.0   0.0   1.0  50.0   0.0   65   1444  17351    0    0    0 498.65 
12:36:20  49.1   0.0   0.9  50.0   0.0   65   1172  17160    0    0    0 498.73 
12:36:21  48.9   0.0   1.1  50.0   0.0   65   1190  17280    0    0    0 498.37 
12:36:22  49.1   0.0   0.9  50.0   0.0   65   1209  17238    0    0    0 498.72 
12:36:23  49.0   0.0   1.0  50.0   0.0   65   1460  17260    0    0    0 498.61 
12:36:24  49.1   0.0   0.9  49.9   0.0   65   2064  17628    0    0    0 498.57 
12:36:25  49.2   0.0   0.9  50.0   0.0   65   1231  17260    0    0    0 498.39 
12:36:26  49.3   0.0   0.8  50.0   0.0   65   1195  17257    0    0    0 498.68 
12:36:27  48.9   0.0   1.2  50.0   0.0   65   1467  17267    0    0    0 498.71 
12:36:28  49.3   0.0   0.7  50.0   0.0   65   1299  17447    0    0    0 498.10 
12:36:29  48.8   0.0   1.2  50.0   0.0   65   1249  17236    0    0    0 498.84 
12:36:30  49.2   0.0   0.9  50.0   0.0   65   1188  17225    0    0    0 498.62 
12:36:31  49.5   0.0   0.5  50.0   0.0   65   1464  17259    0    0    0 498.53 
12:36:32  49.4   0.0   0.7  50.0   0.0   65   1180  17204    0    0    0 498.52 
12:36:33  48.9   0.0   1.1  50.0   0.0   65   1201  17226    0    0    0 498.47 
12:36:34  48.8   0.0   1.2  50.0   0.0   65   1302  17314    0    0    0 498.72 
12:36:35  49.4   0.0   0.7  49.9   0.0   65   1612  17439    0    0    0 498.49 
12:36:36  49.1   0.0   0.9  50.0   0.0   65   1215  17230    0    0    0 498.50 
12:36:37  49.1   0.0   0.9  50.0   0.0   65   1221  17365    0    0    0 498.59 
12:36:38  49.0   0.0   1.0  50.0   0.0   65   1279  17289    0    0    0 498.46 
12:36:39  49.2   0.0   0.8  50.0   0.0   65   1465  17357    0    0    0 498.72 
12:36:40  49.2   0.0   0.8  50.0   0.0   65   1250  17208    0    0    0 498.46 
12:36:41  48.8   0.0   1.2  50.0   0.0   65   1171  17180    0    0    0 498.40 
12:36:42  49.0   0.0   1.0  50.0   0.0   65   1180  17194    0    0    0 498.78 
12:36:43  49.1   0.0   0.9  50.0   0.0   65   1509  17264    0    0    0 498.66 
12:36:44  49.2   0.0   0.8  50.0   0.0   65   1277  17217    0    0    0 498.20 
12:36:45  49.2   0.0   0.8  50.0   0.0   65   1197  17323    0    0    0 498.64 
12:36:46  49.3   0.0   0.7  50.0   0.0   65   1221  17285    0    0    0 498.37 
12:36:47  49.4   0.0   0.6  50.0   0.0   65   1472  17255    0    0    0 498.75 
12:36:48  49.1   0.0   0.9  50.0   0.0   65   1232  17189    0    0    0 498.55 
12:36:49  49.4   0.0   0.7  50.0   0.0   65   1231  17240    0    0    0 498.77 
12:36:50  49.3   0.0   0.7  50.0   0.0   65   1186  17181    0    0    0 498.21 
12:36:51  49.5   0.0   0.6  50.0   0.0   65   1523  17269    0    0    0 498.77 
12:36:52  49.1   0.0   0.9  50.0   0.0   65   1156  17203    0    0    0 498.74 
12:36:53  49.3   0.0   0.7  50.0   0.0   65   1202  17200    0    0    0 498.10 
12:36:54  49.1   0.0   0.9  50.0   0.0   65   1342  17449    0    0    0 498.99 
12:36:55  49.2   0.0   0.9  50.0   0.0   65   1446  17229    0    0    0 498.19 
12:36:56  49.5   0.0   0.5  50.0   0.0   65   1214  17290    0    0    0 498.59 
12:36:57  48.9   0.0   1.1  50.0   0.0   65   1202  17227    0    0    0 498.72 
12:36:58  49.2   0.0   0.8  50.0   0.0   65   1252  17275    0    0    0 498.27 
12:36:59  48.8   0.0   1.2  50.0   0.0   65   1469  17191    0    0    0 498.94 
12:37:00  49.0   0.0   1.1  50.0   0.0   65   1235  17191    0    0    0 498.46 
12:37:01  49.4   0.0   0.6  50.0   0.0   65   1227  17186    0    0    0 498.52 
12:37:02  48.6   0.0   1.4  50.0   0.0   65   1211  17109    0    0    0 498.73 
12:37:03  49.6   0.0   0.5  50.0   0.0   65   1472  17431    0    0    0 498.44 
12:37:04  48.7   0.0   1.3  50.0   0.0   65   1316  17249    0    0    0 498.41 
12:37:05  49.2   0.0   0.8  50.0   0.0   65   1189  17173    0    0    0 498.78 
12:37:06  48.7   0.0   1.3  50.0   0.0   65   1207  17179    0    0    0 498.21 
12:37:07  49.2   0.0   0.9  50.0   0.0   65   1458  17164    0    0    0 498.81 
12:37:08  49.2   0.0   0.9  50.0   0.0   65   1242  17219    0    0    0 498.64 
12:37:09  49.2   0.0   0.8  50.0   0.0   65   1268  17269    0    0    0 498.38 
12:37:10  49.3   0.0   0.8  50.0   0.0   65   1203  17261    0    0    0 498.83 
12:37:11  48.9   0.0   1.1  50.0   0.0   65   1500  17336    0    0    0 498.55 
12:37:12  48.7   0.0   1.3  50.0   0.0   65   1203  17385    0    0    0 498.29 
12:37:13  49.1   0.0   1.0  50.0   0.0   65   1147  17142    0    0    0 498.56 
12:37:14  49.5   0.0   0.5  50.0   0.0   65   1320  17378    0    0    0 498.46 
12:37:15  48.7   0.0   1.3  50.0   0.0   65   1488  17270    0    0    0 498.83 
12:37:16  49.2   0.0   0.8  50.0   0.0   65   1200  17241    0    0    0 498.69 
12:37:17  49.0   0.0   1.0  50.0   0.0   65   1149  17181    0    0    0 498.24 
12:37:18  49.5   0.0   0.6  50.0   0.0   65   1221  17265    0    0    0 498.63 
12:37:19  48.4   0.0   1.6  50.0   0.0   65   1531  17326    0    0    0 498.64 
12:37:20  49.2   0.0   0.8  50.0   0.0   65   1183  17123    0    0    0 498.63 
12:37:21  49.3   0.0   0.7  50.0   0.0   65   1217  17378    0    0    0 498.44 
12:37:22  49.0   0.0   1.1  50.0   0.0   65   1216  17260    0    0    0 498.65 
12:37:23  48.9   0.0   1.2  50.0   0.0   65   1436  17176    0    0    0 497.91 
12:37:24  49.0   0.0   1.0  49.9   0.0   65   1903  17713    0    0    0 499.09 
12:37:25  49.3   0.0   0.8  50.0   0.0   65   1239  17272    0    0    0 498.58 
12:37:26  48.9   0.0   1.1  50.0   0.0   65   1198  17263    0    0    0 498.57 
12:37:27  49.2   0.0   0.8  50.0   0.0   65   1491  17302    0    0    0 498.71 
12:37:28  49.2   0.0   0.8  50.0   0.0   65   1205  17283    0    0    0 498.53 
12:37:29  49.2   0.0   0.9  50.0   0.0   65   1293  17363    0    0    0 498.66 
12:37:30  48.9   0.0   1.2  50.0   0.0   65   1237  17434    0    0    0 497.53 
12:37:31  49.0   0.0   1.0  50.0   0.0   65   1638  17317    0    0    0 499.69 
12:37:32  49.1   0.0   1.0  50.0   0.0   65   1417  17284    0    0    0 498.43 
12:37:33  49.1   0.0   0.9  50.0   0.0   65   1202  17298    0    0    0 498.48 
12:37:34  49.4   0.0   0.6  50.0   0.0   65   1292  17289    0    0    0 498.86 
12:37:35  49.3   0.0   0.7  50.0   0.0   65   1475  17232    0    0    0 498.42 
12:37:36  48.8   0.0   1.2  50.0   0.0   65   1191  17236    0    0    0 498.23 
12:37:37  49.0   0.0   1.1  50.0   0.0   65   1202  17245    0    0    0 497.76 
12:37:38  49.6   0.0   0.5  50.0   0.0   65   1193  17317    0    0    0 499.42 
12:37:39  49.1   0.0   0.9  50.0   0.0   65   1526  17316    0    0    0 498.75 
12:37:40  48.9   0.0   1.2  50.0   0.0   65   1185  17227    0    0    0 498.60 
12:37:41  49.0   0.0   1.0  50.0   0.0   65   1220  17275    0    0    0 498.48 
12:37:42  49.3   0.0   0.8  50.0   0.0   65   1268  17308    0    0    0 498.14 
12:37:43  49.1   0.0   0.9  50.0   0.0   65   1456  17368    0    0    0 498.95 
12:37:44  49.0   0.0   1.0  50.0   0.0   65   1423  17459    0    0    2 497.09 
12:37:45  49.1   0.0   0.9  50.0   0.0   65   1169  17214    0    0    0 499.55 
12:37:46  49.2   0.0   0.9  50.0   0.0   65   1448  17539    1    0    1 498.66 
12:37:47  48.9   0.0   1.1  50.0   0.0   65   1447  17375    0    0    0 498.77 
12:37:48  49.1   0.0   1.0  50.0   0.0   65   1215  17233    0    0    0 498.62 
12:37:49  49.2   0.0   0.9  50.0   0.0   65   1233  17259    0    0    0 498.62 
12:37:50  49.3   0.0   0.7  50.0   0.0   65   1191  17109    0    0    0 498.59 
12:37:51  49.2   0.0   0.8  50.0   0.0   65   1481  17317    0    0    0 496.45 
12:37:52  49.2   0.0   0.9  50.0   0.0   65   1196  17273    0    0    0 500.56 
12:37:53  49.3   0.0   0.8  50.0   0.0   65   1210  17279    0    0    0 498.36 
12:37:54  49.4   0.0   0.6  49.9   0.0   65   1308  17303    0    0    0 498.31 
12:37:55  49.3   0.0   0.7  50.0   0.0   65   1457  17356    0    0    0 498.70 
12:37:56  49.3   0.0   0.8  50.0   0.0   65   1195  17430    0    0    0 498.38 
12:37:57  49.2   0.0   0.8  50.0   0.0   65   1228  17289    0    0    0 499.04 
12:37:58  49.1   0.0   0.9  50.0   0.0   65   1179  17242    0    0    0 498.13 
12:37:59  49.5   0.0   0.6  50.0   0.0   65   1423  17283    0    0    0 498.88 
12:38:00  49.2   0.0   0.8  49.9   0.0   65   1268  17389    0    0    0 498.65 
12:38:01  49.2   0.0   0.8  50.0   0.0   65   1236  17213    0    0    0 498.28 
12:38:02  49.0   0.0   1.0  50.0   0.0   65   1162  17197    0    0    0 498.79 
12:38:03  49.0   0.0   1.0  50.0   0.0   65   1458  17352    0    0    0 498.36 
12:38:04  49.2   0.0   0.8  50.0   0.0   65   1480  17373    0    0    0 498.70 
12:38:05  48.7   0.0   1.4  50.0   0.0   65   1190  17280    0    0    0 497.49 
12:38:06  49.5   0.0   0.6  50.0   0.0   65   1131  17249    0    0    0 499.58 
12:38:07  48.9   0.0   1.1  50.0   0.0   65   1495  17354    0    0    0 498.43 
12:38:08  49.3   0.0   0.8  50.0   0.0   65   1161  17257    0    0    0 498.63 
12:38:09  48.7   0.0   1.4  50.0   0.0   65   1195  17206    0    0    0 498.34 
12:38:10  49.1   0.0   0.9  50.0   0.0   65   1244  17290    0    0    0 498.56 
12:38:11  49.2   0.0   0.8  50.0   0.0   65   1478  17287    0    0    0 498.41 
12:38:12  48.7   0.0   1.4  50.0   0.0   65   1210  17250    0    0    0 498.57 
12:38:13  49.5   0.0   0.6  50.0   0.0   65   1165  17273    0    0    0 498.58 
12:38:14  49.1   0.0   1.0  50.0   0.0   65   1330  17487    0    0    0 498.53 
12:38:15  48.7   0.0   1.3  50.0   0.0   65   1453  17312    0    0    0 498.48 
12:38:16  49.3   0.0   0.8  50.0   0.0   65   1177  17253    0    0    0 498.90 
12:38:17  49.4   0.0   0.6  50.0   0.0   65   1220  17220    0    0    0 498.60 
12:38:18  48.7   0.0   1.3  50.0   0.0   65   1181  17176    0    0    0 498.32 
12:38:19  49.1   0.0   1.0  50.0   0.0   65   1450  17234    0    0    0 497.86 
12:38:20  49.0   0.0   1.0  50.0   0.0   65   1229  17192    0    0    0 499.37 
12:38:21  49.6   0.0   0.5  50.0   0.0   65   1246  17219    0    0    0 498.57 
12:38:22  48.4   0.0   1.6  50.0   0.0   65   1204  17265    0    0    0 498.57 
12:38:23  49.2   0.0   0.8  50.0   0.0   65   1420  17282    0    0    0 498.74 
12:38:24  49.3   0.0   0.8  49.9   0.0   65   1792  17884    1    0    0 498.66 
12:38:25  49.1   0.0   0.9  50.0   0.0   65   1171  17175    0    0    0 498.49 
12:38:26  49.1   0.0   1.0  50.0   0.0   65   1218  17265    0    0    0 498.13 
12:38:27  48.9   0.0   1.2  50.0   0.0   65   1461  17298    0    0    0 499.08 
12:38:28  49.6   0.0   0.5  50.0   0.0   65   1265  17355    0    0    0 498.57 
12:38:29  48.4   0.0   1.6  50.0   0.0   65   1226  17288    0    0    0 498.40 
12:38:30  49.1   0.0   1.1  49.9   0.0   65   4673  18763    4    4    4 498.62 
12:38:31  49.2   0.0   0.8  50.0   0.0   65   1493  17392    0    0    0 498.32 
12:38:32  49.2   0.0   0.8  50.0   0.0   65   1157  17218    0    0    0 498.69 
12:38:33  49.0   0.0   1.1  49.9   0.0   65   1226  17260    0    0    0 498.51 
12:38:34  49.0   0.0   1.0  50.0   0.0   65   1436  17422    0    0    0 498.74 
12:38:35  48.9   0.0   1.1  50.0   0.0   65   1446  17272    0    0    0 498.24 
12:38:36  49.2   0.0   0.9  50.0   0.0   65   1231  17347    0    0    0 498.89 
12:38:37  49.1   0.0   0.9  50.0   0.0   65   1184  17237    0    0    0 498.53 
12:38:38  49.2   0.0   0.8  50.0   0.0   65   1183  17264    0    0    0 498.54 
12:38:39  48.8   0.0   1.2  50.0   0.0   65   1448  17280    0    0    0 498.43 
12:38:40  49.1   0.0   0.9  50.0   0.0   65   1385  17451    0    0    1 498.60 
12:38:41  49.5   0.0   0.5  50.0   0.0   65   1220  17292    0    0    0 498.60 
12:38:42  49.3   0.0   0.7  50.0   0.0   65   1192  17171    0    0    0 498.14 
12:38:43  48.6   0.0   1.4  50.0   0.0   65   1494  17340    0    0    0 499.04 
12:38:44  49.3   0.0   0.8  50.0   0.0   65   1291  17315    0    0    0 498.59 
12:38:45  19.8   0.0  17.6  62.6   0.0   33   1329  14298    0    0    0 396.25 
12:38:46   0.0   0.0  25.0  75.0   0.0   33   1349   9965    0    0    0 317.80 
12:38:47   0.0   0.0  25.0  75.0   0.0   33   1574   9757    0    0    0 318.64 
12:38:48   0.0   0.0  25.0  75.0   0.0   33   1293   9688    0    0    0 316.30 
12:38:49   2.9   0.0  12.5  84.6   0.0    1  27809  16152   79   17  173 297.96 
12:38:50   0.9   0.0  19.9  79.1   0.0    1 140120  40127   64  128    0 340.51 
12:38:51   0.2   0.0   2.6  97.3   0.0    4 201392  41739   34    0    0 267.50 
12:38:52   8.3   0.0  37.7  54.0   0.0   65  20009  23322   30    0    0 446.87 
12:38:53   4.5   0.0  45.5  50.0   0.0   65   2025  17746    0    0    0 488.03 
12:38:54   4.8   0.0  45.2  50.0   0.0   65   3299  18313    0    0    0 488.88 
12:38:55   4.8   0.0  45.2  50.0   0.0   65   2342  17830    0    0    0 490.14 
12:38:56   4.8   0.0  45.2  50.0   0.0   65   2084  17695    0    0    0 489.72 
12:38:57   4.5   0.0  45.5  50.0   0.0   65   2109  17855    0    0    0 490.30 
12:38:58   5.0   0.0  45.1  50.0   0.0   66   2053  17756    0    0    0 489.72 
12:38:59   5.0   0.0  45.1  50.0   0.0   65   2470  17967    0    0    1 490.26 
12:39:00  17.9   0.0  32.1  50.0   0.0   65   2082  17624    0    0    0 492.16 
12:39:01  24.6   0.0  25.4  50.0   0.0   65   2161  17538    0    0    0 485.40 
12:39:02  15.9   0.0  34.1  50.0   0.0   65   2043  17563    0    0    0 494.54 
12:39:03  44.8   0.0   5.2  50.0   0.0   68   2156  17367    0    0    0 463.42 
12:39:04   0.0   0.0  50.0  50.0   0.0   67   2359  18127    0    0    0 414.58 
12:39:05  12.8   0.0  37.2  50.0   0.0   65   2100  17684    0    0    0 448.17 
12:39:06  36.7   0.0  13.3  50.0   0.0   65   2023  17504    0    0    0 528.93 
12:39:07  43.5   0.0   6.6  50.0   0.0   65   2227  17407    0    0    0 498.37 
12:39:08  48.1   0.0   1.9  50.0   0.0   65   1995  17354    0    0    0 498.52 
12:39:09  48.6   0.0   1.5  50.0   0.0   65   1965  17321    0    0    0 498.57 
12:39:10  49.5   0.0   0.5  50.0   0.0   65   1908  17320    0    0    0 498.69 
12:39:11  49.2   0.0   0.8  50.0   0.0   65   2334  17453    0    0    0 498.62 
12:39:12  48.8   0.0   1.3  50.0   0.0   65   2035  17331    0    0    0 498.56 
12:39:13  48.1   0.0   1.9  50.0   0.0   65   2017  17353    0    0    0 498.47 
12:39:14  49.2   0.0   0.9  50.0   0.0   65   2169  17468    0    0    1 498.38 
12:39:15  48.5   0.0   1.5  50.0   0.0   65   2254  17649    0    0    2 498.97 
12:39:16  48.1   0.0   2.0  50.0   0.0   65   1997  17355    0    0    0 498.48 
12:39:17  48.1   0.0   1.9  50.0   0.0   65   1982  17325    0    0    0 498.75 
12:39:18  48.8   0.0   1.3  50.0   0.0   65   1919  17246    0    0    0 498.44 
12:39:19  49.0   0.0   1.0  50.0   0.0   65   2248  17433    0    0    0 498.49 
12:39:20  48.7   0.0   1.3  50.0   0.0   65   1965  17372    0    0    0 498.56 
12:39:21  49.3   0.0   0.7  50.0   0.0   65   2025  17349    0    0    0 498.47 
12:39:22  48.3   0.0   1.8  50.0   0.0   65   2097  17358    0    0    0 498.32 
12:39:23  48.4   0.0   1.7  50.0   0.0   65   2179  17350    0    0    0 498.77 
12:39:24  49.4   0.0   0.6  49.9   0.0   65   2343  17786    0    0    0 498.58 
12:39:25  49.8   0.0   0.3  50.0   0.0   65   1962  17362    0    0    0 498.47 
12:39:26  49.1   0.0   0.9  50.0   0.0   65   1937  17292    0    0    0 498.69 
12:39:27  49.8   0.0   0.2  50.0   0.0   65   2190  17359    0    0    0 498.44 
12:39:28  49.4   0.0   0.6  50.0   0.0   65   1995  17348    0    0    1 498.92 
12:39:29  48.9   0.0   1.1  50.0   0.0   65   1971  17436    0    0    0 498.35 
12:39:30  46.2   0.0   3.8  50.0   0.0   65   1967  17352    0    0    0 498.53 
12:39:31  48.8   0.0   1.2  50.0   0.0   65   2295  17449    0    0    0 498.25 
12:39:32  48.9   0.0   1.1  50.0   0.0   65   2180  17407    0    0    0 498.79 
12:39:33  49.6   0.0   0.4  50.0   0.0   65   1978  17442    0    0    0 498.89 
12:39:34  47.5   0.0   2.6  50.0   0.0   65   2076  17373    0    0    0 498.19 
12:39:35  48.4   0.0   1.6  50.0   0.0   65   2272  17435    0    0    0 498.53 
12:39:36  49.5   0.0   0.5  50.0   0.0   65   1959  17298    0    0    0 498.79 
12:39:37  48.7   0.0   1.3  50.0   0.0   65   1907  17296    0    0    0 498.45 
12:39:38  48.4   0.0   1.6  50.0   0.0   65   1908  17405    0    0    0 498.59 
12:39:39  49.1   0.0   1.0  50.0   0.0   65   2340  17415    0    0    0 498.54 
12:39:40  49.5   0.0   0.5  50.0   0.0   65   2003  17405    0    0    0 498.61 
12:39:41  47.5   0.0   2.5  50.0   0.0   65   1937  17300    0    0    0 498.41 
12:39:42  48.6   0.0   1.5  50.0   0.0   65   2025  17472    0    0    0 498.43 
12:39:43  49.2   0.0   0.9  50.0   0.0   66   2187  17423    0    0    0 498.87 
12:39:44  48.8   0.0   1.3  50.0   0.0   65   2092  17434    0    0    0 498.53 
12:39:45  48.4   0.0   1.6  50.0   0.0   65   1988  17506    1    0    0 498.69 
12:39:46  49.5   0.0   0.5  50.0   0.0   65   1930  17347    0    0    0 498.44 
12:39:47  49.5   0.0   0.5  50.0   0.0   65   2139  17361    0    0    0 498.59 
12:39:48  47.2   0.0   2.9  50.0   0.0   65   1914  17395    0    0    0 498.44 
12:39:49  49.4   0.0   0.7  50.0   0.0   65   1877  17285    0    0    0 498.17 
12:39:50  49.5   0.0   0.5  50.0   0.0   65   2080  17667    0    0    0 498.81 
12:39:51  47.4   0.0   2.6  50.0   0.0   65   2185  17381    0    0    0 498.86 
12:39:52  48.6   0.0   1.5  50.0   0.0   65   1996  17353    0    0    0 498.62 
12:39:53  49.5   0.0   0.6  50.0   0.0   65   1899  17311    0    0    0 498.49 
12:39:54  48.7   0.0   1.3  50.0   0.0   65   2022  17426    0    0    0 498.41 
12:39:55  49.8   0.0   0.2  50.0   0.0   65   2230  17402    0    0    0 498.82 
12:39:56  48.0   0.0   2.1  50.0   0.0   65   1884  17309    0    0    0 498.09 
12:39:57  48.5   0.0   1.6  50.0   0.0   65   1912  17304    0    0    0 498.66 
12:39:58  49.8   0.0   0.2  50.0   0.0   65   1904  17316    0    0    0 498.83 
12:39:59  48.3   0.0   1.7  50.0   0.0   65   2134  17478    0    0    0 498.55 
12:40:00  48.4   0.0   1.6  50.0   0.0   65   1984  17328    0    0    0 498.70 
12:40:01  49.4   0.0   0.6  50.0   0.0   65   1883  17318    0    0    0 498.42 
12:40:02  49.0   0.0   1.0  50.0   0.0   65   1860  17347    0    0    0 498.32 
12:40:03  47.6   0.0   2.4  50.0   0.0   65   2275  17456    0    0    0 498.96 
12:40:04  49.5   0.0   0.5  49.9   0.0   65   2647  17588    0    0    0 498.54 
12:40:05  48.8   0.0   1.2  50.0   0.0   65   1982  17417    0    0    0 498.44 
12:40:06  49.5   0.0   0.6  50.0   0.0   65   1813  17253    0    0    0 498.57 
12:40:07  48.9   0.0   1.1  50.0   0.0   65   2126  17348    0    0    0 498.04 
12:40:08  49.4   0.0   0.7  50.0   0.0   65   1895  17449    0    0    0 499.05 
12:40:09  48.9   0.0   1.1  50.0   0.0   65   1899  17288    0    0    0 498.60 
12:40:10  49.9   0.0   0.1  50.0   0.0   65   1911  17292    0    0    0 498.25 
12:40:11  49.8   0.0   0.4  49.8   0.0   65   9253  20050    8    8    8 498.50 
12:40:12  49.5   0.0   0.6  50.0   0.0   65   1906  17516    0    0    0 499.01 
12:40:13  49.8   0.0   0.3  50.0   0.0   65   2068  17351    0    0    0 498.52 
12:40:14  49.9   0.0   0.1  50.0   0.0   65   1935  17304    0    0    0 498.38 
12:40:15  48.9   0.0   1.1  50.0   0.0   65   2213  17411    0    0    0 498.87 
12:40:16  46.1   0.0   3.9  50.0   0.0   65   1922  17341    0    0    0 498.33 
12:40:17  48.9   0.0   1.2  50.0   0.0   65   1831  17431    0    0    0 498.69 
12:40:18  49.0   0.0   1.0  49.9   0.0   65   1933  17300    0    0    0 498.43 
12:40:19  49.6   0.0   0.4  50.0   0.0   65   2161  17383    0    0    0 498.65 
12:40:20  47.4   0.0   2.6  50.0   0.0   65   1809  17298    0    0    0 498.45 
12:40:21  49.6   0.0   0.5  50.0   0.0   65   1922  17390    0    0    0 498.72 
12:40:22  48.2   0.0   1.8  50.0   0.0   65   1872  17307    0    0    0 498.76 
12:40:23  49.6   0.0   0.4  50.0   0.0   65   2215  17382    0    0    0 498.14 
12:40:24  48.5   0.0   1.5  50.0   0.0   65   2342  17565    0    0    0 498.76 
12:40:25  49.1   0.0   0.9  50.0   0.0   65   1940  17328    0    0    0 498.66 
12:40:26  49.9   0.0   0.1  50.0   0.0   65   1891  17492    0    0    0 498.48 
12:40:27  47.8   0.0   2.3  50.0   0.0   65   2120  17378    0    0    0 498.36 
12:40:28  49.7   0.0   0.4  50.0   0.0   65   2124  17411    0    0    0 498.67 
12:40:29  49.1   0.0   0.9  50.0   0.0   65   1917  17332    0    0    0 498.63 
12:40:30  48.6   0.0   1.4  50.0   0.0   65   1841  17287    0    0    0 498.61 
12:40:31  48.5   0.0   1.5  50.0   0.0   65   2167  17414    0    0    0 498.56 
12:40:32  49.3   0.0   0.8  50.0   0.0   65   1878  17310    0    0    0 498.34 
12:40:33  49.6   0.0   0.5  49.9   0.0   65   1941  17536    0    0    0 498.90 
12:40:34  48.3   0.0   1.7  50.0   0.0   65   1999  17385    0    0    0 498.27 
12:40:35  49.8   0.0   0.2  50.0   0.0   65   2082  17449    0    0    0 498.52 
12:40:36  49.8   0.0   0.3  50.0   0.0   65   1946  17357    0    0    0 498.49 
12:40:37  47.9   0.0   2.1  50.0   0.0   65   1893  17296    0    0    0 498.98 
12:40:38  44.6   0.0   5.4  50.0   0.0   65   1893  17355    0    0    0 497.42 
12:40:39  44.1   0.0   5.9  50.0   0.0   65   2176  17461    0    0    0 499.39 
12:40:40  37.3   0.0  12.8  50.0   0.0   65   1942  17349    0    0    0 496.91 
12:40:41  49.7   0.0   0.4  49.9   0.0   65   2004  17371    0    0    0 499.50 
12:40:42  49.5   0.0   0.5  50.0   0.0   65   1956  17302    0    0    0 498.38 
12:40:43  49.5   0.0   0.6  50.0   0.0   65   2147  17455    0    0    0 498.59 
12:40:44  48.7   0.0   1.4  50.0   0.0   65   2156  17456    0    0    0 498.60 
12:40:45  48.7   0.0   1.3  50.0   0.0   65   1846  17289    0    0    0 498.51 
12:40:46  49.2   0.0   0.9  49.9   0.0   65   2063  17506    0    0    0 498.64 
12:40:47  49.7   0.0   0.3  50.0   0.0   65   2151  17360    0    0    0 498.75 
12:40:48  47.5   0.0   2.5  50.0   0.0   65   1826  17297    0    0    0 498.16 
12:40:49  49.1   0.0   0.9  50.0   0.0   65   1887  17328    0    0    0 498.70 
12:40:50  48.4   0.0   1.6  50.0   0.0   65   1862  17326    0    0    0 498.00 
12:40:51  49.8   0.0   0.3  50.0   0.0   65   2202  17422    0    0    0 498.15 
12:40:52  48.3   0.0   1.8  50.0   0.0   65   1853  17457    0    0    0 498.81 
