Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:18:12   0.8   0.0  13.3  85.9   0.0    1  91414  27346   35   68    2 293.09 
16:18:13   0.1   0.0   0.5  99.3   0.0   30 142050  32400    3    0    0 229.81 
16:18:13   0.6   0.0   9.5  89.9   0.0   33 107884  28476   29    0    0 268.65 
16:18:14  12.6   0.0  11.9  75.5   0.0   33   7496  14488    0    0    0 376.28 
16:18:14  24.8   0.0   0.2  75.0   0.0   33   2758  10114    0    0    0 407.52 
16:18:15  24.3   0.0   0.8  75.0   0.0   33   2520  10064    0    0    0 407.85 
16:18:15  24.5   0.0   0.5  75.0   0.0   33   2012   9846    0    0    0 407.11 
16:18:16  23.7   0.0   1.3  75.0   0.0   33   1686   9844    0    0    0 405.72 
16:18:16  24.6   0.0   0.4  75.0   0.0   33   1796   9822    0    0    0 406.25 
16:18:17  24.8   0.0   0.2  75.0   0.0   33   1778   9768    0    0    0 405.28 
16:18:17  24.3   0.0   0.7  75.0   0.0   33   1790   9778    0    0    0 403.15 
16:18:18  24.7   0.0   0.3  75.0   0.0   33   1582   9736    0    0    0 401.84 
16:18:18  24.8   0.0   0.2  75.0   0.0   33   2034   9880    0    0    0 408.40 
16:18:19  24.5   0.0   0.5  75.0   0.0   33   2216  10356    0    0    0 400.96 
16:18:19  24.6   0.0   0.4  75.0   0.0   33   1716   9700    0    0    0 404.44 
16:18:20  24.8   0.0   0.2  75.0   0.0   33   1624   9764    0    0    0 405.11 
16:18:20  24.7   0.0   0.3  75.0   0.0   33   1704   9750    0    0    0 401.38 
16:18:21  25.0   0.0   0.0  75.0   0.0   33   1890   9792    0    0    0 407.80 
16:18:21  24.6   0.0   0.5  75.0   0.0   33   1720   9816    0    0    0 398.80 
16:18:22  24.6   0.0   0.4  75.0   0.0   33   1578   9680    0    0    0 404.97 
16:18:22  24.9   0.0   0.1  75.0   0.0   33   1918   9818    0    0    0 404.46 
16:18:23  24.7   0.0   0.3  75.0   0.0   33   1902   9884    0    0    0 402.70 
16:18:23  24.9   0.0   0.1  75.0   0.0   33   2444   9758    0    0    0 406.69 
16:18:24  24.9   0.0   0.1  75.0   0.0   33   1682   9922    0    0    0 402.19 
16:18:24  24.5   0.0   0.5  75.0   0.0   33   1706   9724    0    0    0 402.60 
16:18:25  24.9   0.0   0.1  75.0   0.0   33   1668   9690    0    0    0 402.14 
16:18:25  24.5   0.0   0.5  75.0   0.0   33   1786   9672    0    0    0 402.72 
16:18:26  11.5   0.0  13.6  75.0   0.0   33   1764  10228    0    0    0 389.25 
16:18:26  24.8   0.0   0.2  75.0   0.0   33   1900   9796    0    0    0 406.11 
16:18:27  24.7   0.0   0.3  75.0   0.0   33   2070   9876    0    0    0 416.08 
16:18:27  25.0   0.0   0.0  75.0   0.0   33   1726   9742    0    0    0 418.21 
16:18:28  24.7   0.0   0.3  75.0   0.0   33   1680   9740    0    0    0 412.11 
16:18:28  24.7   0.0   0.3  75.0   0.0   33   1758   9816    0    0    0 417.83 
16:18:29  24.9   0.0   0.1  75.0   0.0   33   1768   9730    0    0    0 419.95 
16:18:29  24.7   0.0   0.4  75.0   0.0   33   1702   9746    0    0    0 413.28 
16:18:30  24.7   0.0   0.3  75.0   0.0   33   1690   9762    0    0    0 397.76 
16:18:30  24.7   0.0   0.3  75.0   0.0   33   1968   9822    0    0    0 409.43 
16:18:31  24.6   0.0   0.4  75.0   0.0   33   2078   9892    0    0    0 411.40 
16:18:31  24.6   0.0   0.4  75.0   0.0   33   1704   9630    0    0    0 405.15 
16:18:32  24.9   0.0   0.2  75.0   0.0   33   1648   9666    0    0    0 415.19 
16:18:32  25.0   0.0   0.0  75.0   0.0   34   1730   9734    0    0    0 422.38 
16:18:33  25.0   0.0   0.1  75.0   0.0   33   1736   9658    0    0    0 422.36 
16:18:33  25.0   0.0   0.0  75.0   0.0   33   1844   9776    0    0    0 421.60 
16:18:34  25.0   0.0   0.0  75.0   0.0   33   1742   9840    0    0    0 421.12 
