Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:40:45   1.8   0.0  23.2  75.0   0.0   65 113206  34642   67  132    2 360.89 
16:40:45   0.1   0.0  20.3  79.6   0.0    1 163276  44550    0    0    0 314.00 
16:40:46   0.1   0.0   0.6  99.2   0.0   18 162614  38266    0    0    0 253.92 
16:40:46   0.2   0.0   6.1  93.7   0.0    2 234812  44668   31    0    0 274.63 
16:40:47   2.0   0.0  32.8  65.2   0.0   65  52896  27374   33    0    0 357.05 
16:40:47  26.2   0.0  22.1  51.7   0.0   65  11782  22262    0    0    0 474.10 
16:40:48  49.5   0.0   0.5  50.0   0.0   65   5654  19208    0    0    0 509.08 
16:40:48  49.0   0.0   1.1  49.9   0.0   65   3340  18536    0    0    0 514.65 
16:40:49  49.4   0.0   0.7  50.0   0.0   65   2500  18116    0    0    0 508.20 
16:40:49  50.0   0.0   0.1  49.9   0.0   65   2578  18180    0    0    0 506.98 
16:40:50  49.8   0.0   0.3  49.9   0.0   65   2572  18222    0    0    0 499.90 
16:40:50  49.1   0.0   0.9  50.0   0.0   65   2720  18172    0    0    0 500.25 
16:40:51  49.6   0.0   0.4  49.9   0.0   65   3532  18814    0    0    0 498.10 
16:40:51  49.8   0.0   0.3  50.0   0.0   65   2624  18198    0    0    0 500.39 
16:40:52  50.0   0.0   0.1  50.0   0.0   65   2452  18182    0    0    0 498.53 
16:40:52  49.9   0.0   0.1  50.0   0.0   65   2412  18096    0    0    0 494.20 
16:40:53  49.9   0.0   0.2  50.0   0.0   65   2522  18212    0    0    0 501.40 
16:40:53  49.3   0.0   0.8  50.0   0.0   65   2442  18178    0    0    0 499.04 
16:40:54  49.7   0.0   0.3  50.0   0.0   65   2554  18234    0    0    0 497.39 
16:40:54  50.0   0.0   0.1  49.9   0.0   65   3480  19196    1    0    1 499.22 
16:40:55  50.0   0.0   0.0  50.0   0.0   65   2570  18342    0    0    0 498.75 
16:40:55  50.0   0.0   0.1  50.0   0.0   65   2552  18108    0    0    0 498.33 
16:40:56  49.8   0.0   0.3  50.0   0.0   65   2866  18368    0    0    0 497.92 
16:40:56  41.9   0.0   8.2  49.9   0.0   65   3120  18640    0    0    0 494.77 
16:40:57  32.3   0.0  17.7  50.0   0.0   65   2716  18274    0    0    0 495.87 
16:40:57  48.1   0.0   2.0  50.0   0.0   65   2518  18228    0    0    0 498.27 
16:40:58  49.9   0.0   0.1  50.0   0.0   65   2504  18104    0    0    0 500.69 
16:40:58  49.8   0.0   0.3  50.0   0.0   65   2758  18134    0    0    0 498.31 
16:40:59  49.9   0.0   0.1  50.0   0.0   65   2686  18294    0    0    0 498.51 
16:40:59  49.8   0.0   0.2  49.9   0.0   65   2596  18194    0    0    0 499.08 
16:41:00  49.7   0.0   0.3  49.9   0.0   65   2950  18208    0    0    0 496.65 
16:41:00  50.0   0.0   0.0  50.0   0.0   65   2534  18176    0    0    0 499.81 
16:41:01  49.9   0.0   0.2  49.9   0.0   65   2678  18298    0    0    0 498.79 
16:41:01  49.9   0.0   0.1  50.0   0.0   65   2500  18108    0    0    0 498.45 
16:41:02  49.1   0.0   1.0  50.0   0.0   65   2546  18170    0    0    0 498.25 
16:41:02  49.1   0.0   0.9  50.0   0.0   65   2748  18160    0    0    0 498.87 
16:41:03  49.7   0.0   0.3  49.9   0.0   65   2704  18216    0    0    0 497.97 
16:41:03  50.0   0.0   0.1  50.0   0.0   65   2472  18110    0    0    0 498.39 
16:41:04  50.0   0.0   0.1  49.9   0.0   65   2536  18104    0    0    0 498.36 
16:41:04  49.9   0.0   0.2  50.0   0.0   65   2410  18158    0    0    0 499.08 
16:41:05  49.8   0.0   0.2  49.9   0.0   65   2742  18260    0    0    0 497.66 
16:41:05  49.8   0.0   0.2  50.0   0.0   67   2604  18322    0    0    0 498.40 
16:41:06  50.0   0.0   0.0  50.0   0.0   65   2508  18136    0    0    0 499.31 
16:41:06  49.9   0.0   0.2  49.9   0.0   65   3058  18312    0    0    0 498.60 
16:41:07  50.0   0.0   0.2  49.9   0.0   65   3590  19092    1    0    0 496.22 
16:41:07  49.8   0.0   0.2  49.9   0.0   65   2488  18148    0    0    0 499.24 
16:41:08  49.6   0.0   0.4  50.0   0.0   65   2438  18144    0    0    0 499.75 
16:41:08  49.4   0.0   0.7  50.0   0.0   65   2446  18044    0    0    0 498.17 
16:41:09  49.8   0.0   0.3  49.9   0.0   65   2496  18260    0    0    0 497.35 
16:41:09  49.4   0.0   0.6  49.9   0.0   65   2454  18170    0    0    0 499.15 
16:41:10  49.7   0.0   0.4  49.9   0.0   66   2630  18054    0    0    0 498.47 
16:41:10  50.0   0.0   0.1  49.9   0.0   65   3038  18220    0    0    0 496.57 
16:41:11  49.9   0.0   0.1  50.0   0.0   65   2872  18408    0    0    0 500.77 
16:41:11  49.9   0.0   0.1  49.9   0.0   65   2522  18170    0    0    0 498.41 
16:41:12  50.0   0.0   0.1  50.0   0.0   65   2444  18092    0    0    0 498.65 
16:41:12  50.0   0.0   0.1  50.0   0.0   65   2530  18202    0    0    0 498.98 
16:41:13  49.9   0.0   0.1  50.0   0.0   65   2400  18046    0    0    0 498.32 
16:41:13  50.0   0.0   0.1  50.0   0.0   65   2612  18150    0    0    0 498.75 
16:41:14  49.9   0.0   0.2  50.0   0.0   65   2556  18128    0    0    0 498.26 
16:41:14  49.9   0.0   0.2  50.0   0.0   65   2748  18202    0    0    0 497.83 
16:41:15  49.8   0.0   0.3  50.0   0.0   65   2598  18194    0    0    0 499.28 
16:41:15  49.9   0.0   0.2  50.0   0.0   65   2562  18134    0    0    0 498.20 
16:41:16  49.7   0.0   0.4  49.9   0.0   65   2568  18308    0    0    0 497.99 
16:41:16  49.7   0.0   0.4  50.0   0.0   65   2794  18336    0    0    0 499.03 
16:41:17  49.9   0.0   0.2  50.0   0.0   65   2536  18252    0    0    0 498.00 
16:41:17  49.8   0.0   0.2  50.0   0.0   65   2472  18128    0    0    0 498.31 
16:41:18  49.5   0.0   0.5  50.0   0.0   65   2558  18094    0    0    0 498.90 
16:41:18  50.0   0.0   0.0  50.0   0.0   65   2710  18166    0    0    0 498.40 
16:41:19  49.9   0.0   0.1  50.0   0.0   65   2700  18296    0    0    0 497.97 
16:41:19  49.9   0.0   0.1  49.9   0.0   65   2472  18088    0    0    0 496.67 
16:41:20  49.8   0.0   0.2  50.0   0.0   65   2460  18080    0    0    0 500.73 
16:41:20  49.9   0.0   0.2  49.9   0.0   65   2538  18224    0    0    0 497.96 
16:41:21  50.0   0.0   0.1  49.9   0.0   65   2720  18426    0    0    0 499.44 
16:41:21  49.9   0.0   0.1  50.0   0.0   65   2562  18226    0    0    0 498.53 
16:41:22  50.0   0.0   0.1  49.9   0.0   65   2518  18148    0    0    0 498.25 
16:41:22  50.0   0.0   0.1  50.0   0.0   65   2712  18106    0    0    0 498.45 
16:41:23  49.9   0.0   0.2  49.9   0.0   65   2764  18304    0    0    0 498.03 
16:41:23  50.0   0.0   0.1  49.9   0.0   65   2548  18168    0    0    0 498.93 
16:41:24  49.8   0.0   0.2  50.0   0.0   65   2502  18190    0    0    0 498.27 
16:41:24  49.7   0.0   0.3  50.0   0.0   65   2446  18070    0    0    0 498.79 
16:41:25  50.0   0.0   0.1  50.0   0.0   65   2432  18120    0    0    0 498.57 
16:41:25  50.0   0.0   0.1  50.0   0.0   65   2506  18192    0    0    0 498.76 
16:41:26  49.8   0.0   0.3  49.9   0.0   65   2548  18278    0    0    0 498.40 
16:41:26  49.6   0.0   0.4  50.0   0.0   65   2770  18146    0    0    0 498.17 
16:41:27  49.6   0.0   0.4  50.0   0.0   65   2906  18328    0    0    0 498.65 
16:41:27  49.9   0.0   0.1  50.0   0.0   65   2534  18194    0    0    0 496.71 
16:41:28  49.8   0.0   0.2  50.0   0.0   65   2434  18128    0    0    0 500.09 
16:41:28  50.0   0.0   0.1  49.9   0.0   65   2502  18172    0    0    0 497.88 
16:41:29  49.7   0.0   0.3  50.0   0.0   65   2436  18142    0    0    0 494.31 
16:41:29  49.9   0.0   0.1  50.0   0.0   65   2538  18154    0    0    0 502.71 
16:41:30  50.0   0.0   0.1  49.9   0.0   65   2548  18116    0    0    0 498.51 
16:41:30  50.0   0.0   0.1  50.0   0.0   65   2760  18158    0    0    0 498.61 
16:41:31  50.0   0.0   0.1  49.9   0.0   65   4134  19502    1    0    0 498.47 
16:41:31  49.9   0.0   0.1  50.0   0.0   65   2576  18184    0    0    0 496.60 
16:41:32  49.9   0.0   0.2  49.9   0.0   65   2420  18042    0    0    0 500.51 
16:41:32  49.8   0.0   0.2  50.0   0.0   65   2516  18200    0    0    0 495.53 
16:41:33  49.9   0.0   0.1  50.0   0.0   65   2424  18144    0    0    0 501.36 
16:41:33  50.0   0.0   0.1  49.9   0.0   65   2880  18216    0    0    0 499.18 
16:41:34  50.0   0.0   0.0  50.0   0.0   65   2438  18052    0    0    0 497.79 
16:41:34  50.0   0.0   0.1  50.0   0.0   65   2810  18212    0    0    0 498.55 
16:41:35  49.9   0.0   0.1  50.0   0.0   65   2612  18214    0    0    0 498.74 
16:41:35  49.9   0.0   0.2  50.0   0.0   65   2532  18118    0    0    0 497.23 
16:41:36  49.9   0.0   0.1  50.0   0.0   65   2476  18196    0    0    0 499.84 
16:41:36  49.9   0.0   0.1  50.0   0.0   65   2586  18230    0    0    0 497.47 
16:41:37  49.8   0.0   0.2  50.0   0.0   65   2740  18208    0    0    0 497.91 
16:41:37  50.0   0.0   0.1  50.0   0.0   65   2498  18190    0    0    0 499.10 
16:41:38  50.0   0.0   0.1  50.0   0.0   65   2584  18140    0    0    0 499.31 
16:41:38  49.9   0.0   0.2  49.9   0.0   65   2644  18086    0    0    0 498.43 
