Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
11:01:23   0.5   0.0   6.3  93.2   0.0   16 146877  36097   46   68    2 279.90 
11:01:24   5.9   0.0  26.3  67.7   0.0   65  33012  23210   54    0    0 400.27 
11:01:25  39.5   0.0  10.5  50.0   0.0   65   1749  19299    0    0    0 466.08 
11:01:26  46.6   0.0   1.8  51.6   0.0   66   1977  20032    0    0    0 522.03 
11:01:27  46.6   0.0   2.1  51.2   0.0   65   2274  17921    0    0    0 504.95 
11:01:28  46.2   0.0   2.0  51.8   0.0   65   1965  17701    0    0    0 498.30 
11:01:29  46.7   0.0   1.6  51.7   0.0   65   1875  17518    0    0    0 498.29 
11:01:30  46.8   0.0   1.8  51.4   0.0   65   1896  18027    0    0    0 498.74 
11:01:31  46.5   0.0   1.6  51.9   0.0   65   2161  17648    0    0    0 498.29 
11:01:32  46.6   0.0   1.5  51.9   0.0   65   2017  17929    1    0    0 497.59 
11:01:33  46.4   0.0   2.8  50.7   0.0   65   2026  17917    0    0    0 499.21 
11:01:34  47.0   0.0   1.6  51.3   0.0   65   1780  17617    0    0    0 496.74 
11:01:35  47.8   0.0   1.6  50.6   0.0   65   1966  17824    0    0    0 499.80 
11:01:36  47.8   0.0   1.3  50.9   0.0   65   1741  17791    0    0    0 498.22 
11:01:37  47.6   0.0   1.5  50.9   0.0   54   1689  17652    0    0    0 497.78 
11:01:38  47.6   0.0   1.4  51.0   0.0   65   1670  17478    0    0    0 497.99 
11:01:39  47.9   0.0   1.2  50.9   0.0   65   1992  17865    0    0    0 498.59 
11:01:40  48.2   0.0   1.2  50.6   0.0   65   1627  17703    0    0    0 498.53 
11:01:41  47.5   0.0   1.4  51.2   0.0   65   1845  17431    0    0    0 496.26 
11:01:42  48.0   0.0   1.1  50.9   0.0   51   1695  17662    0    0    0 499.37 
11:01:43  47.9   0.0   1.1  51.0   0.0   65   2040  17673    0    0    0 498.32 
11:01:44  48.0   0.0   1.0  50.9   0.0   65   1748  17539    0    0    0 496.01 
11:01:45  48.5   0.0   0.9  50.6   0.0   65   1704  17625    0    0    0 500.76 
11:01:46  48.2   0.0   0.9  50.9   0.0   65   1763  17528    0    0    0 497.72 
11:01:47  48.3   0.0   0.9  50.7   0.0   49   1924  17736    0    0    0 498.17 
11:01:48  48.1   0.0   0.9  51.0   0.0   65   1657  17636    0    0    0 497.80 
11:01:49  48.1   0.0   1.0  50.9   0.0   65   1699  17586    0    0    0 499.06 
11:01:50  48.4   0.0   1.0  50.6   0.0   65   1677  17596    0    0    0 498.17 
11:01:51  48.0   0.0   1.0  51.1   0.0   65   2064  17513    0    0    0 496.37 
11:01:52  48.1   0.0   0.9  51.0   0.0   65   1738  17473    0    0    0 500.03 
11:01:53  48.6   0.0   0.9  50.5   0.0   65   1692  17706    0    0    0 498.12 
11:01:54  48.3   0.0   0.8  50.9   0.0   65   1751  17627    0    0    0 496.78 
11:01:55  48.3   0.0   0.8  50.9   0.0   58   1948  17577    0    0    0 499.19 
11:01:56  48.4   0.0   0.9  50.7   0.0   65   1892  17771    0    0    0 498.61 
11:01:57  48.3   0.0   0.8  50.9   0.0   65   1748  17514    0    0    0 496.43 
11:01:58  48.6   0.0   0.9  50.6   0.0   65   1659  17617    0    0    0 500.10 
11:01:59  48.5   0.0   0.7  50.7   0.0   65   1973  17793    0    0    0 498.17 
11:02:00  48.5   0.0   0.8  50.7   0.0   44   1634  17620    0    0    0 497.75 
11:02:01  48.4   0.0   0.8  50.8   0.0   65   1815  17683    0    0    0 498.55 
11:02:02  48.4   0.0   0.8  50.8   0.0   65   1716  17500    0    0    0 498.16 
11:02:03  48.5   0.0   0.9  50.6   0.0   65   1934  17672    0    0    0 498.38 
11:02:04  48.1   0.0   0.9  51.0   0.0   65   1721  17376    0    0    0 497.00 
11:02:05  48.5   0.0   0.7  50.8   0.0   65   1698  17530    0    0    0 499.12 
11:02:06  48.8   0.0   0.7  50.5   0.0   65   1676  17760    0    0    0 498.37 
11:02:07  48.6   0.0   0.7  50.8   0.0   65   1972  17627    0    0    0 497.51 
11:02:08  48.4   0.0   0.8  50.8   0.0   65   1664  17508    0    0    0 498.72 
11:02:09  48.8   0.0   0.7  50.5   0.0   65   1623  17527    0    0    0 498.34 
11:02:10  48.3   0.0   0.8  50.9   0.0   65   1686  17480    0    0    0 496.51 
11:02:11  43.1   0.0   6.4  50.5   0.0   65   2082  17705    0    0    0 499.42 
11:02:12  21.1   0.0  28.8  50.1   0.0   65   1682  19482    0    0    0 496.43 
11:02:13  39.5   0.0  10.5  50.0   0.0   65   1743  19054    0    0    0 496.80 
11:02:14  49.8   0.0   0.3  50.0   0.0   65   1704  18547    0    0    0 497.90 
11:02:15  48.3   0.0   1.7  50.0   0.0   65   1908  18297    0    0    0 499.12 
11:02:16  49.5   0.0   0.6  50.0   0.0   65   1623  18053    0    0    0 498.34 
11:02:17  49.4   0.0   0.6  50.0   0.0   65   1645  17992    0    0    0 498.78 
11:02:18  49.3   0.0   0.7  50.0   0.0   65   1613  17804    0    0    0 498.34 
11:02:19  49.5   0.0   0.6  50.0   0.0   65   1873  17956    0    0    0 497.93 
11:02:20  49.3   0.0   0.7  50.0   0.0   65   1572  17869    0    0    0 499.28 
11:02:21  49.5   0.0   0.6  49.9   0.0   65   2368  18782    1    0    0 498.39 
11:02:22  49.4   0.0   0.6  50.0   0.0   65   1648  18022    0    0    0 498.60 
11:02:23  49.6   0.0   0.5  50.0   0.0   65   1851  18106    0    0    0 498.53 
11:02:24  49.4   0.0   0.6  50.0   0.0   65   1699  18069    0    0    0 498.04 
11:02:25  49.6   0.0   0.4  50.0   0.0   65   1592  17968    0    0    0 499.05 
11:02:26  49.4   0.0   0.6  50.0   0.0   65   1601  18024    0    0    0 498.75 
11:02:27  49.6   0.0   0.5  50.0   0.0   65   1945  18012    0    0    0 498.64 
11:02:28  49.5   0.0   0.6  50.0   0.0   65   1564  17869    0    0    0 498.61 
11:02:29  49.6   0.0   0.5  50.0   0.0   65   1587  17878    0    0    0 498.38 
11:02:30  49.5   0.0   0.5  50.0   0.0   65   1574  17999    0    0    0 498.50 
11:02:31  49.5   0.0   0.6  50.0   0.0   65   1946  17936    0    0    0 498.63 
11:02:32  49.5   0.0   0.5  50.0   0.0   65   1613  18150    0    0    0 498.46 
11:02:33  49.6   0.0   0.4  50.0   0.0   65   1617  17978    0    0    0 498.51 
11:02:34  49.4   0.0   0.6  50.0   0.0   65   1672  17889    0    0    0 498.61 
11:02:35  49.6   0.0   0.5  49.9   0.0   65   2002  17997    0    0    0 498.53 
11:02:36  49.5   0.0   0.5  50.0   0.0   65   1588  17891    0    0    0 498.35 
11:02:37  49.6   0.0   0.4  50.0   0.0   65   1608  17895    0    0    0 498.66 
11:02:38  49.6   0.0   0.4  50.0   0.0   65   1587  17876    0    0    0 498.46 
11:02:39  49.5   0.0   0.5  50.0   0.0   65   1798  17994    0    0    0 498.80 
11:02:40  49.6   0.0   0.5  50.0   0.0   65   1567  17851    0    0    0 498.70 
11:02:41  49.5   0.0   0.5  50.0   0.0   65   1687  18030    0    0    0 498.42 
11:02:42  49.7   0.0   0.3  50.0   0.0   65   1647  17922    0    0    0 498.54 
11:02:43  49.5   0.0   0.5  50.0   0.0   65   1851  17866    0    0    0 498.62 
11:02:44  49.6   0.0   0.5  50.0   0.0   65   1665  17945    0    0    0 498.75 
11:02:45  49.7   0.0   0.4  50.0   0.0   65   1596  17908    0    0    0 498.27 
11:02:46  49.5   0.0   0.5  50.0   0.0   65   1579  17871    0    0    0 498.30 
11:02:47  49.6   0.0   0.4  50.0   0.0   65   1856  17910    0    0    0 498.65 
11:02:48  49.6   0.0   0.4  50.0   0.0   65   1557  17968    0    0    0 498.25 
11:02:49  49.7   0.0   0.3  50.0   0.0   65   1560  17817    0    0    0 498.97 
11:02:50  49.5   0.0   0.6  50.0   0.0   65   1580  18050    0    0    0 498.65 
11:02:51  49.6   0.0   0.4  50.0   0.0   65   1928  17865    0    0    0 497.86 
11:02:52  49.6   0.0   0.4  50.0   0.0   65   1621  17862    0    0    0 498.62 
11:02:53  49.6   0.0   0.5  50.0   0.0   65   1906  18383    1    0    1 499.01 
11:02:54  49.7   0.0   0.4  50.0   0.0   65   1565  17961    0    0    0 498.46 
11:02:55  49.8   0.0   0.2  50.0   0.0   65   1924  17972    0    0    0 498.68 
11:02:56  49.7   0.0   0.4  50.0   0.0   66   1579  17945    0    0    0 498.58 
11:02:57  49.6   0.0   0.4  49.9   0.0   65   1571  17841    0    0    0 498.62 
11:02:58  49.8   0.0   0.2  50.0   0.0   65   1586  18029    0    0    0 498.20 
11:02:59  49.6   0.0   0.5  50.0   0.0   65   1840  17887    0    0    0 498.86 
11:03:00  49.6   0.0   0.4  50.0   0.0   65   1570  17905    0    0    0 498.49 
11:03:01  49.7   0.0   0.3  50.0   0.0   65   1657  17878    0    0    0 498.56 
11:03:02  49.6   0.0   0.4  50.0   0.0   65   1588  17778    0    0    0 498.46 
11:03:03  49.6   0.0   0.4  49.9   0.0   65   2019  17848    0    0    0 498.69 
11:03:04  49.5   0.0   0.5  50.0   0.0   65   1586  17920    0    0    0 498.36 
11:03:05  49.7   0.0   0.3  50.0   0.0   65   1652  17833    0    0    0 498.83 
11:03:06  49.7   0.0   0.4  50.0   0.0   65   1586  17883    0    0    0 498.62 
11:03:07  49.5   0.0   0.5  50.0   0.0   65   1807  17990    0    0    0 498.18 
11:03:08  49.6   0.0   0.4  50.0   0.0   65   1644  17932    0    0    0 496.80 
11:03:09  49.6   0.0   0.4  50.0   0.0   65   1577  17887    0    0    0 500.23 
11:03:10  49.6   0.0   0.4  50.0   0.0   65   1590  17823    0    0    0 498.51 
11:03:11  49.6   0.0   0.4  50.0   0.0   65   1903  17957    0    0    0 498.69 
11:03:12  49.6   0.0   0.4  50.0   0.0   65   1572  17892    0    0    0 498.52 
11:03:13  49.7   0.0   0.4  50.0   0.0   65   1584  17702    0    0    0 498.47 
11:03:14  49.7   0.0   0.4  50.0   0.0   65   1553  17982    0    0    0 498.75 
11:03:15  49.9   0.0   0.2  50.0   0.0   65   1882  17798    0    0    0 498.42 
11:03:16  49.5   0.0   0.5  50.0   0.0   65   1571  17945    0    0    0 498.90 
11:03:17  49.7   0.0   0.3  50.0   0.0   65   1625  17792    0    0    0 498.22 
11:03:18  49.6   0.0   0.4  50.0   0.0   65   1566  17835    0    0    0 498.91 
11:03:19  49.8   0.0   0.3  50.0   0.0   65   1813  17904    0    0    0 498.28 
11:03:20  49.7   0.0   0.4  50.0   0.0   65   1593  17898    0    0    0 498.59 
11:03:21  49.7   0.0   0.4  49.9   0.0   65   2151  18143    0    0    0 498.76 
11:03:22  49.7   0.0   0.4  50.0   0.0   65   1639  17924    0    0    0 498.47 
11:03:23  49.8   0.0   0.3  50.0   0.0   65   1835  17876    0    0    0 498.42 
11:03:24  49.7   0.0   0.4  50.0   0.0   65   1599  17828    0    0    0 498.43 
11:03:25  49.6   0.0   0.4  50.0   0.0   65   1663  17880    0    0    0 498.46 
11:03:26  49.7   0.0   0.3  50.0   0.0   65   1608  17929    0    0    0 498.92 
11:03:27  49.7   0.0   0.4  50.0   0.0   65   1834  17812    0    0    0 498.21 
11:03:28  49.6   0.0   0.5  50.0   0.0   65   1670  17896    0    0    0 498.77 
11:03:29  49.6   0.0   0.4  50.0   0.0   65   1576  17753    0    0    0 496.90 
11:03:30  49.9   0.0   0.2  50.0   0.0   65   1592  17893    0    0    0 499.92 
11:03:31  49.7   0.0   0.3  50.0   0.0   65   1946  17936    0    0    0 498.76 
11:03:32  49.6   0.0   0.4  50.0   0.0   65   1655  17781    0    0    0 498.44 
11:03:33  49.6   0.0   0.4  50.0   0.0   65   1602  17785    0    0    0 498.37 
11:03:34  49.9   0.0   0.2  50.0   0.0   65   1603  17936    0    0    0 498.95 
11:03:35  49.7   0.0   0.4  50.0   0.0   65   1848  17835    0    0    0 498.41 
11:03:36  49.6   0.0   0.4  50.0   0.0   65   1659  17927    0    0    0 498.63 
11:03:37  49.8   0.0   0.3  50.0   0.0   65   1577  17785    0    0    0 498.45 
11:03:38  49.9   0.0   0.1  50.0   0.0   65   1627  17904    0    0    0 498.76 
11:03:39  49.7   0.0   0.4  50.0   0.0   65   1843  17848    0    0    0 498.41 
11:03:40  49.7   0.0   0.4  49.9   0.0   65   1572  17891    0    0    0 498.51 
11:03:41  49.8   0.0   0.2  50.0   0.0   65   1701  17800    0    0    0 498.65 
11:03:42  49.9   0.0   0.1  50.0   0.0   65   1573  17855    0    0    0 498.60 
11:03:43  49.7   0.0   0.3  50.0   0.0   65   1820  17907    0    0    0 498.43 
11:03:44  49.7   0.0   0.3  50.0   0.0   65   1617  17899    0    0    0 496.51 
11:03:45  49.7   0.0   0.3  50.0   0.0   65   1575  17765    0    0    0 500.39 
11:03:46  49.8   0.0   0.3  50.0   0.0   65   1679  17827    0    0    0 498.85 
11:03:47  49.8   0.0   0.2  50.0   0.0   65   1806  17847    0    0    0 498.46 
11:03:48  49.6   0.0   0.4  50.0   0.0   65   1607  17776    0    0    0 498.75 
11:03:49  49.0   0.0   1.0  50.0   0.0   65   1662  17878    0    0    0 495.89 
11:03:50   5.1   0.0  13.6  81.3   0.0   41  52870  22231  117   82  173 314.36 
11:03:51   1.0   0.0  20.6  78.4   0.0    1 140783  42200   26   63    0 346.31 
11:03:52   0.2   0.0   3.1  96.7   0.0    7 205091  44799   41    0    0 279.10 
11:03:53   9.6   0.0  38.2  52.3   0.0   65  14801  22427   23    0    0 453.00 
11:03:54  16.4   0.0  33.6  50.0   0.0   65   2514  18249    0    0    0 495.57 
11:03:55  35.4   0.0  14.7  50.0   0.0   65   2740  17957    0    0    0 499.86 
11:03:56  48.9   0.0   1.2  50.0   0.0   65   2837  17979    0    0    0 503.79 
11:03:57  49.0   0.0   1.0  50.0   0.0   65   2693  17856    0    0    0 498.68 
11:03:58  49.7   0.0   0.3  50.0   0.0   65   2567  17796    0    0    0 498.72 
11:03:59  49.6   0.0   0.4  50.0   0.0   65   2758  17857    0    0    0 498.67 
11:04:00  48.8   0.0   1.2  49.9   0.0   65   2421  17936    0    0    0 498.55 
11:04:01  48.2   0.0   1.8  50.0   0.0   65   2480  17853    0    0    0 498.32 
11:04:02  49.2   0.0   0.9  50.0   0.0   65   2409  17865    0    0    0 498.68 
11:04:03  49.3   0.0   0.8  50.0   0.0   65   2597  17827    0    0    0 498.72 
11:04:04  49.1   0.0   1.0  50.0   0.0   65   2321  17761    0    0    0 498.92 
11:04:05  49.7   0.0   0.4  50.0   0.0   65   2331  17811    0    0    0 497.95 
11:04:06  49.6   0.0   0.4  50.0   0.0   65   2383  17784    0    0    0 498.59 
11:04:07  46.3   0.0   3.7  50.0   0.0   65   2621  18005    0    0    0 498.03 
11:04:08  48.8   0.0   1.2  50.0   0.0   65   2293  17785    0    0    0 499.25 
11:04:09  49.1   0.0   0.9  50.0   0.0   65   2351  17942    0    0    0 496.59 
11:04:10  48.9   0.0   1.1  50.0   0.0   65   2328  17753    0    0    0 499.77 
11:04:11  49.2   0.0   0.8  49.9   0.0   65   2664  17949    0    0    0 498.27 
11:04:12  48.8   0.0   1.2  50.0   0.0   65   2223  17835    0    0    0 498.37 
11:04:13  49.7   0.0   0.3  50.0   0.0   65   2348  17836    0    0    0 498.86 
11:04:14  49.8   0.0   0.3  50.0   0.0   65   2325  17952    0    0    0 498.13 
11:04:15  49.7   0.0   0.3  50.0   0.0   65   2561  17804    0    0    0 498.19 
11:04:16  49.3   0.0   0.7  50.0   0.0   66   2242  17723    0    0    0 498.76 
11:04:17  49.4   0.0   0.6  50.0   0.0   65   2480  17852    0    0    0 498.61 
11:04:18  49.0   0.0   1.0  50.0   0.0   65   2284  17875    0    0    0 498.46 
11:04:19  49.5   0.0   0.5  50.0   0.0   65   2554  17912    0    0    0 497.35 
11:04:20  49.0   0.0   1.0  50.0   0.0   65   2289  17825    0    0    0 499.04 
11:04:21  49.4   0.0   0.7  49.9   0.0   65   2643  17933    0    0    0 498.65 
11:04:22  49.1   0.0   0.9  50.0   0.0   65   2239  17752    0    0    0 498.23 
11:04:23  49.4   0.0   0.6  50.0   0.0   65   2520  17823    0    0    0 498.43 
11:04:24  49.7   0.0   0.3  50.0   0.0   65   2302  17731    0    0    0 498.44 
11:04:25  49.9   0.0   0.2  50.0   0.0   65   2509  18103    0    0    0 498.61 
11:04:26  49.8   0.0   0.2  50.0   0.0   65   2255  17860    0    0    0 498.32 
11:04:27  49.4   0.0   0.6  50.0   0.0   65   2576  17983    0    0    0 498.89 
11:04:28  49.7   0.0   0.3  50.0   0.0   65   2279  17776    0    0    0 498.09 
11:04:29  49.2   0.0   0.8  49.9   0.0   65   2273  17789    0    0    0 498.52 
11:04:30  49.3   0.0   0.8  49.9   0.0   65   2318  17856    0    0    0 496.33 
11:04:31  49.4   0.0   0.7  50.0   0.0   65   2599  17866    0    0    0 500.32 
11:04:32  49.1   0.0   0.9  50.0   0.0   65   2223  17750    0    0    0 498.08 
11:04:33  49.5   0.0   0.5  50.0   0.0   65   2271  17733    0    0    0 498.66 
11:04:34  49.2   0.0   0.8  50.0   0.0   65   2284  17718    0    0    0 498.04 
11:04:35  49.4   0.0   0.6  50.0   0.0   65   2647  17916    0    0    0 498.44 
11:04:36  49.8   0.0   0.2  50.0   0.0   65   2225  17947    0    0    0 498.72 
11:04:37  49.7   0.0   0.4  50.0   0.0   65   2318  17807    0    0    0 498.30 
11:04:38  49.9   0.0   0.2  50.0   0.0   65   2300  17861    0    0    0 498.62 
11:04:39  49.9   0.0   0.1  50.0   0.0   65   2433  17823    0    0    0 498.63 
11:04:40  49.7   0.0   0.3  49.9   0.0   65   2263  17789    0    0    0 498.19 
11:04:41  49.6   0.0   0.4  50.0   0.0   65   2357  17814    0    0    0 498.11 
11:04:42  49.6   0.0   0.4  49.9   0.0   65   2281  17812    0    0    0 498.77 
11:04:43  49.7   0.0   0.3  50.0   0.0   65   2481  17846    0    0    0 498.26 
11:04:44  49.2   0.0   0.8  50.0   0.0   65   2188  17921    0    0    0 498.76 
11:04:45  49.6   0.0   0.5  50.0   0.0   65   2295  17867    0    0    0 497.41 
11:04:46  49.7   0.0   0.3  50.0   0.0   65   2298  17786    0    0    0 498.60 
11:04:47  49.1   0.0   0.9  50.0   0.0   65   2522  17863    0    0    0 498.68 
11:04:48  49.4   0.0   0.6  50.0   0.0   65   2341  17805    0    0    0 498.05 
11:04:49  49.7   0.0   0.3  50.0   0.0   65   2226  17754    0    0    0 498.38 
11:04:50  49.5   0.0   0.6  49.9   0.0   65   2319  17951    0    0    0 498.13 
11:04:51  49.5   0.0   0.6  50.0   0.0   65   2615  17900    0    0    0 497.66 
11:04:52  49.7   0.0   0.4  50.0   0.0   65   2299  17862    0    0    0 499.10 
11:04:53  49.9   0.0   0.2  50.0   0.0   65   2263  17881    0    0    0 498.63 
11:04:54  49.7   0.0   0.3  50.0   0.0   65   2203  17728    0    0    0 498.15 
11:04:55  49.7   0.0   0.3  49.9   0.0   65   2530  17877    0    0    0 498.00 
11:04:56  49.9   0.0   0.2  49.9   0.0   65   2267  17823    0    0    0 498.82 
11:04:57  49.9   0.0   0.1  50.0   0.0   65   2192  17727    0    0    0 498.97 
11:04:58  49.6   0.0   0.4  50.0   0.0   65   2294  17808    0    0    0 497.93 
11:04:59  49.8   0.0   0.2  50.0   0.0   65   2521  17819    0    0    0 498.47 
11:05:00  49.8   0.0   0.3  50.0   0.0   65   2330  17842    0    0    0 498.39 
11:05:01  49.7   0.0   0.4  49.9   0.0   65   3506  18140    0    0    0 497.89 
11:05:02  49.4   0.0   0.6  50.0   0.0   65   2270  17865    0    0    0 498.90 
11:05:03  49.8   0.0   0.3  49.9   0.0   65   2502  17742    0    0    0 497.95 
11:05:04  49.7   0.0   0.4  50.0   0.0   65   2237  17741    0    0    0 498.14 
11:05:05  49.5   0.0   0.6  50.0   0.0   65   2199  17738    0    0    0 498.41 
11:05:06  49.5   0.0   0.6  50.0   0.0   65   2331  17784    0    0    0 498.53 
11:05:07  49.7   0.0   0.3  50.0   0.0   65   2537  17791    0    0    0 498.60 
11:05:08  49.6   0.0   0.4  50.0   0.0   65   2221  17733    0    0    0 497.99 
11:05:09  40.3   0.0   9.8  50.0   0.0   65   2299  17793    0    0    0 498.32 
11:05:10  15.7   0.0  34.3  50.0   0.0   65   2404  18257    0    0    0 474.12 
11:05:11  15.8   0.0  34.2  50.0   0.0   65   2719  18413    0    0    0 510.23 
11:05:12  20.0   0.0  30.0  50.0   0.0   65   2330  18172    0    0    0 483.03 
11:05:13  49.7   0.0   0.3  49.9   0.0   65   2280  17748    0    0    0 502.13 
11:05:14  49.7   0.0   0.3  49.9   0.0   65   2297  17756    0    0    0 498.48 
11:05:15  49.9   0.0   0.2  49.9   0.0   65   2504  17766    0    0    0 496.79 
11:05:16  49.9   0.0   0.2  49.9   0.0   65   2314  17808    0    0    0 499.73 
11:05:17  47.4   0.0   2.7  49.9   0.0   65   2274  17711    0    0    0 498.43 
11:05:18  49.5   0.0   0.5  49.9   0.0   65   2440  17832    0    0    0 498.74 
11:05:19  49.7   0.0   0.3  49.9   0.0   65   2552  17788    0    0    0 497.40 
11:05:20  49.9   0.0   0.2  50.0   0.0   65   2281  17836    0    0    0 499.80 
11:05:21  49.5   0.0   0.5  49.9   0.0   65   2811  18147    0    0    0 498.34 
11:05:22  49.3   0.0   0.7  50.0   0.0   65   2346  17768    0    0    0 498.72 
11:05:23  49.7   0.0   0.4  49.9   0.0   65   2554  17883    0    0    0 497.47 
11:05:24  49.7   0.0   0.4  50.0   0.0   65   2262  17714    0    0    0 499.36 
11:05:25  49.9   0.0   0.2  49.9   0.0   65   2290  17768    0    0    0 498.60 
11:05:26  49.8   0.0   0.2  50.0   0.0   65   2371  17840    0    0    0 498.23 
11:05:27  49.4   0.0   0.7  50.0   0.0   65   2540  17799    0    0    0 498.45 
11:05:28  49.6   0.0   0.5  49.9   0.0   65   2620  17858    0    0    0 498.10 
11:05:29  49.8   0.0   0.3  49.9   0.0   65   2299  17902    0    0    0 498.74 
11:05:30  49.8   0.0   0.3  49.9   0.0   65   2276  17761    0    0    0 498.35 
11:05:31  49.8   0.0   0.3  49.9   0.0   65   2714  17969    0    0    0 498.31 
11:05:32  49.4   0.0   0.7  50.0   0.0   65   2359  17821    0    0    0 498.68 
11:05:33  49.6   0.0   0.5  49.9   0.0   65   2306  17824    0    0    0 497.17 
11:05:34  49.5   0.0   0.5  50.0   0.0   65   2263  17739    0    0    0 499.68 
11:05:35  49.7   0.0   0.4  50.0   0.0   65   2556  17762    0    0    0 496.44 
11:05:36  49.8   0.0   0.2  49.9   0.0   65   2326  17784    0    0    0 500.47 
11:05:37  49.6   0.0   0.4  49.9   0.0   65   2314  17872    0    0    0 498.32 
11:05:38  49.4   0.0   0.6  50.0   0.0   65   2295  17742    0    0    0 498.53 
11:05:39  49.5   0.0   0.5  50.0   0.0   65   2672  17882    0    0    0 498.58 
11:05:40  49.7   0.0   0.3  50.0   0.0   65   2265  17736    0    0    0 498.26 
11:05:41  49.7   0.0   0.4  49.9   0.0   65   2485  17848    0    0    0 498.58 
11:05:42  49.7   0.0   0.4  50.0   0.0   65   2262  17713    0    0    0 498.33 
11:05:43  49.4   0.0   0.7  49.9   0.0   65   2551  17760    0    0    0 496.91 
11:05:44  49.3   0.0   0.8  49.9   0.0   65   2311  17732    0    0    0 499.91 
11:05:45  49.8   0.0   0.2  50.0   0.0   65   2254  17736    0    0    0 496.33 
11:05:46  49.8   0.0   0.2  50.0   0.0   65   2358  17843    0    0    0 500.66 
11:05:47  49.7   0.0   0.3  49.9   0.0   65   2524  17819    0    0    0 498.06 
11:05:48  49.8   0.0   0.2  49.9   0.0   65   2342  17756    0    0    0 499.12 
11:05:49  49.6   0.0   0.4  50.0   0.0   65   2450  17808    0    0    0 497.44 
11:05:50  49.7   0.0   0.3  49.9   0.0   65   2279  17780    0    0    0 499.05 
11:05:51  49.8   0.0   0.3  49.9   0.0   65   2593  17839    0    0    0 498.15 
11:05:52  49.7   0.0   0.4  49.9   0.0   65   3478  18368    0    0    0 497.93 
11:05:53  49.8   0.0   0.2  49.9   0.0   65   2292  17729    0    0    0 499.43 
11:05:54  49.6   0.0   0.4  49.9   0.0   65   2332  17743    0    0    0 496.74 
11:05:55  49.5   0.0   0.5  49.9   0.0   65   2509  17938    0    0    0 500.01 
11:05:56  49.7   0.0   0.4  50.0   0.0   65   2321  17800    0    0    0 498.51 
11:05:57  49.9   0.0   0.2  49.9   0.0   65   2323  17773    0    0    0 498.36 
11:05:58  49.8   0.0   0.3  50.0   0.0   65   2310  17776    0    0    0 498.46 
11:05:59  49.9   0.0   0.2  49.9   0.0   65   2672  17833    0    0    0 498.56 
11:06:00  49.8   0.0   0.3  49.9   0.0   65   2312  17751    0    0    0 498.59 
11:06:01  49.7   0.0   0.4  49.9   0.0   65   2856  17986    0    0    0 497.20 
11:06:02  49.8   0.0   0.3  50.0   0.0   65   2340  17774    0    0    0 500.19 
11:06:03  49.7   0.0   0.4  49.9   0.0   65   2525  17813    0    0    0 498.07 
11:06:04  49.7   0.0   0.4  49.9   0.0   65   2304  17883    0    0    0 498.33 
11:06:05  49.8   0.0   0.3  50.0   0.0   65   2293  17713    0    0    0 498.52 
11:06:06  49.9   0.0   0.2  49.9   0.0   65   2305  17787    0    0    0 498.21 
11:06:07  49.6   0.0   0.5  49.9   0.0   65   2548  17829    0    0    0 498.75 
11:06:08  49.5   0.0   0.5  50.0   0.0   65   2288  17649    0    0    0 498.38 
11:06:09  49.8   0.0   0.2  49.9   0.0   65   2407  17792    0    0    0 498.56 
11:06:10  49.5   0.0   0.5  49.9   0.0   65   2332  17835    0    0    0 498.35 
11:06:11  49.8   0.0   0.3  49.9   0.0   65   2586  17829    0    0    0 498.70 
11:06:12  49.9   0.0   0.1  50.0   0.0   65   2341  17806    0    0    0 498.19 
11:06:13  49.5   0.0   0.6  50.0   0.0   65   2234  17855    0    0    0 498.41 
11:06:14  49.8   0.0   0.3  50.0   0.0   65   2317  17721    0    0    0 498.52 
11:06:15  49.6   0.0   0.4  49.9   0.0   65   2490  17787    0    0    0 498.29 
11:06:16  49.8   0.0   0.3  50.0   0.0   65   2309  17714    0    0    0 498.71 
11:06:17  49.4   0.0   0.6  49.9   0.0   65   2312  17804    0    0    0 498.18 
11:06:18  49.7   0.0   0.3  50.0   0.0   65   2309  17768    0    0    0 498.66 
11:06:19  49.7   0.0   0.4  49.9   0.0   65   2651  17867    0    0    0 498.44 
11:06:20  49.8   0.0   0.2  49.9   0.0   65   2328  17790    0    0    0 498.48 
11:06:21  49.7   0.0   0.3  49.9   0.0   65   2644  17936    0    0    0 498.36 
11:06:22  49.7   0.0   0.3  49.9   0.0   65   2507  18125    0    0    1 498.53 
11:06:23  49.7   0.0   0.3  49.9   0.0   65   2636  17905    0    0    1 498.63 
11:06:24  49.6   0.0   0.4  49.9   0.0   65   2293  17741    0    0    0 498.36 
11:06:25  49.5   0.0   0.5  50.0   0.0   65   2289  17716    0    0    0 498.53 
11:06:26  49.9   0.0   0.2  49.9   0.0   65   2312  17806    0    0    0 498.47 
11:06:27  49.8   0.0   0.3  49.9   0.0   65   2623  17918    0    0    0 498.43 
11:06:28  49.7   0.0   0.3  49.9   0.0   65   2323  17818    0    0    0 498.64 
11:06:29  49.7   0.0   0.3  50.0   0.0   65   2296  17794    0    0    0 497.50 
11:06:30  49.9   0.0   0.2  49.9   0.0   65   2443  18019    0    0    0 499.27 
