Running for 7200.0 seconds (7200 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:42:49   0.5   0.0   6.3  93.1   0.0   14 148833  36004   50   68    2 277.08 
10:43:40  41.7   0.0  52.2   6.1   0.0   56   1791  33255    0    0    0 494.53 
10:43:41  85.2   0.0  13.2   1.5   0.0  129   2187  34422    0    0    0 500.99 
10:43:42  99.6   0.0   0.4   0.0   0.0  129   1708  34795    0    0    0 498.72 
10:43:43  97.4   0.0   2.6   0.0   0.0  129   1901  34368    0    0    0 498.09 
10:43:44  99.3   0.0   0.7   0.0   0.0  129   1482  33378    0    0    0 498.82 
10:43:45  99.0   0.0   1.0   0.0   0.0  129   1644  33495    0    0    0 498.33 
10:43:46  99.4   0.0   0.6   0.0   0.0  129   1785  33112    0    0    0 498.86 
10:43:47  99.2   0.0   0.8   0.0   0.0  129   2048  33497    0    0    0 498.64 
10:43:48  99.3   0.0   0.7   0.0   0.0  129   1478  33388    0    0    0 498.32 
10:43:49  99.4   0.0   0.6   0.0   0.0  129   1561  33429    0    0    0 498.68 
10:43:50  99.5   0.0   0.5   0.0   0.0  129   1650  33244    0    0    0 498.34 
10:43:51  99.7   0.0   0.3   0.0   0.0  129   1605  33138    0    0    0 499.12 
10:43:52  99.3   0.0   0.7   0.0   0.0  129   1463  33291    0    0    0 498.39 
10:43:53  99.6   0.0   0.4   0.0   0.0  129   1455  33323    0    0    0 498.56 
10:43:54  99.7   0.0   0.3   0.0   0.0  129   1658  33285    0    0    0 498.70 
10:43:55  99.4   0.0   0.6   0.0   0.0  129   1562  33351    0    0    0 498.37 
10:43:56  99.6   0.0   0.4   0.0   0.0  129   1483  33065    0    0    0 498.98 
10:43:57  99.5   0.0   0.5   0.0   0.0  130   1486  33234    0    0    0 498.26 
10:43:58  99.5   0.0   0.5   0.0   0.0  129   1657  33109    0    0    0 498.25 
10:43:59  99.7   0.0   0.3   0.0   0.0  129   1588  33245    0    0    0 498.70 
10:44:00  99.6   0.0   0.4   0.0   0.0  129   1470  33223    0    0    0 498.86 
10:44:01  99.8   0.0   0.2   0.0   0.0  129   1609  33100    0    0    0 498.12 
10:44:02  99.4   0.0   0.6   0.0   0.0  129   1643  33456    0    0    0 499.02 
10:44:03  99.6   0.0   0.4   0.0   0.0  129   1572  33099    0    0    0 498.17 
10:44:04  99.5   0.0   0.5   0.0   0.0  129   1467  33338    0    0    0 499.08 
10:44:05  99.6   0.0   0.4   0.0   0.0  129   1490  33207    0    0    0 498.39 
10:44:06  99.5   0.0   0.5   0.0   0.0  129   1664  33213    0    0    0 498.56 
10:44:07  99.6   0.0   0.4   0.0   0.0  129   1551  33208    0    0    0 498.76 
10:44:08  99.5   0.0   0.5   0.0   0.0  129   1569  33274    0    0    0 498.33 
10:44:09  99.5   0.0   0.5   0.0   0.0  129   1441  33052    0    0    0 498.78 
10:44:10  99.4   0.0   0.6   0.0   0.0  129   1947  33295    1    1    0 498.42 
10:44:11  99.6   0.0   0.4   0.0   0.0  129   2337  33979    1    0    0 498.42 
10:44:12  99.5   0.0   0.5   0.0   0.0  129   1710  33490    0    0    2 498.97 
10:44:13  99.6   0.0   0.4   0.0   0.0  129   1487  33197    0    0    0 498.39 
10:44:14  99.6   0.0   0.4   0.0   0.0  129   1624  33351    0    0    0 498.89 
10:44:15  99.6   0.0   0.4   0.0   0.0  129   1562  33214    0    0    0 498.44 
10:44:16  99.5   0.0   0.5   0.0   0.0  129   1496  33244    0    0    0 498.51 
10:44:17  99.6   0.0   0.4   0.0   0.0  129   1469  33084    0    0    0 498.59 
10:44:18  99.5   0.0   0.5   0.0   0.0  129   1775  33414    0    0    0 498.73 
10:44:19  99.6   0.0   0.4   0.0   0.0  129   1582  33026    0    0    0 498.67 
10:44:20  99.7   0.0   0.3   0.0   0.0  129   1494  33239    0    0    0 498.44 
10:44:21  99.2   0.0   0.8   0.0   0.0  129   2886  33893    0    0    0 498.58 
10:44:22  99.6   0.0   0.4   0.0   0.0  129   1671  33066    0    0    0 498.63 
10:44:23  99.5   0.0   0.5   0.0   0.0  129   1564  33039    0    0    0 498.49 
10:44:24  99.4   0.0   0.6   0.0   0.0  129   1488  33297    0    0    0 498.45 
10:44:25  99.6   0.0   0.4   0.0   0.0  129   1456  33129    0    0    0 497.81 
10:44:26  99.4   0.0   0.6   0.0   0.0  129   1674  33055    0    0    0 499.59 
10:44:27  99.6   0.0   0.4   0.0   0.0  129   1511  33118    0    0    0 498.72 
10:44:28  99.4   0.0   0.6   0.0   0.0  129   1587  33173    0    0    0 498.41 
10:44:29  99.6   0.0   0.4   0.0   0.0  129   1550  33056    0    0    1 498.29 
10:44:30  99.5   0.0   0.5   0.0   0.0  129   1633  33432    0    0    0 498.98 
10:44:31  99.6   0.0   0.4   0.0   0.0  129   1707  33067    0    0    0 498.23 
10:44:32  99.4   0.0   0.6   0.0   0.0  129   1498  33179    0    0    0 498.25 
10:44:33  99.4   0.0   0.6   0.0   0.0  129   1448  33419    0    0    0 498.58 
10:44:34  99.5   0.0   0.5   0.0   0.0  129   1633  32915    0    0    0 499.13 
10:44:35  99.6   0.0   0.4   0.0   0.0  129   1654  33093    0    0    0 498.58 
10:44:36  99.4   0.0   0.6   0.0   0.0  129   1484  33272    0    0    0 498.34 
10:44:37  99.6   0.0   0.4   0.0   0.0  129   1465  33181    0    0    0 498.79 
10:44:38  99.4   0.0   0.6   0.0   0.0  129   1707  33133    0    0    0 498.65 
10:44:39  99.6   0.0   0.4   0.0   0.0  129   1580  33365    0    0    0 498.78 
10:44:40  99.7   0.0   0.3   0.0   0.0  129   1465  33033    0    0    0 498.55 
10:44:41  99.5   0.0   0.5   0.0   0.0  129   1609  33154    0    0    0 498.33 
10:44:42  99.3   0.0   0.7   0.0   0.0  129   1609  33163    0    0    0 498.24 
10:44:43  99.8   0.0   0.2   0.0   0.0  129   1575  32993    0    0    0 499.15 
10:44:44  99.5   0.0   0.5   0.0   0.0  129   1472  33036    0    0    0 498.50 
10:44:45  99.7   0.0   0.3   0.0   0.0  129   1497  33174    0    0    0 498.54 
10:44:46  99.6   0.0   0.4   0.0   0.0  129   1716  33143    0    0    0 498.58 
10:44:47  99.5   0.0   0.5   0.0   0.0  129   1586  33151    0    0    0 498.70 
10:44:48  99.8   0.0   0.2   0.0   0.0  129   1451  33219    0    0    0 498.33 
10:44:49  99.6   0.0   0.4   0.0   0.0  129   1568  33056    0    0    0 498.80 
10:44:50  99.6   0.0   0.4   0.0   0.0  129   1655  33064    0    0    0 498.48 
10:44:51  99.5   0.0   0.5   0.0   0.0  129   1678  33174    0    0    0 498.56 
10:44:52  99.5   0.0   0.5   0.0   0.0  129   1484  33077    0    0    0 498.77 
10:44:53  99.5   0.0   0.5   0.0   0.0  129   1453  33035    0    0    0 498.20 
10:44:54  99.6   0.0   0.4   0.0   0.0  129   1639  33035    0    0    0 498.70 
10:44:55  99.7   0.0   0.3   0.0   0.0  129   1558  33048    0    0    0 498.71 
10:44:56  99.7   0.0   0.3   0.0   0.0  129   1476  33034    0    0    0 498.52 
10:44:57  99.6   0.0   0.4   0.0   0.0  129   1507  33219    0    0    0 498.78 
10:44:58  99.8   0.0   0.2   0.0   0.0  129   1639  32918    0    0    0 498.45 
10:44:59  99.5   0.0   0.5   0.0   0.0  129   1673  33114    0    0    0 498.30 
10:45:00  99.4   0.0   0.6   0.0   0.0  129   1461  33202    0    0    0 498.75 
10:45:01  99.5   0.0   0.5   0.0   0.0  129   1582  33052    0    0    0 498.72 
10:45:02  99.5   0.0   0.5   0.0   0.0  132   1683  32956    0    0    0 498.40 
10:45:03  99.8   0.0   0.2   0.0   0.0  129   1689  33097    0    0    0 498.69 
10:45:04  99.6   0.0   0.4   0.0   0.0  129   1501  32956    0    0    0 498.88 
10:45:05  99.6   0.0   0.4   0.0   0.0  129   1509  33072    0    0    0 498.48 
10:45:06  99.7   0.0   0.3   0.0   0.0  129   1601  33015    0    0    0 498.67 
10:45:07  99.7   0.0   0.3   0.0   0.0  129   2222  33727    2    1    0 498.40 
10:45:08  99.4   0.0   0.6   0.0   0.0  129   1726  33233    0    0    2 498.55 
10:45:09  99.6   0.0   0.4   0.0   0.0  129   1588  33205    0    0    0 498.65 
10:45:10  99.8   0.0   0.2   0.0   0.0  129   1675  33159    0    0    0 498.31 
10:45:11  99.5   0.0   0.5   0.0   0.0  129   1691  33010    0    0    0 498.89 
10:45:12  99.6   0.0   0.4   0.0   0.0  129   1469  33065    0    0    0 498.43 
10:45:13  99.7   0.0   0.3   0.0   0.0  129   1509  32883    0    0    0 498.62 
10:45:14  30.3   0.0  16.2  53.5   0.0    2  32430  28926   70    6  233 377.62 
10:45:15   1.1   0.0  17.3  81.6   0.0    2 143074  37783   74  139    4 327.76 
10:45:16   0.2   0.0   1.6  98.2   0.0    1 200420  44485   29    0    0 270.45 
10:45:17   9.9   0.0  53.7  36.4   0.0  129  30470  31621   99    0    0 446.17 
10:45:18  19.8   0.0  80.2   0.0   0.0  129   2538  34665    0    0    0 510.65 
10:45:19  65.6   0.0  27.2   7.2   0.0   65   2911  32442    0    0    0 509.96 
10:45:20  84.4   0.0   1.3  14.3   0.0  129   2806  30610    0    0    0 500.44 
10:45:21  82.6   0.0   2.7  14.7   0.0  107   3420  29494    0    0    0 498.47 
10:45:22  89.1   0.0   2.4   8.5   0.0  129   2798  31387    0    0    0 498.55 
10:45:23  83.3   0.0   1.7  15.0   0.0  129   2665  30163    0    0    0 498.62 
10:45:24  84.4   0.0   1.0  14.5   0.0  129   2723  29347    0    0    0 497.95 
10:45:25  89.9   0.0   2.4   7.6   0.0  129   2518  31124    0    0    0 498.99 
10:45:26  82.2   0.0   2.5  15.3   0.0  129   2782  28527    0    0    0 498.24 
10:45:27  87.3   0.0   2.8   9.9   0.0   65   2602  30204    0    0    0 498.55 
10:45:28  85.0   0.0   1.8  13.2   0.0  129   2428  29258    0    0    0 498.98 
10:45:29  84.2   0.0   1.4  14.4   0.0  129   2479  28879    0    0    0 498.47 
10:45:30  85.6   0.0   1.7  12.7   0.0   65   2945  30126    0    0    0 498.52 
10:45:31  84.0   0.0   4.8  11.2   0.0  129   2835  30278    0    0    0 498.31 
10:45:32  83.9   0.0   3.4  12.7   0.0   65   2490  29391    0    0    0 498.45 
10:45:33  88.7   0.0   2.2   9.1   0.0  129   2551  30574    0    0    0 499.22 
10:45:34  84.0   0.0   1.5  14.4   0.0  129   2618  29003    0    0    0 497.32 
10:45:35  90.0   0.0   2.3   7.7   0.0  129   2416  30893    0    0    0 499.70 
10:45:36  83.7   0.0   1.8  14.5   0.0  130   2448  28749    0    0    0 498.41 
10:45:37  90.4   0.0   2.1   7.6   0.0   70   2296  30865    0    0    0 498.22 
10:45:38  84.7   0.0   1.4  13.9   0.0  129   2653  29610    0    0    0 498.88 
10:45:39  84.2   0.0   1.3  14.4   0.0  129   2498  28910    0    0    0 498.64 
10:45:40  90.9   0.0   1.5   7.7   0.0  129   2693  31462    0    0    0 498.48 
10:45:41  83.6   0.0   1.6  14.7   0.0  129   2576  28828    0    0    0 497.98 
10:45:42  90.5   0.0   2.2   7.3   0.0  129   2431  30923    0    0    0 499.17 
10:45:43  83.9   0.0   1.7  14.4   0.0  129   2768  29126    0    0    0 498.42 
10:45:44  87.0   0.0   2.2  10.9   0.0   65   2299  29965    0    0    0 498.42 
10:45:45  87.3   0.0   1.7  11.0   0.0  129   2391  29834    0    0    0 498.40 
10:45:46  85.4   0.0   1.9  12.8   0.0   65   2524  29322    0    0    0 498.52 
10:45:47  89.9   0.0   1.3   8.8   0.0  129   2417  30682    0    0    0 498.98 
10:45:48  84.3   0.0   1.1  14.6   0.0  129   2420  28872    0    0    0 498.19 
10:45:49  91.2   0.0   1.4   7.4   0.0  102   2364  31233    0    0    0 498.63 
10:45:50  84.0   0.0   1.5  14.5   0.0  129   2674  28870    0    0    0 498.45 
10:45:51  88.6   0.0   1.9   9.5   0.0   65   2530  30376    0    0    0 498.20 
10:45:52  86.2   0.0   1.6  12.2   0.0  129   2953  30502    2    1    0 499.15 
10:45:53  83.8   0.0   1.6  14.6   0.0  129   2680  28960    0    0    2 498.54 
10:45:54  90.6   0.0   1.6   7.7   0.0  129   2375  30766    0    0    0 498.50 
10:45:55  84.1   0.0   1.6  14.4   0.0  130   2542  28813    0    0    0 498.43 
10:45:56  91.1   0.0   1.7   7.1   0.0  129   2306  30973    0    0    0 498.55 
10:45:57  84.2   0.0   1.4  14.4   0.0  129   2367  28736    0    0    0 499.02 
10:45:58  87.7   0.0   1.4  10.9   0.0   65   2535  29979    0    0    0 498.00 
10:45:59  88.2   0.0   1.1  10.7   0.0  129   2442  29954    0    0    0 499.03 
10:46:00  84.7   0.0   1.3  14.0   0.0   65   2398  29019    0    0    0 498.21 
10:46:01  90.6   0.0   1.2   8.2   0.0  129   2420  30875    0    0    0 498.77 
10:46:02  84.4   0.0   1.2  14.4   0.0  129   2584  28895    0    0    0 498.46 
10:46:03  90.5   0.0   1.7   7.7   0.0  103   2424  30835    0    0    0 498.66 
10:46:04  84.6   0.0   1.0  14.4   0.0  129   2427  28786    0    0    0 498.40 
10:46:05  88.7   0.0   1.8   9.5   0.0   65   2311  30281    0    0    0 498.25 
10:46:06  86.8   0.0   1.3  12.0   0.0  129   2497  29503    0    0    0 498.98 
10:46:07  83.9   0.0   1.8  14.4   0.0  129   2474  28791    0    0    0 498.35 
10:46:08  91.2   0.0   1.5   7.3   0.0  129   2306  31098    0    0    0 498.60 
10:46:09  84.3   0.0   1.3  14.4   0.0  129   2377  28732    0    0    0 498.85 
10:46:10  91.4   0.0   1.3   7.3   0.0  102   2838  31265    1    1    0 498.18 
10:46:11  84.8   0.0   1.1  14.1   0.0  129   2706  29117    0    0    0 498.83 
10:46:12  89.7   0.0   1.3   9.0   0.0   83   4454  31675    2    0    0 498.14 
10:46:13  84.8   0.0   1.2  14.0   0.0  129   3030  29356    0    0    3 499.03 
10:46:14  87.3   0.0   1.2  11.4   0.0   65   2527  29743    0    0    0 498.05 
10:46:15  88.5   0.0   1.3  10.2   0.0  129   2399  30118    0    0    0 498.82 
10:46:16  84.1   0.0   1.2  14.7   0.0  129   2413  28637    0    0    0 498.32 
10:46:17  91.0   0.0   1.3   7.7   0.0  129   2290  30811    0    0    0 499.15 
10:46:18  84.0   0.0   1.4  14.5   0.0  129   2452  28682    0    0    0 497.76 
10:46:19  91.4   0.0   1.5   7.1   0.0  129   2461  31005    0    0    0 498.97 
10:46:20  84.2   0.0   0.9  14.9   0.0  129   2339  28688    0    0    0 498.74 
10:46:21  86.7   0.0   1.4  11.9   0.0   65   2808  29811    0    0    0 498.01 
10:46:22  88.4   0.0   1.5  10.2   0.0  129   2513  30035    0    0    0 499.11 
10:46:23  84.6   0.0   1.0  14.4   0.0  125   2471  28800    0    0    0 498.08 
10:46:24  91.6   0.0   1.2   7.2   0.0  129   2389  31334    0    0    0 498.72 
10:46:25  84.7   0.0   1.0  14.4   0.0  129   2421  28789    0    0    0 498.27 
10:46:26  88.5   0.0   1.3  10.3   0.0   65   2457  30044    0    0    0 498.65 
10:46:27  87.6   0.0   1.0  11.4   0.0  129   2442  29721    0    0    0 498.21 
10:46:28  85.0   0.0   1.2  13.8   0.0   65   2263  28915    0    0    0 498.82 
10:46:29  91.0   0.0   1.2   7.7   0.0  129   2367  31057    0    0    0 498.76 
10:46:30  84.7   0.0   1.0  14.3   0.0  129   2546  28794    0    0    0 498.39 
10:46:31  89.9   0.0   1.4   8.7   0.0   65   2567  30696    0    0    0 497.93 
10:46:32  85.4   0.0   1.1  13.5   0.0  129   2331  29005    0    0    0 498.52 
10:46:33  88.5   0.0   1.2  10.3   0.0   66   2364  30058    0    0    0 498.57 
10:46:34  87.5   0.0   1.2  11.3   0.0  129   2487  29717    0    0    0 499.26 
10:46:35  69.6   0.0  23.2   7.2   0.0  129   2573  31126    0    0    0 498.44 
10:46:36  25.6   0.0  62.1  12.3   0.0  129   2358  30020    0    0    0 479.60 
10:46:37  34.4   0.0  65.6   0.0   0.0  129   2356  33326    0    0    0 510.15 
10:46:38  26.5   0.0  63.7   9.8   0.0  130   2630  31090    0    0    0 490.57 
10:46:39  92.3   0.0   7.7   0.0   0.0  129   2742  33959    0    0    0 500.96 
10:46:40  99.2   0.0   0.8   0.0   0.0  129   2225  34061    0    0    0 498.68 
10:46:41  99.4   0.0   0.6   0.0   0.0  129   2534  34012    0    0    0 498.49 
10:46:42  99.6   0.0   0.4   0.0   0.0  129   2364  33929    0    0    0 498.27 
10:46:43  98.7   0.0   1.3   0.0   0.0  129   2291  33840    0    0    0 498.69 
10:46:44  96.5   0.0   3.5   0.0   0.0  129   2323  33418    0    0    0 498.84 
10:46:45  99.2   0.0   0.8   0.0   0.0  129   2275  33378    0    0    0 498.31 
10:46:46  99.3   0.0   0.7   0.0   0.0  129   2375  33525    0    0    0 498.92 
10:46:47  99.1   0.0   0.9   0.0   0.0  129   2345  33305    0    0    0 498.42 
10:46:48  99.1   0.0   0.9   0.0   0.0  129   2220  33314    0    0    0 498.56 
10:46:49  98.9   0.0   1.1   0.0   0.0  130   2910  34156    2    1    0 498.77 
10:46:50  99.3   0.0   0.7   0.0   0.0  129   2568  33626    0    0    2 498.49 
10:46:51  99.7   0.0   0.3   0.0   0.0  129   2293  33340    0    0    0 498.47 
10:46:52  99.2   0.0   0.8   0.0   0.0  129   2543  33681    0    0    0 498.79 
10:46:53  99.2   0.0   0.8   0.0   0.0  129   2207  33368    0    0    0 498.63 
10:46:54  99.4   0.0   0.6   0.0   0.0  129   2435  33352    0    0    0 498.47 
10:46:55  99.5   0.0   0.5   0.0   0.0  130   2304  33280    0    0    0 497.84 
10:46:56  99.1   0.0   0.9   0.0   0.0  129   2134  33289    0    0    0 498.81 
10:46:57  99.4   0.0   0.6   0.0   0.0  129   2169  33286    0    0    0 499.02 
10:46:58  99.4   0.0   0.6   0.0   0.0  129   2301  33237    0    0    0 498.55 
10:46:59  98.9   0.0   1.1   0.0   0.0  129   2278  33382    0    0    0 498.73 
10:47:00  99.2   0.0   0.8   0.0   0.0  129   2186  33324    0    0    0 498.75 
10:47:01  99.3   0.0   0.7   0.0   0.0  129   2276  33318    0    0    0 498.34 
10:47:02  99.2   0.0   0.8   0.0   0.0  129   2440  33295    0    0    0 498.93 
10:47:03  99.4   0.0   0.6   0.0   0.0  129   2230  33287    0    0    0 498.20 
10:47:04  99.2   0.0   0.8   0.0   0.0  129   2222  33331    0    0    0 498.18 
10:47:05  99.4   0.0   0.6   0.0   0.0  129   2168  33245    0    0    0 499.01 
10:47:06  99.3   0.0   0.7   0.0   0.0  129   2285  33324    0    0    0 498.48 
10:47:07  99.3   0.0   0.7   0.0   0.0  129   2225  33451    0    0    0 498.87 
10:47:08  99.3   0.0   0.7   0.0   0.0  129   2183  33331    0    0    0 498.50 
10:47:09  99.5   0.0   0.5   0.0   0.0  129   2201  33265    0    0    0 498.70 
10:47:10  99.3   0.0   0.7   0.0   0.0  129   2323  33413    0    0    0 498.47 
10:47:11  99.1   0.0   0.9   0.0   0.0  129   4416  34142    0    0    0 498.38 
10:47:12  99.4   0.0   0.6   0.0   0.0  129   2299  33348    0    0    0 498.88 
10:47:13  99.7   0.0   0.3   0.0   0.0  129   2213  33270    0    0    0 498.64 
10:47:14  99.4   0.0   0.6   0.0   0.0  129   2279  33366    0    0    0 498.50 
10:47:15  99.5   0.0   0.5   0.0   0.0  129   2362  33295    0    0    0 498.58 
10:47:16  99.3   0.0   0.7   0.0   0.0  129   2104  33207    0    0    0 498.05 
10:47:17  99.4   0.0   0.6   0.0   0.0  129   2155  33429    0    0    0 498.95 
10:47:18  99.3   0.0   0.7   0.0   0.0  129   2334  33292    0    0    0 498.54 
10:47:19  99.5   0.0   0.5   0.0   0.0  129   2271  33243    0    0    0 498.74 
10:47:20  99.3   0.0   0.7   0.0   0.0  129   2075  33196    0    0    0 498.46 
10:47:21  99.2   0.0   0.8   0.0   0.0  129   2541  33555    0    0    0 498.58 
10:47:22  99.6   0.0   0.4   0.0   0.0  129   2505  33352    0    0    0 498.63 
10:47:23  99.4   0.0   0.6   0.0   0.0  129   2265  33234    0    0    0 498.74 
10:47:24  99.3   0.0   0.7   0.0   0.0  129   2148  33163    0    0    0 498.45 
10:47:25  99.3   0.0   0.7   0.0   0.0  129   2235  33340    0    0    0 498.65 
10:47:26  99.5   0.0   0.5   0.0   0.0  129   2333  33332    0    0    0 498.13 
10:47:27  99.5   0.0   0.5   0.0   0.0  129   2311  33231    0    0    0 498.98 
10:47:28  99.3   0.0   0.7   0.0   0.0  129   2163  33418    0    0    0 498.79 
10:47:29  99.2   0.0   0.8   0.0   0.0  129   2206  33278    0    0    0 498.40 
10:47:30  99.3   0.0   0.7   0.0   0.0  129   2330  33263    0    0    0 498.56 
10:47:31  99.5   0.0   0.5   0.0   0.0  129   2462  33336    0    0    0 498.58 
10:47:32  99.7   0.0   0.3   0.0   0.0  129   2169  33176    0    0    0 498.44 
10:47:33  99.0   0.0   1.0   0.0   0.0  129   2427  33306    0    0    0 498.68 
10:47:34  99.0   0.0   1.0   0.0   0.0  129   2360  33281    0    0    0 498.71 
10:47:35  99.4   0.0   0.6   0.0   0.0  129   2219  33431    0    0    0 498.69 
10:47:36  99.6   0.0   0.4   0.0   0.0  129   2172  33201    0    0    0 498.38 
10:47:37  99.3   0.0   0.7   0.0   0.0  129   2264  33227    0    0    0 498.77 
10:47:38  99.2   0.0   0.8   0.0   0.0  129   2323  33257    0    0    0 498.41 
10:47:39  99.4   0.0   0.6   0.0   0.0  129   2256  33205    0    0    0 498.74 
10:47:40  99.7   0.0   0.3   0.0   0.0  129   2176  33209    0    0    0 498.47 
10:47:41  99.4   0.0   0.6   0.0   0.0  129   2261  33286    0    0    0 498.77 
10:47:42  99.3   0.0   0.7   0.0   0.0  129   2338  33387    0    0    0 498.37 
10:47:43  99.4   0.0   0.6   0.0   0.0  129   2371  33442    0    0    0 498.75 
10:47:44  99.3   0.0   0.7   0.0   0.0  129   2172  33218    0    0    0 497.86 
10:47:45  99.3   0.0   0.7   0.0   0.0  129   2171  33243    0    0    0 499.03 
10:47:46  99.6   0.0   0.4   0.0   0.0  129   2586  33389    1    0    1 498.85 
10:47:47  99.3   0.0   0.7   0.0   0.0  129   2249  33267    0    0    0 498.11 
10:47:48  99.5   0.0   0.5   0.0   0.0  129   2157  33300    0    0    0 499.00 
10:47:49  99.6   0.0   0.4   0.0   0.0  129   2186  33393    0    0    0 498.29 
10:47:50  99.5   0.0   0.5   0.0   0.0  129   2419  33299    0    0    1 498.85 
10:47:51  99.4   0.0   0.6   0.0   0.0  129   2372  33270    0    0    0 498.67 
10:47:52  99.5   0.0   0.5   0.0   0.0  129   2191  33310    0    0    0 498.53 
10:47:53  99.5   0.0   0.5   0.0   0.0  129   2291  33256    0    0    0 498.30 
