/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,6.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;0.873323
1;SP GFLOPS;0.481502
1;DP GFLOPS;0.232207
1;x87 GFLOPS;0.0
1;IPC;1.815729
1;Average CPU Frequency;2219767280.164452
1;Total Thread Count;
1;CPU Time;0.579328
0;Effective Physical Core Utilization;1.2% (0.784 out of 64)
1;Effective Logical Core Utilization;0.5% (0.663 out of 128)
0;Memory Bound;13.7
1;Cache Bound;16.5
1;DRAM Bound;0.8
1;NUMA: % of Remote Accesses;3.4
0;Vectorization;55.9
1;Instruction Mix;
2;SP FLOPs;1.6
3;Packed;63.4
4;128-bit;0.0
4;256-bit;5.3
4;512-bit;58.1
3;Scalar;36.6
2;DP FLOPs;1.8
3;Packed;49.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;49.0
3;Scalar;51.0
2;x87 FLOPs;0.0
2;Non-FP;96.6
1;FP Arith/Mem Rd Instr. Ratio;0.115940
1;FP Arith/Mem Wr Instr. Ratio;0.211760
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;4
1;Computer Name;instance-20220526-1048
1;Result Size;3286175
1;Collection start time;17:30:20 26/05/2022 UTC
1;Collection stop time;17:30:21 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593976391
2;Logical CPU Count;128
