/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,17.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.272122
1;SP GFLOPS;2.849778
1;DP GFLOPS;0.058785
1;x87 GFLOPS;0.0
1;IPC;1.206196
1;Average CPU Frequency;3072807043.922365
1;Total Thread Count;
1;CPU Time;1.877841
0;Effective Physical Core Utilization;0.7% (0.460 out of 64)
1;Effective Logical Core Utilization;0.3% (0.440 out of 128)
0;Memory Bound;24.6
1;Cache Bound;21.7
1;DRAM Bound;4.0
1;NUMA: % of Remote Accesses;1.8
0;Vectorization;76.4
1;Instruction Mix;
2;SP FLOPs;10.8
3;Packed;91.6
4;128-bit;0.0
4;256-bit;19.4
4;512-bit;72.3
3;Scalar;8.4
2;DP FLOPs;2.3
3;Packed;4.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;4.2
3;Scalar;95.8
2;x87 FLOPs;0.0
2;Non-FP;86.9
1;FP Arith/Mem Rd Instr. Ratio;0.549766
1;FP Arith/Mem Wr Instr. Ratio;1.323797
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;12
1;Computer Name;instance-20220601-1914
1;Result Size;3286230
1;Collection start time;22:23:50 01/06/2022 UTC
1;Collection stop time;22:23:54 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979061
2;Logical CPU Count;128
