Intel(R) VTune(TM) Amplifier summary
Number of nodes;1

/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220519/hwmetrics/results.instance-20220519-1049,s.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.213809
1;SP GFLOPS;19.797558
1;DP GFLOPS;11.447395
1;x87 GFLOPS;0.000000
1;IPC;1.113373
1;Average CPU Frequency;2312598452.450672
1;Total Thread Count;
1;CPU Time;123.696818
0;Effective Physical Core Utilization;35.3% (22.594 out of 64)
1;Effective Logical Core Utilization;18.5% (23.725 out of 128)
0;Memory Bound;29.4
1;Cache Bound;15.7
1;DRAM Bound;16.2
2;DRAM Bandwidth Bound;30.2
1;NUMA: % of Remote Accesses;0.6
1;Bandwidth Utilization;
1;Bandwidth Domain;Platform Maximum;Observed Maximum;Average;% of Elapsed Time with High BW Utilization(%)
1;DRAM, GB/sec;50.000000;216.534000;38.122449;29.5
1;DRAM Single-Package, GB/sec;25.000000;111.912000;19.505669;30.2
1;UPI Outgoing, GB/sec;[Unknown];35.352500;2.684807;100.0
0;Vectorization;37.7
1;Instruction Mix;
2;SP FLOPs;3.1
3;Packed;52.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;52.0
3;Scalar;48.0
2;DP FLOPs;5.2
3;Packed;29.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;29.2
3;Scalar;70.8
2;x87 FLOPs;0.0
2;Non-FP;91.6
1;FP Arith/Mem Rd Instr. Ratio;0.322343
1;FP Arith/Mem Wr Instr. Ratio;0.802554
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.scaled.timer" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1027-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;8
1;Computer Name;instance-20220519-1049
1;Result Size;6133287
1;Collection start time;14:02:08 19/05/2022 UTC
1;Collection stop time;14:02:13 19/05/2022 UTC
1;Collector Type;Driverless Perf system-wide counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593987181
2;Logical CPU Count;128
