/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,1.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;29.529014
1;SP GFLOPS;1.256004
1;DP GFLOPS;0.102529
1;x87 GFLOPS;0.0
1;IPC;1.256456
1;Average CPU Frequency;3319799163.028789
1;Total Thread Count;
1;CPU Time;29.354943
0;Effective Physical Core Utilization;1.6% (0.995 out of 64)
1;Effective Logical Core Utilization;0.8% (0.994 out of 128)
0;Memory Bound;17.8
1;Cache Bound;11.7
1;DRAM Bound;8.4
1;NUMA: % of Remote Accesses;0.2
0;Vectorization;48.4
1;Instruction Mix;
2;SP FLOPs;4.7
3;Packed;61.0
4;128-bit;4.8
4;256-bit;50.4
4;512-bit;5.7
3;Scalar;39.0
2;DP FLOPs;1.4
3;Packed;7.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;7.0
3;Scalar;93.0
2;x87 FLOPs;0.0
2;Non-FP;93.9
1;FP Arith/Mem Rd Instr. Ratio;0.229173
1;FP Arith/Mem Wr Instr. Ratio;0.454131
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.scaled_2048" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;Computer Name;instance-20220530-1006
1;Result Size;3286294
1;Collection start time;15:08:26 31/05/2022 UTC
1;Collection stop time;15:08:55 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983894
2;Logical CPU Count;128
